IS_AUDITED,COUNTY_NAME,PRECINCT_NAME,PRECINCT_CODE,USA_CA_20080205_PRI_ALL_ALL_REG,USA_CA_20080205_PRI_ALL_ALL_VOTED,USA_CA_20080205_PRI_PROP98_YES,USA_CA_20080205_PRI_PROP98_NO,USA_CA_20080205_PRI_PROP99_YES,USA_CA_20080205_PRI_PROP99_NO
0,_San Diego,_06073473800,_473800,696,121,59,59,60,56
0,_San Diego,_06073474000,_474000,901,252,102,142,148,94
0,_San Diego,_06073474120,_474120,797,154,56,97,111,42
0,_San Diego,_06073474210,_474210,802,198,67,126,134,60
0,_San Diego,_06073474310,_474310,738,194,74,117,112,76
0,_San Diego,_06073474700,_474700,1035,330,143,184,162,161
0,_San Diego,_06073474900,_474900,572,231,107,116,102,123
0,_San Diego,_06073475300,_475300,1098,314,118,188,177,127
0,_San Diego,_06073475310,_475310,855,234,109,115,134,90
0,_San Diego,_06073475500,_475500,1013,294,95,191,183,99
0,_San Diego,_06073475600,_475600,887,190,70,119,109,77
0,_San Diego,_06073475700,_475700,885,270,105,158,159,106
0,_San Diego,_06073475910,_475910,740,229,114,111,112,111
0,_San Diego,_06073476100,_476100,1083,336,144,183,162,165
0,_San Diego,_06073476600,_476600,944,233,95,134,121,103
0,_San Diego,_06073476700,_476700,728,209,80,119,114,88
0,_San Diego,_06073476710,_476710,324,87,44,43,41,43
0,_San Diego,_06073476800,_476800,589,284,84,190,174,97
0,_San Diego,_06073477120,_477120,635,192,75,114,100,89
0,_San Diego,_06073477500,_477500,556,212,100,107,106,101
0,_San Diego,_06073477600,_477600,675,213,91,114,133,73
0,_San Diego,_06073477610,_477610,881,244,97,137,131,100
0,_San Diego,_06073477800,_477800,1022,319,144,160,173,131
0,_San Diego,_06073479000,_479000,1009,304,96,204,179,119
0,_San Diego,_06073479010,_479010,463,84,27,53,45,34
0,_San Diego,_06073479020,_479020,473,169,34,133,126,41
0,_San Diego,_06073479030,_479030,792,246,115,125,142,98
0,_San Diego,_06073479050,_479050,847,256,104,145,136,108
0,_San Diego,_06073479090,_479090,905,225,96,122,128,89
0,_San Diego,_06073479110,_479110,374,82,41,40,40,39
0,_San Diego,_06073479120,_479120,814,320,109,197,172,135
0,_San Diego,_06073479150,_479150,506,253,71,178,172,74
0,_San Diego,_06073479170,_479170,1080,340,155,178,174,159
0,_San Diego,_06073479300,_479300,416,172,75,96,100,68
0,_San Diego,_06073479320,_479320,908,371,187,171,169,192
0,_San Diego,_06073479390,_479390,701,259,91,158,152,94
0,_San Diego,_06073481200,_481200,786,328,139,178,195,123
0,_San Diego,_06073481500,_481500,865,268,109,149,152,102
0,_San Diego,_06073481800,_481800,971,276,105,165,153,113
0,_San Diego,_06073482100,_482100,740,302,117,174,167,129
0,_San Diego,_06073482300,_482300,702,256,117,134,137,116
0,_San Diego,_06073482410,_482410,957,284,123,153,153,121
0,_San Diego,_06073482500,_482500,428,159,65,92,91,65
0,_San Diego,_06073482700,_482700,848,247,102,137,118,121
0,_San Diego,_06073482800,_482800,818,275,116,150,137,129
0,_San Diego,_06073483000,_483000,798,319,131,172,175,130
0,_San Diego,_06073483100,_483100,729,283,88,186,172,97
0,_San Diego,_06073483120,_483120,708,221,87,126,114,99
0,_San Diego,_06073483300,_483300,648,231,103,122,124,99
0,_San Diego,_06073483600,_483600,507,144,50,90,71,69
0,_San Diego,_06073483610,_483610,728,224,89,133,130,86
0,_San Diego,_06073483700,_483700,721,302,103,195,172,123
0,_San Diego,_06073483900,_483900,543,175,60,107,111,56
0,_San Diego,_06073484300,_484300,986,214,82,128,141,66
0,_San Diego,_06073484800,_484800,927,308,139,162,186,112
0,_San Diego,_06073484900,_484900,902,275,100,166,172,98
0,_San Diego,_06073485000,_485000,528,185,82,99,105,76
0,_San Diego,_06073485090,_485090,554,235,94,133,119,105
0,_San Diego,_06073485200,_485200,399,129,50,74,70,55
0,_San Diego,_06073485300,_485300,904,292,127,162,154,132
0,_San Diego,_06073485600,_485600,974,410,154,245,199,194
0,_San Diego,_06073485800,_485800,535,195,88,102,78,108
0,_San Diego,_06073485900,_485900,872,311,111,188,165,136
0,_San Diego,_06073486000,_486000,837,253,106,141,146,99
0,_San Diego,_06073486300,_486300,663,206,75,129,114,86
0,_San Diego,_06073486400,_486400,732,266,95,156,119,130
0,_San Diego,_06073486500,_486500,441,123,43,76,78,42
0,_San Diego,_06073486800,_486800,956,350,120,220,210,130
0,_San Diego,_06073486920,_486920,679,234,120,108,110,117
0,_San Diego,_06073487000,_487000,1071,319,136,176,163,150
0,_San Diego,_06073487010,_487010,778,214,72,139,112,98
0,_San Diego,_06073487030,_487030,1044,302,128,166,164,132
0,_San Diego,_06073487300,_487300,930,402,145,247,215,177
0,_San Diego,_06073487500,_487500,875,244,108,128,126,113
0,_San Diego,_06073492800,_492800,601,236,104,121,118,105
0,_San Diego,_06073492900,_492900,662,291,121,168,147,135
0,_San Diego,_06073493000,_493000,722,287,130,154,129,148
0,_San Diego,_06073493300,_493300,273,122,63,55,51,66
0,_San Diego,_06073493310,_493310,602,232,110,114,115,108
0,_San Diego,_06073494110,_494110,624,284,122,157,142,133
0,_San Diego,_06073494500,_494500,1105,483,200,269,241,224
0,_San Diego,_06073494640,_494640,661,171,71,94,96,66
0,_San Diego,_06073494810,_494810,702,288,130,145,138,144
0,_San Diego,_06073494900,_494900,870,394,173,208,190,187
0,_San Diego,_06073494990,_494990,751,307,126,172,151,144
0,_San Diego,_06073495210,_495210,393,92,33,58,49,41
0,_San Diego,_06073499100,_499100,1051,328,138,178,187,129
0,_San Diego,_06073499210,_499210,494,168,86,78,81,83
0,_San Diego,_06073499400,_499400,442,112,48,63,62,49
0,_San Diego,_06073499410,_499410,893,193,72,115,105,81
0,_San Diego,_06073499500,_499500,375,103,46,52,53,45
0,_San Diego,_06073499510,_499510,518,164,69,92,86,72
0,_San Diego,_06073499600,_499600,466,183,90,91,101,79
0,_San Diego,_06073499630,_499630,450,154,49,101,113,38
0,_San Diego,_06073499640,_499640,1377,397,189,199,234,155
0,_San Diego,_06073499700,_499700,753,195,71,113,112,72
0,_San Diego,_06073499900,_499900,1036,216,110,105,128,84
0,_San Diego,_06073500000,_500000,866,259,82,172,179,76
0,_San Diego,_06073500010,_500010,384,131,46,84,69,59
0,_San Diego,_06073500050,_500050,864,287,123,155,153,126
0,_San Diego,_06073500070,_500070,1098,354,178,166,182,162
0,_San Diego,_06073500100,_500100,905,275,103,158,160,109
0,_San Diego,_06073500110,_500110,780,264,123,132,143,114
0,_San Diego,_06073500200,_500200,1345,341,155,168,192,135
0,_San Diego,_06073500210,_500210,468,100,48,50,55,42
0,_San Diego,_06073500300,_500300,570,76,30,45,47,27
0,_San Diego,_06073500310,_500310,453,104,60,41,62,40
0,_San Diego,_06073500320,_500320,1254,281,129,147,167,108
0,_San Diego,_06073500410,_500410,923,226,94,125,145,70
0,_San Diego,_06073500500,_500500,450,118,55,60,65,50
0,_San Diego,_06073500610,_500610,584,154,66,79,88,53
0,_San Diego,_06073500800,_500800,924,213,86,121,133,68
0,_San Diego,_06073500900,_500900,696,183,98,79,100,77
0,_San Diego,_06073501110,_501110,1035,259,123,127,149,101
0,_San Diego,_06073501190,_501190,811,422,223,188,197,211
0,_San Diego,_06073501300,_501300,646,131,49,75,80,47
0,_San Diego,_06073501510,_501510,777,251,90,156,184,61
0,_San Diego,_06073501530,_501530,605,111,56,53,71,34
0,_San Diego,_06073502000,_502000,278,98,14,83,67,29
0,_San Diego,_06073502200,_502200,865,271,98,167,148,116
0,_San Diego,_06073504500,_504500,949,224,95,121,131,84
0,_San Diego,_06073504700,_504700,1015,257,115,130,134,113
0,_San Diego,_06073504710,_504710,908,254,88,155,145,100
0,_San Diego,_06073505300,_505300,836,244,123,111,136,98
0,_San Diego,_06073505500,_505500,725,221,91,119,124,87
0,_San Diego,_06073505700,_505700,1035,267,119,141,153,106
0,_San Diego,_06073505800,_505800,919,251,119,127,141,103
0,_San Diego,_06073506000,_506000,1061,335,142,179,179,139
0,_San Diego,_06073506200,_506200,1152,259,124,131,164,92
0,_San Diego,_06073506500,_506500,1042,278,146,122,155,112
0,_San Diego,_06073506900,_506900,617,209,91,112,112,91
0,_San Diego,_06073507000,_507000,910,291,142,137,163,118
0,_San Diego,_06073510200,_510200,799,318,154,157,139,163
0,_San Diego,_06073510300,_510300,568,194,83,99,88,95
0,_San Diego,_06073510500,_510500,1138,378,168,196,197,162
0,_San Diego,_06073510600,_510600,972,320,150,161,163,144
0,_San Diego,_06073510620,_510620,588,202,90,110,117,80
0,_San Diego,_06073510710,_510710,1082,364,191,164,188,157
0,_San Diego,_06073510720,_510720,840,354,161,188,182,161
0,_San Diego,_06073511000,_511000,1122,383,178,197,176,194
0,_San Diego,_06073515600,_515600,600,124,41,81,67,51
0,_San Diego,_06073515800,_515800,1068,233,101,122,122,101
0,_San Diego,_06073515900,_515900,880,161,54,101,101,54
0,_San Diego,_06073516000,_516000,966,251,114,134,142,99
0,_San Diego,_06073516200,_516200,617,144,89,55,93,48
0,_San Diego,_06073516500,_516500,802,204,99,101,110,85
0,_San Diego,_06073516600,_516600,586,133,66,63,95,36
0,_San Diego,_06073516700,_516700,1165,255,107,139,156,90
0,_San Diego,_06073516800,_516800,778,187,74,103,122,54
0,_San Diego,_06073517200,_517200,724,214,116,92,147,59
0,_San Diego,_06073517400,_517400,882,202,88,105,110,81
0,_San Diego,_06073517500,_517500,702,147,71,72,85,58
0,_San Diego,_06073517600,_517600,893,277,107,161,181,83
0,_San Diego,_06073517800,_517800,1054,201,75,123,120,73
0,_San Diego,_06073518100,_518100,900,254,100,151,148,96
0,_San Diego,_06073518310,_518310,1175,266,109,154,175,88
0,_San Diego,_06073518600,_518600,751,159,55,103,92,64
0,_San Diego,_06073518800,_518800,899,205,95,104,144,55
0,_San Diego,_06073523300,_523300,765,179,85,91,88,89
0,_San Diego,_06073525100,_525100,1105,244,82,155,161,75
0,_San Diego,_06073525300,_525300,1098,303,123,165,181,102
0,_San Diego,_06073525500,_525500,939,352,135,203,218,118
0,_San Diego,_06073525600,_525600,1169,428,191,217,252,159
0,_San Diego,_06073525700,_525700,301,199,75,111,114,68
0,_San Diego,_06073525810,_525810,1128,364,161,191,224,134
0,_San Diego,_06073526100,_526100,1290,435,121,303,327,96
0,_San Diego,_06073526400,_526400,862,248,121,123,156,89
0,_San Diego,_06073526410,_526410,368,140,68,66,94,38
0,_San Diego,_06073526500,_526500,1064,366,172,178,230,120
0,_San Diego,_06073526700,_526700,852,314,155,157,183,124
0,_San Diego,_06073526710,_526710,549,208,82,118,120,78
0,_San Diego,_06073526900,_526900,1053,296,122,166,168,118
0,_San Diego,_06073527200,_527200,624,107,55,50,67,39
0,_San Diego,_06073527800,_527800,762,283,124,154,174,99
0,_San Diego,_06073528000,_528000,1094,372,176,187,250,112
0,_San Diego,_06073528100,_528100,595,163,75,84,89,67
0,_San Diego,_06073528200,_528200,382,139,58,77,84,47
0,_San Diego,_06073528500,_528500,932,368,176,179,194,155
0,_San Diego,_06073528800,_528800,659,267,110,153,165,97
0,_San Diego,_06073528820,_528820,648,161,67,81,87,60
0,_San Diego,_06073528900,_528900,573,231,96,130,129,94
0,_San Diego,_06073528910,_528910,1174,403,177,216,244,142
0,_San Diego,_06073528920,_528920,1181,401,182,206,246,140
0,_San Diego,_06073528940,_528940,1240,344,136,191,202,122
0,_San Diego,_06073528960,_528960,1025,279,143,125,158,107
0,_San Diego,_06073528970,_528970,1166,301,122,167,175,113
0,_San Diego,_06073529000,_529000,489,211,90,113,109,91
0,_San Diego,_06073529100,_529100,1091,495,235,249,270,218
0,_San Diego,_06073529300,_529300,980,345,128,207,200,134
0,_San Diego,_06073529500,_529500,418,113,46,59,79,28
0,_San Diego,_06073529510,_529510,816,202,88,112,126,72
0,_San Diego,_06073529520,_529520,1238,301,113,177,183,110
0,_San Diego,_06073529600,_529600,555,180,81,91,119,55
0,_San Diego,_06073529700,_529700,967,206,81,122,153,50
0,_San Diego,_06073529900,_529900,899,211,78,130,132,74
0,_San Diego,_06073530110,_530110,898,288,147,130,168,108
0,_San Diego,_06073530200,_530200,860,276,133,131,162,105
0,_San Diego,_06073530400,_530400,903,285,145,135,171,102
0,_San Diego,_06073530500,_530500,564,201,102,96,105,94
0,_San Diego,_06073530510,_530510,1043,293,133,146,169,108
0,_San Diego,_06073530700,_530700,703,212,93,110,137,69
0,_San Diego,_06073530710,_530710,643,198,91,102,121,70
0,_San Diego,_06073531000,_531000,1063,321,150,166,193,117
0,_San Diego,_06073531090,_531090,1090,315,138,167,203,103
0,_San Diego,_06073531110,_531110,1029,315,136,168,190,116
0,_San Diego,_06073531200,_531200,426,163,73,88,99,60
0,_San Diego,_06073531390,_531390,1067,339,100,228,228,102
0,_San Diego,_06073531400,_531400,651,147,63,80,96,46
0,_San Diego,_06073531720,_531720,1297,304,141,147,186,104
0,_San Diego,_06073531740,_531740,943,227,125,96,154,68
0,_San Diego,_06073531830,_531830,614,201,86,107,111,84
0,_San Diego,_06073531860,_531860,558,160,72,86,91,65
0,_San Diego,_06073531870,_531870,1305,313,151,154,192,115
0,_San Diego,_06073531880,_531880,627,108,65,40,58,46
0,_San Diego,_06073531890,_531890,814,103,43,57,56,44
0,_San Diego,_06073531900,_531900,1186,353,178,166,189,155
0,_San Diego,_06073531930,_531930,1450,391,170,202,270,105
0,_San Diego,_06073531940,_531940,905,237,100,130,151,79
0,_San Diego,_06073531950,_531950,804,157,95,60,91,64
0,_San Diego,_06073532100,_532100,981,310,119,185,206,99
0,_San Diego,_06073532120,_532120,593,173,79,89,105,64
0,_San Diego,_06073532190,_532190,316,86,46,40,58,28
0,_San Diego,_06073532200,_532200,1484,312,156,152,204,102
0,_San Diego,_06073532290,_532290,1112,241,120,112,140,92
0,_San Diego,_06073532320,_532320,1400,261,103,137,157,87
0,_San Diego,_06073532330,_532330,978,154,58,92,94,58
0,_San Diego,_06073532340,_532340,747,204,81,117,127,70
0,_San Diego,_06073532380,_532380,1458,369,164,194,204,152
0,_San Diego,_06073532470,_532470,806,158,81,74,118,37
0,_San Diego,_06073532490,_532490,795,223,119,94,124,89
0,_San Diego,_06073532500,_532500,703,231,99,127,134,86
0,_San Diego,_06073532510,_532510,599,219,94,118,121,91
0,_San Diego,_06073532570,_532570,359,127,51,71,66,57
0,_San Diego,_06073532580,_532580,504,125,48,75,80,40
0,_San Diego,_06073532600,_532600,1033,326,167,151,199,117
0,_San Diego,_06073532610,_532610,521,108,49,58,73,33
0,_San Diego,_06073532620,_532620,1009,338,141,189,186,146
0,_San Diego,_06073532630,_532630,1056,227,105,109,139,73
0,_San Diego,_06073532650,_532650,682,177,83,88,101,67
0,_San Diego,_06073532660,_532660,962,307,128,160,169,118
0,_San Diego,_06073532700,_532700,657,272,126,143,173,94
0,_San Diego,_06073532710,_532710,821,290,83,201,208,76
0,_San Diego,_06073532730,_532730,726,224,85,131,138,75
0,_San Diego,_06073532770,_532770,880,252,108,132,116,125
0,_San Diego,_06073532790,_532790,1047,272,126,125,141,112
0,_San Diego,_06073532820,_532820,718,238,116,112,143,88
0,_San Diego,_06073532830,_532830,747,177,74,94,92,75
0,_San Diego,_06073532870,_532870,1414,277,115,144,158,99
0,_San Diego,_06073532890,_532890,816,213,99,103,106,91
0,_San Diego,_06073532900,_532900,1141,271,144,121,167,99
0,_San Diego,_06073532920,_532920,877,175,76,94,93,76
0,_San Diego,_06073533010,_533010,419,67,33,33,37,29
0,_San Diego,_06073533020,_533020,1305,256,121,129,157,93
0,_San Diego,_06073533050,_533050,819,196,81,107,129,57
0,_San Diego,_06073533060,_533060,1188,266,131,126,153,101
0,_San Diego,_06073533080,_533080,1347,235,110,115,136,92
0,_San Diego,_06073533100,_533100,1406,202,91,107,127,71
0,_San Diego,_06073533120,_533120,1533,217,100,115,134,79
0,_San Diego,_06073537700,_537700,1266,314,114,190,196,108
0,_San Diego,_06073538300,_538300,1052,275,130,137,184,83
0,_San Diego,_06073538410,_538410,783,184,67,108,115,63
0,_San Diego,_06073538600,_538600,1116,307,113,187,201,98
0,_San Diego,_06073538810,_538810,1201,437,131,291,299,122
0,_San Diego,_06073539000,_539000,1161,326,118,200,235,82
0,_San Diego,_06073539310,_539310,762,172,80,86,112,53
0,_San Diego,_06073541500,_541500,610,268,139,123,137,128
0,_San Diego,_06073543300,_543300,431,161,105,55,85,74
0,_San Diego,_06073545500,_545500,621,208,125,79,85,119
0,_San Diego,_06073546400,_546400,421,143,82,60,62,76
0,_San Diego,_06073546450,_546450,1076,323,173,145,131,182
0,_San Diego,_06073546500,_546500,713,218,125,92,110,103
0,_San Diego,_06073546510,_546510,337,139,79,60,68,69
0,_San Diego,_06073546630,_546630,1181,367,186,168,170,186
0,_San Diego,_06073546640,_546640,1074,452,223,220,233,203
0,_San Diego,_06073546690,_546690,567,171,112,53,79,84
0,_San Diego,_06073546720,_546720,848,243,147,87,102,131
0,_San Diego,_06073546740,_546740,614,174,95,75,84,83
0,_San Diego,_06073546750,_546750,561,194,100,89,77,111
0,_San Diego,_06073546760,_546760,1098,342,177,150,145,178
0,_San Diego,_06073546780,_546780,592,206,106,97,80,118
0,_San Diego,_06073546800,_546800,1076,287,156,129,127,153
0,_San Diego,_06073546840,_546840,423,160,74,82,74,80
0,_San Diego,_06073546850,_546850,768,331,153,171,176,140
0,_San Diego,_06073546860,_546860,570,194,111,79,88,101
0,_San Diego,_06073546880,_546880,774,196,88,99,106,86
0,_San Diego,_06073546950,_546950,825,242,129,105,118,115
0,_San Diego,_06073546990,_546990,268,101,67,33,34,66
0,_San Diego,_06073547000,_547000,411,130,78,44,59,59
0,_San Diego,_06073547040,_547040,819,263,153,105,111,141
0,_San Diego,_06073547060,_547060,784,274,169,95,114,144
0,_San Diego,_06073547160,_547160,916,346,189,147,172,160
0,_San Diego,_06073548350,_548350,902,395,127,258,219,164
0,_San Diego,_06073548380,_548380,1181,377,202,165,186,178
0,_San Diego,_06073548800,_548800,600,235,113,118,113,116
0,_San Diego,_06073548820,_548820,790,308,158,137,136,155
0,_San Diego,_06073548890,_548890,1161,370,159,199,189,167
0,_San Diego,_06073549010,_549010,959,298,161,125,133,150
0,_San Diego,_06073549100,_549100,1153,414,229,170,211,190
0,_San Diego,_06073549190,_549190,935,232,112,113,140,87
0,_San Diego,_06073549200,_549200,1198,425,207,204,195,215
0,_San Diego,_06073549260,_549260,670,256,123,126,117,125
0,_San Diego,_06073549310,_549310,356,253,92,154,131,112
0,_San Diego,_06073549400,_549400,910,307,154,133,143,146
0,_San Diego,_06073549500,_549500,642,263,117,138,143,111
0,_San Diego,_06073549510,_549510,521,206,105,95,95,103
0,_San Diego,_06073549600,_549600,934,246,125,115,149,93
0,_San Diego,_06073549610,_549610,721,225,95,123,122,97
0,_San Diego,_06073549700,_549700,835,203,90,110,120,80
0,_San Diego,_06073549720,_549720,668,198,105,88,100,92
0,_San Diego,_06073549800,_549800,851,304,156,134,151,142
0,_San Diego,_06073549900,_549900,756,184,87,92,88,88
0,_San Diego,_06073551510,_551510,1116,373,145,217,180,182
0,_San Diego,_06073551600,_551600,1063,314,119,185,173,129
0,_San Diego,_06073551690,_551690,799,288,113,160,151,124
0,_San Diego,_06073551910,_551910,439,141,47,92,74,65
0,_San Diego,_06073552010,_552010,589,186,90,84,78,95
0,_San Diego,_06073552020,_552020,435,183,45,137,106,74
0,_San Diego,_06073552030,_552030,961,318,184,123,108,198
0,_San Diego,_06073552100,_552100,662,213,129,81,90,115
0,_San Diego,_06073552110,_552110,1186,522,197,315,311,202
0,_San Diego,_06073553100,_553100,590,205,102,101,112,86
0,_San Diego,_06073553110,_553110,685,252,131,113,109,131
0,_San Diego,_06073554230,_554230,383,135,84,48,69,62
0,_San Diego,_06073554300,_554300,866,372,171,192,190,168
0,_San Diego,_06073554320,_554320,699,305,154,142,136,159
0,_San Diego,_06073554330,_554330,1282,413,178,225,234,170
0,_San Diego,_06073554490,_554490,515,192,90,96,84,102
0,_San Diego,_06073554510,_554510,955,374,173,191,171,190
0,_San Diego,_06073554600,_554600,609,165,85,75,81,77
0,_San Diego,_06073554610,_554610,1094,384,203,171,174,198
0,_San Diego,_06073554700,_554700,735,289,161,121,132,144
0,_San Diego,_06073554830,_554830,658,250,132,110,80,160
0,_San Diego,_06073555800,_555800,533,209,113,87,93,103
0,_San Diego,_06073557410,_557410,874,362,204,149,159,191
0,_San Diego,_06073557460,_557460,809,306,166,134,129,170
0,_San Diego,_06073558480,_558480,347,98,28,66,59,35
