IS_AUDITED,COUNTY_NAME,PRECINCT_NAME,PRECINCT_CODE,USA_CA_20121106_GEN_REGVOTED_ALL,USA_CA_20121106_GEN_REGVOTED_AFF_DEM,USA_CA_20121106_GEN_REGVOTED_AFF_REP,USA_CA_20121106_GEN_REGVOTED_AFF_OTH,USA_CA_20121106_GEN_REGVOTED_AFF_DCL,USA_CA_20121106_GEN_REGVOTED_SEX_MALE,USA_CA_20121106_GEN_REGVOTED_SEX_FEMALE,USA_CA_20121106_GEN_REGVOTED_NAT_HISP,USA_CA_20121106_GEN_REGVOTED_NAT_JEW,USA_CA_20121106_GEN_REGVOTED_NAT_ASI,USA_CA_20121106_GEN_REGVOTED_NAT_OTH,USA_CA_20121106_GEN_REGVOTED_AGE_1824,USA_CA_20121106_GEN_REGVOTED_AGE_2534,USA_CA_20121106_GEN_REGVOTED_AGE_3544,USA_CA_20121106_GEN_REGVOTED_AGE_4554,USA_CA_20121106_GEN_REGVOTED_AGE_5564,USA_CA_20121106_GEN_REGVOTED_AGE_65PL,USA_CA_20121106_GEN_REGVOTED_REG_CYC1_G10,USA_CA_20121106_GEN_REGVOTED_REG_CYC2_G08,USA_CA_20121106_GEN_REGVOTED_REG_CYC3_G06,USA_CA_20121106_GEN_REGVOTED_REG_CYC4_G04,USA_CA_20121106_GEN_REGVOTED_REG_CYC5_G02,USA_CA_20121106_GEN_REGVOTED_REG_CYC6_G00,USA_CA_20121106_GEN_REGVOTED_REG_CYC7_G98,USA_CA_20121106_GEN_REGVOTED_REG_CYC8_G96,USA_CA_20121106_GEN_REGVOTED_REG_CYCN_NON
0,_San Joaquin,_060770042408,_0042408,715,252,361,22,80,325,390,99,34,21,561,43,123,101,127,149,172,132,112,94,37,89,27,53,23,148
0,_San Joaquin,_060770042410,_0042410,442,140,229,13,60,179,263,50,24,27,341,24,43,43,67,74,191,69,60,47,26,36,15,23,12,154
0,_San Joaquin,_060770042411,_0042411,1016,282,566,38,130,461,555,91,38,22,865,56,117,105,207,232,299,150,112,107,65,81,58,61,41,341
0,_San Joaquin,_060770042412,_0042412,394,144,172,19,59,177,217,46,9,14,325,32,56,48,65,87,106,104,74,51,32,35,15,25,9,49
0,_San Joaquin,_060770042414,_0042414,436,170,190,20,56,192,244,101,21,13,301,34,72,58,76,78,118,100,66,66,35,38,20,24,12,75
0,_San Joaquin,_060770042415,_0042415,430,137,238,22,33,209,221,39,15,13,363,16,52,64,85,86,127,47,46,44,24,42,31,31,17,148
0,_San Joaquin,_060770042416,_0042416,705,192,410,22,81,323,382,38,31,25,611,29,39,83,101,150,303,67,53,54,38,68,36,48,34,307
0,_San Joaquin,_060770042417,_0042417,500,125,322,15,38,247,253,37,17,30,416,22,39,51,95,140,153,49,40,50,29,55,35,50,23,169
0,_San Joaquin,_060770042418,_0042418,924,306,486,33,99,384,540,102,30,12,780,61,126,108,162,173,294,125,96,100,57,107,33,63,49,294
0,_San Joaquin,_060770042419,_0042419,353,117,188,8,40,151,202,37,18,12,286,25,35,33,61,80,119,50,37,40,17,27,21,20,21,120
0,_San Joaquin,_060770042420,_0042420,370,105,200,13,52,160,210,28,10,16,316,15,50,45,55,58,147,49,33,37,32,32,12,37,18,120
0,_San Joaquin,_060770042421,_0042421,680,186,384,25,85,314,366,54,24,17,585,31,64,73,115,129,268,96,75,57,42,62,36,48,26,238
0,_San Joaquin,_060770042422,_0042422,1000,297,562,45,96,469,531,80,64,22,834,50,94,102,184,191,379,118,113,100,49,86,33,60,37,404
0,_San Joaquin,_060770042423,_0042423,832,210,500,25,97,406,426,68,32,32,700,42,66,84,150,195,295,86,57,73,45,80,49,63,36,343
0,_San Joaquin,_060770042426,_0042426,721,242,335,40,104,326,395,88,20,27,586,44,106,97,106,151,217,141,82,92,39,80,37,56,24,170
0,_San Joaquin,_060770042428,_0042428,672,211,321,31,109,321,351,134,20,34,484,48,111,135,164,112,102,137,93,97,38,103,44,50,25,85
0,_San Joaquin,_060770042430,_0042430,431,147,209,12,63,195,236,54,11,19,347,24,53,58,82,107,107,62,56,47,31,51,22,30,12,120
0,_San Joaquin,_060770042432,_0042432,1348,318,812,47,171,641,707,128,49,86,1085,104,129,193,275,315,332,240,114,164,90,184,102,106,52,296
0,_San Joaquin,_060770042433,_0042433,815,215,483,29,88,379,436,68,45,25,677,56,97,93,161,175,233,164,79,81,59,89,57,82,33,171
0,_San Joaquin,_060770042437,_0042437,344,152,115,20,57,163,181,138,13,24,169,43,63,41,53,77,67,106,82,50,13,15,18,13,15,32
0,_San Joaquin,_060770042439,_0042439,759,209,434,27,89,361,398,68,34,43,614,35,51,117,185,180,191,80,52,78,42,106,77,109,47,168
0,_San Joaquin,_060770042441,_0042441,640,176,366,19,79,314,326,93,14,42,491,45,83,173,147,102,90,104,82,130,65,103,28,37,17,74
0,_San Joaquin,_060770042444,_0042444,408,179,157,15,57,198,210,122,6,39,241,49,55,61,81,74,88,96,98,42,27,31,17,18,12,67
0,_San Joaquin,_060770042449,_0042449,612,168,336,25,83,289,323,65,20,48,479,43,80,86,139,147,117,79,49,96,72,74,22,49,39,132
0,_San Joaquin,_060770054301,_0054301,2303,906,886,123,388,1121,1182,524,53,116,1610,179,297,421,592,464,350,452,202,341,201,363,159,154,70,361
0,_San Joaquin,_060770054302,_0054302,568,211,237,32,88,245,323,118,8,14,428,49,78,81,123,119,118,115,63,92,42,72,25,31,18,110
0,_San Joaquin,_060770054303,_0054303,480,166,210,22,82,225,255,91,18,13,358,47,64,52,104,114,99,67,58,58,22,50,19,36,20,150
0,_San Joaquin,_060770054305,_0054305,542,244,201,26,71,227,315,114,5,22,401,44,83,65,110,115,125,80,65,81,39,60,27,37,18,135
0,_San Joaquin,_060770054306,_0054306,432,224,111,27,70,194,238,125,6,26,275,36,69,73,76,67,111,129,41,59,25,33,25,30,12,78
0,_San Joaquin,_060770054308,_0054308,797,338,293,45,121,396,401,185,18,59,535,83,102,131,176,164,141,184,89,104,50,87,64,52,25,142
0,_San Joaquin,_060770054311,_0054311,1497,670,512,76,239,651,846,407,35,46,1009,149,219,227,304,281,317,388,185,246,98,142,61,83,36,258
0,_San Joaquin,_060770054314,_0054314,616,230,255,44,87,288,328,115,22,27,452,50,73,85,145,158,105,93,76,84,33,72,41,41,22,154
0,_San Joaquin,_060770054317,_0054317,573,238,238,23,74,277,296,120,11,32,410,70,59,80,138,138,88,107,42,74,31,67,40,85,27,100
0,_San Joaquin,_060770054318,_0054318,1224,456,568,61,139,574,650,114,42,31,1037,16,35,35,87,276,775,395,265,343,23,43,24,28,10,93
0,_San Joaquin,_060770054320,_0054320,469,192,196,20,61,208,261,98,12,25,334,33,51,47,83,120,135,101,40,53,23,42,22,33,18,137
0,_San Joaquin,_060770054321,_0054321,509,227,171,27,84,225,284,126,16,9,358,36,67,59,103,99,145,111,58,68,29,41,25,29,17,131
0,_San Joaquin,_060770054322,_0054322,624,257,272,21,74,288,336,127,18,19,460,37,71,82,119,122,193,92,48,93,40,56,29,36,31,199
0,_San Joaquin,_060770054323,_0054323,469,195,177,24,73,218,251,102,14,15,338,45,53,43,98,101,129,81,54,57,31,41,19,27,12,147
0,_San Joaquin,_060770054324,_0054324,485,181,201,26,77,244,241,108,13,12,352,37,53,76,113,126,79,83,46,85,27,49,26,24,16,129
0,_San Joaquin,_060770054325,_0054325,1128,436,471,51,170,554,574,251,26,55,796,92,108,170,252,247,259,215,124,158,83,158,70,95,54,171
0,_San Joaquin,_060770054501,_0054501,557,254,215,24,64,268,289,127,6,17,407,45,77,75,91,113,156,130,42,67,32,62,34,34,15,141
0,_San Joaquin,_060770054502,_0054502,542,230,196,26,90,234,308,140,15,15,372,45,65,73,102,122,135,118,60,71,36,55,18,30,19,135
0,_San Joaquin,_060770054503,_0054503,1603,690,559,67,287,805,798,375,48,143,1037,124,309,387,360,254,169,484,240,305,136,225,76,56,22,59
0,_San Joaquin,_060770054504,_0054504,425,183,158,18,66,198,227,118,6,6,295,36,47,66,83,74,119,88,37,66,21,65,30,28,12,78
0,_San Joaquin,_060770054505,_0054505,940,350,389,42,159,473,467,195,13,58,674,91,129,140,265,212,103,171,89,130,45,138,60,66,39,202
0,_San Joaquin,_060770054509,_0054509,1131,479,421,51,180,561,570,260,24,104,743,98,202,232,265,214,120,297,163,196,62,121,58,51,32,151
0,_San Joaquin,_060770054510,_0054510,234,109,90,8,27,91,143,27,6,14,187,0,3,4,11,36,180,28,13,27,30,28,20,24,13,51
0,_San Joaquin,_060770054511,_0054511,447,177,195,17,58,207,240,80,15,13,339,26,52,60,116,105,88,83,36,67,45,52,17,30,15,102
0,_San Joaquin,_060770054512,_0054512,486,194,201,21,70,244,242,113,12,18,343,52,44,53,137,109,91,94,39,71,21,50,27,38,25,121
0,_San Joaquin,_060770054514,_0054514,667,260,258,24,125,346,321,129,9,60,469,47,75,149,187,113,96,121,74,107,66,106,69,58,13,53
0,_San Joaquin,_060770054516,_0054516,573,249,223,22,79,266,307,110,20,40,403,39,59,73,86,111,205,145,59,93,35,83,21,36,18,83
0,_San Joaquin,_060770054517,_0054517,319,139,112,11,57,158,161,82,6,14,217,21,53,47,82,61,55,74,35,51,19,28,15,24,24,49
0,_San Joaquin,_060770054520,_0054520,454,169,168,20,97,233,221,101,15,50,288,37,48,99,133,68,69,94,64,72,58,80,24,30,9,23
0,_San Joaquin,_060770064401,_0064401,2075,696,1001,96,282,977,1098,307,60,49,1659,172,239,317,437,423,487,329,202,287,183,266,118,132,75,483
0,_San Joaquin,_060770064402,_0064402,607,157,339,27,84,277,330,61,10,17,519,48,72,102,123,114,148,86,65,94,33,87,41,44,28,129
0,_San Joaquin,_060770074401,_0074401,1001,210,631,33,127,491,510,84,28,15,874,66,82,139,259,218,237,145,86,121,54,93,84,94,49,275
0,_San Joaquin,_060770074402,_0074402,444,122,242,19,61,206,238,55,16,8,365,36,70,63,138,86,51,80,38,60,34,57,24,33,25,93
0,_San Joaquin,_060770074403,_0074403,517,178,237,28,74,253,264,89,14,10,404,38,81,95,112,113,78,82,51,90,40,72,28,29,11,114
0,_San Joaquin,_060770074404,_0074404,407,119,217,17,54,185,222,70,9,6,322,35,56,67,84,75,90,85,45,47,23,44,26,21,14,102
0,_San Joaquin,_060770074405,_0074405,478,98,304,24,52,218,260,25,12,9,432,34,58,71,71,109,135,69,47,58,20,43,23,36,23,159
0,_San Joaquin,_060770074406,_0074406,573,104,381,16,72,242,331,24,27,11,511,16,67,69,69,97,255,79,54,58,38,70,38,35,15,186
0,_San Joaquin,_060770074407,_0074407,868,189,520,31,128,432,436,100,16,10,742,60,129,154,212,167,146,126,98,143,81,113,50,85,46,126
0,_San Joaquin,_060770074408,_0074408,747,215,388,24,120,361,386,114,13,48,572,39,69,192,168,129,150,157,105,166,88,141,14,20,6,50
0,_San Joaquin,_060770074410,_0074410,707,143,430,32,102,335,372,93,30,29,555,56,65,136,213,157,80,122,79,111,44,145,62,44,19,81
0,_San Joaquin,_060770074411,_0074411,454,118,241,16,79,216,238,42,20,10,382,37,57,80,110,66,104,91,46,76,28,50,23,38,24,78
0,_San Joaquin,_060770084301,_0084301,588,332,166,18,72,270,318,209,7,47,325,53,77,120,143,107,88,128,56,101,47,68,28,45,23,92
0,_San Joaquin,_060770084302,_0084302,540,269,177,17,77,248,292,208,15,46,271,38,72,66,109,112,143,101,58,54,26,52,32,43,23,151
0,_San Joaquin,_060770084303,_0084303,714,372,139,31,172,369,345,127,15,134,438,78,166,193,130,93,54,305,174,151,33,28,5,7,2,9
0,_San Joaquin,_060770084304,_0084304,756,427,182,29,118,354,402,332,15,57,352,58,113,131,170,151,133,168,83,115,50,90,32,54,24,140
0,_San Joaquin,_060770084305,_0084305,359,175,107,19,58,176,183,133,10,21,195,41,53,49,88,77,51,68,41,42,32,35,21,17,18,85
0,_San Joaquin,_060770084306,_0084306,887,474,198,37,178,450,437,328,14,155,390,75,141,239,220,122,90,236,152,150,76,125,55,50,16,27
0,_San Joaquin,_060770084308,_0084308,724,374,164,33,153,385,339,161,7,165,391,68,130,191,142,123,70,301,166,122,40,41,20,9,2,23
0,_San Joaquin,_060770091101,_0091101,215,145,43,2,25,93,122,136,0,8,71,22,33,35,39,38,48,43,23,43,14,22,12,15,7,36
0,_San Joaquin,_060770091102,_0091102,218,136,54,3,25,87,131,88,5,6,119,15,33,32,35,38,65,44,20,30,13,18,9,17,6,61
0,_San Joaquin,_060770091105,_0091105,170,100,41,2,27,77,93,114,1,6,49,25,22,31,29,30,33,48,15,30,12,12,15,13,3,22
0,_San Joaquin,_060770091107,_0091107,558,387,99,16,56,250,308,354,5,26,173,83,96,70,87,94,128,149,64,82,39,58,36,34,15,81
0,_San Joaquin,_060770091108,_0091108,746,418,224,32,72,334,412,192,18,23,513,56,99,78,149,170,194,155,66,86,43,51,34,43,33,235
0,_San Joaquin,_060770091111,_0091111,737,407,215,30,85,317,420,193,10,32,502,52,89,81,146,154,214,172,60,86,43,59,30,46,23,218
0,_San Joaquin,_060770091112,_0091112,496,250,156,28,62,236,260,126,14,23,333,26,82,65,89,107,127,99,56,68,30,46,27,31,17,122
0,_San Joaquin,_060770091113,_0091113,468,261,137,26,44,209,259,207,7,6,248,55,40,59,110,73,131,99,48,57,27,40,28,41,14,114
0,_San Joaquin,_060770091121,_0091121,169,76,66,7,20,83,86,51,1,1,116,5,8,26,30,37,63,29,10,19,7,15,17,12,9,51
0,_San Joaquin,_060770091203,_0091203,233,95,106,7,25,107,126,41,7,16,169,18,22,24,40,39,90,38,16,25,11,17,9,17,10,90
0,_San Joaquin,_060770091204,_0091204,308,164,85,17,42,142,166,103,4,11,190,25,36,37,65,60,85,80,24,34,18,25,14,12,12,89
0,_San Joaquin,_060770091205,_0091205,514,188,252,21,53,236,278,45,19,12,438,23,38,64,73,114,202,60,51,38,19,43,27,43,17,216
0,_San Joaquin,_060770091206,_0091206,774,438,222,30,84,369,405,380,11,34,349,104,123,99,158,125,165,227,67,121,66,75,35,53,21,109
0,_San Joaquin,_060770091208,_0091208,228,101,97,10,20,91,137,46,3,6,173,18,25,15,38,53,79,40,15,37,21,22,21,19,6,47
0,_San Joaquin,_060770091209,_0091209,988,446,399,34,109,445,543,170,35,35,748,53,117,153,199,183,283,149,91,109,70,102,42,75,41,309
0,_San Joaquin,_060770091211,_0091211,448,197,176,18,57,205,243,86,22,20,320,28,56,61,110,80,113,84,38,63,29,45,25,37,15,112
0,_San Joaquin,_060770091213,_0091213,235,81,129,11,14,113,122,31,14,3,187,10,17,22,48,45,93,34,20,29,12,19,20,13,8,80
0,_San Joaquin,_060770091216,_0091216,423,251,114,15,43,203,220,210,3,8,202,51,59,44,84,83,102,107,46,72,15,37,21,28,19,78
0,_San Joaquin,_060770091217,_0091217,712,447,153,20,92,327,385,389,5,21,297,96,119,97,121,140,139,188,64,107,60,56,31,48,31,127
0,_San Joaquin,_060770091219,_0091219,496,288,127,15,66,226,270,236,6,6,248,62,76,77,95,84,102,141,42,68,31,31,38,33,17,95
0,_San Joaquin,_060770091301,_0091301,754,285,355,24,90,354,400,105,19,32,598,62,69,83,156,164,220,108,60,88,38,63,36,55,30,276
0,_San Joaquin,_060770091303,_0091303,854,443,277,29,105,381,473,217,14,46,577,44,125,116,143,179,247,149,70,128,51,60,62,42,28,264
0,_San Joaquin,_060770091305,_0091305,518,173,268,22,55,255,263,62,20,15,421,30,30,57,89,108,204,63,39,62,26,39,24,28,25,212
0,_San Joaquin,_060770091308,_0091308,205,65,117,4,19,105,100,22,9,13,161,9,15,12,28,67,74,9,10,22,10,14,15,11,12,102
0,_San Joaquin,_060770091402,_0091402,1061,286,638,33,104,514,547,107,26,17,911,52,116,175,201,220,297,115,90,100,43,87,98,71,58,399
0,_San Joaquin,_060770091404,_0091404,484,133,276,21,54,236,248,67,12,13,392,38,48,51,85,136,126,57,30,69,38,55,24,31,15,165
0,_San Joaquin,_060770091405,_0091405,595,167,344,18,66,283,312,109,14,10,462,45,53,76,128,148,145,61,40,70,34,61,50,43,34,202
0,_San Joaquin,_060770091408,_0091408,1083,349,558,55,121,543,540,127,27,86,843,66,84,89,225,273,346,134,74,102,64,120,74,91,48,376
0,_San Joaquin,_060770091410,_0091410,534,173,271,16,74,266,268,107,13,35,379,39,48,43,120,111,173,62,28,69,31,49,40,36,27,192
0,_San Joaquin,_060770091411,_0091411,1027,339,562,36,90,518,509,103,39,67,818,53,62,97,195,253,367,90,72,94,28,107,59,91,57,429
0,_San Joaquin,_060770091413,_0091413,653,185,391,22,55,321,332,83,24,35,511,49,74,77,122,138,193,74,52,70,36,49,40,35,28,269
0,_San Joaquin,_060770091418,_0091418,608,222,288,20,78,280,328,106,14,16,472,44,67,61,113,138,185,76,45,74,35,59,36,49,22,212
0,_San Joaquin,_060770092401,_0092401,355,93,204,19,39,175,180,46,11,13,285,19,39,40,66,94,97,39,38,30,30,40,22,27,13,116
0,_San Joaquin,_060770092402,_0092402,563,176,284,24,79,274,289,106,17,25,415,34,48,62,124,127,168,76,34,58,38,57,29,45,31,195
0,_San Joaquin,_060770092403,_0092403,251,82,133,15,21,116,135,26,5,10,210,9,14,20,32,72,104,35,30,16,21,22,14,17,6,90
0,_San Joaquin,_060770092404,_0092404,764,217,462,19,66,372,392,100,26,40,598,52,64,83,141,179,245,111,73,60,42,77,49,55,19,278
0,_San Joaquin,_060770092405,_0092405,748,203,440,41,64,377,371,94,21,28,605,50,55,67,121,203,252,95,71,74,34,84,39,44,36,271
0,_San Joaquin,_060770092406,_0092406,998,278,551,52,117,488,510,116,35,11,836,78,95,105,181,256,283,153,81,133,62,120,66,97,37,249
0,_San Joaquin,_060770092407,_0092407,423,74,283,24,42,215,208,31,19,7,366,18,23,38,85,112,147,32,44,66,29,54,21,39,14,124
0,_San Joaquin,_060770092409,_0092409,823,242,445,43,93,395,428,100,35,14,674,60,62,88,195,178,240,126,86,77,57,101,44,55,43,234
0,_San Joaquin,_060770092411,_0092411,745,151,490,19,85,365,380,71,24,18,632,40,70,63,143,170,259,84,74,77,39,65,41,51,40,274
0,_San Joaquin,_060770092412,_0092412,500,133,299,18,50,247,253,52,12,22,414,32,49,34,92,125,168,61,37,63,26,50,22,30,17,194
0,_San Joaquin,_060770092413,_0092413,477,102,319,14,42,247,230,50,6,15,406,39,35,41,83,113,166,53,35,38,25,44,25,25,30,202
0,_San Joaquin,_060770092414,_0092414,296,123,109,8,56,138,158,84,10,13,189,28,29,22,61,65,91,39,41,46,18,42,8,15,10,77
0,_San Joaquin,_060770092416,_0092416,466,100,296,16,54,224,242,47,16,11,392,36,40,27,91,103,169,60,37,45,22,42,25,43,23,169
0,_San Joaquin,_060770092418,_0092418,632,163,385,23,61,308,324,47,31,21,533,37,45,68,145,148,189,79,53,64,52,74,30,55,43,182
0,_San Joaquin,_060770092419,_0092419,642,196,329,33,84,316,326,97,29,30,486,50,45,69,157,167,154,93,52,70,26,60,52,63,37,189
0,_San Joaquin,_060770092420,_0092420,961,276,530,36,119,463,498,108,47,27,779,52,84,93,173,307,252,120,84,105,55,110,48,86,46,307
0,_San Joaquin,_060770092422,_0092422,239,83,113,15,28,128,111,25,5,2,207,10,8,8,40,46,127,45,39,32,16,36,10,20,9,32
0,_San Joaquin,_060770092423,_0092423,781,174,491,31,85,397,384,62,41,26,652,56,63,94,171,184,213,97,93,79,59,91,38,50,37,237
0,_San Joaquin,_060770092432,_0092432,298,103,142,14,39,148,150,46,16,11,225,20,30,32,60,68,88,48,47,36,14,27,18,18,11,79
0,_San Joaquin,_060770093501,_0093501,1077,331,548,31,167,543,534,161,25,88,803,79,72,136,314,262,214,140,88,131,78,146,58,83,49,304
0,_San Joaquin,_060770093502,_0093502,357,135,161,20,41,162,195,31,9,12,305,18,21,32,51,90,145,55,38,36,27,40,22,25,17,97
0,_San Joaquin,_060770093503,_0093503,360,166,140,12,42,169,191,86,4,20,250,32,29,54,64,89,92,51,33,46,20,49,28,22,12,99
0,_San Joaquin,_060770093505,_0093505,327,122,134,14,57,166,161,49,0,15,263,30,19,48,85,81,64,54,26,54,13,34,27,30,10,79
0,_San Joaquin,_060770093511,_0093511,1192,577,277,50,288,642,550,223,15,199,755,71,197,375,281,160,108,454,240,203,128,127,11,9,4,16
0,_San Joaquin,_060770093515,_0093515,391,122,210,10,49,200,191,54,12,16,309,13,42,40,83,116,97,59,32,40,27,42,26,22,16,127
0,_San Joaquin,_060770093521,_0093521,834,401,175,30,228,464,370,103,14,153,564,40,172,292,184,98,48,308,232,250,18,13,5,3,1,4
0,_San Joaquin,_060770093523,_0093523,737,360,166,29,182,366,371,137,19,104,477,38,168,239,145,95,52,315,182,169,34,19,6,5,0,7
0,_San Joaquin,_060770094101,_0094101,527,271,171,16,69,258,269,214,7,34,272,52,60,69,112,99,135,100,45,68,35,48,43,35,12,141
0,_San Joaquin,_060770094305,_0094305,981,313,499,49,120,466,515,125,19,38,799,69,101,98,188,224,301,147,74,91,53,97,46,81,46,346
0,_San Joaquin,_060770094403,_0094403,465,91,319,14,41,236,229,29,14,8,414,41,48,65,85,93,133,68,44,43,23,40,20,37,25,165
0,_San Joaquin,_060770094407,_0094407,248,62,147,12,27,122,126,50,2,5,191,36,25,24,54,47,62,37,32,31,19,14,13,25,6,71
0,_San Joaquin,_060770094408,_0094408,505,135,296,21,53,235,270,55,12,18,420,39,39,62,123,111,131,71,52,60,34,55,20,31,31,151
0,_San Joaquin,_060770094409,_0094409,252,63,148,10,31,118,134,29,8,5,210,25,20,24,54,62,67,30,18,32,14,26,8,11,7,106
0,_San Joaquin,_060770094410,_0094410,318,92,180,14,32,157,161,37,8,7,266,23,24,38,67,86,80,46,15,32,25,25,21,26,21,107
0,_San Joaquin,_060770094504,_0094504,451,139,257,12,43,208,243,53,13,10,375,27,37,38,89,107,153,40,32,45,25,49,33,40,17,170
0,_San Joaquin,_060770111100,_0111100,12,9,1,1,1,6,6,5,0,0,7,0,0,2,3,3,4,1,1,1,3,0,1,1,0,4
0,_San Joaquin,_060770111101,_0111101,8,5,2,1,0,5,3,3,0,0,5,3,0,3,0,0,2,3,0,1,0,1,1,0,1,1
0,_San Joaquin,_060770111102,_0111102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_San Joaquin,_060770111120,_0111120,31,19,7,1,4,14,17,12,0,4,15,3,5,7,5,6,5,6,5,5,2,4,2,0,0,7
0,_San Joaquin,_060770111190,_0111190,124,86,25,2,11,68,56,47,1,2,74,8,10,12,16,26,52,55,18,22,4,6,6,7,4,2
0,_San Joaquin,_060770111310,_0111310,2,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0
0,_San Joaquin,_060770111330,_0111330,130,81,33,4,12,45,85,26,7,5,92,10,6,4,22,20,68,33,17,13,9,11,7,6,7,27
0,_San Joaquin,_060770111430,_0111430,2,1,1,0,0,1,1,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0
0,_San Joaquin,_060770111510,_0111510,60,31,19,4,6,18,42,24,1,3,32,6,13,10,11,14,6,21,5,7,4,3,3,5,3,9
0,_San Joaquin,_060770111530,_0111530,134,74,35,11,14,61,73,44,3,1,86,13,14,20,25,35,27,31,12,18,5,10,7,14,4,33
0,_San Joaquin,_060770112350,_0112350,94,45,38,2,9,44,50,15,7,12,60,10,8,10,10,24,32,25,8,9,4,7,3,4,3,31
0,_San Joaquin,_060770112480,_0112480,94,57,28,1,8,40,54,25,1,2,66,20,14,17,16,20,7,47,10,11,5,10,3,3,2,3
0,_San Joaquin,_060770112650,_0112650,151,57,54,6,34,84,67,27,4,24,96,5,39,36,26,32,13,51,20,29,18,11,6,6,2,8
0,_San Joaquin,_060770113010,_0113010,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
0,_San Joaquin,_060770113310,_0113310,190,95,65,1,29,79,111,32,2,15,141,16,21,28,23,42,60,36,18,20,14,14,11,7,10,60
0,_San Joaquin,_060770335440,_0335440,3,0,3,0,0,2,1,0,0,0,3,0,0,0,2,1,0,0,0,0,0,1,0,1,0,1
0,_San Joaquin,_060770543280,_0543280,2,1,1,0,0,0,2,1,0,0,1,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0
0,_San Joaquin,_060770545060,_0545060,16,2,9,3,2,6,10,1,0,0,15,2,2,1,5,0,6,2,2,2,2,1,1,0,0,6
0,_San Joaquin,_060770545200,_0545200,16,9,4,0,3,7,9,0,0,0,16,2,3,4,3,2,2,2,3,3,2,4,0,1,0,1
0,_San Joaquin,_060770545201,_0545201,2,0,2,0,0,1,1,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0
0,_San Joaquin,_060770644060,_0644060,21,5,9,3,4,11,10,1,0,3,17,2,1,0,5,6,7,1,2,2,3,4,1,2,0,6
0,_San Joaquin,_060770843110,_0843110,12,6,6,0,0,5,7,3,0,0,9,0,2,0,1,3,6,0,0,0,1,1,2,3,0,5
0,_San Joaquin,_060770845010,_0845010,6,1,5,0,0,3,3,0,0,0,6,0,0,1,1,2,2,0,1,0,1,1,0,0,0,3
0,_San Joaquin,_060770911030,_0911030,132,100,21,2,9,64,68,83,0,5,44,16,29,20,18,23,26,33,16,17,14,10,8,11,5,18
0,_San Joaquin,_060770911040,_0911040,160,97,42,3,18,74,86,55,0,7,98,16,15,13,29,36,51,27,12,24,6,12,12,8,6,53
0,_San Joaquin,_060770911060,_0911060,130,69,48,3,10,57,73,69,2,4,55,14,13,21,20,23,39,26,13,20,4,12,8,9,5,33
0,_San Joaquin,_060770911100,_0911100,9,4,5,0,0,7,2,4,0,0,5,0,3,2,1,0,3,3,0,2,2,0,0,1,0,1
0,_San Joaquin,_060770911101,_0911101,22,5,15,0,2,15,7,2,0,0,20,2,3,2,5,6,4,0,3,1,2,1,1,2,1,11
0,_San Joaquin,_060770911102,_0911102,27,13,10,1,3,15,12,2,1,1,23,1,0,0,6,9,11,4,2,6,0,3,1,2,1,8
0,_San Joaquin,_060770911130,_0911130,13,10,1,0,2,6,7,2,0,0,11,0,1,1,1,2,8,2,1,1,1,0,3,2,0,3
0,_San Joaquin,_060770912010,_0912010,53,25,17,2,9,25,28,8,0,1,44,4,2,4,11,21,11,10,6,7,8,4,3,1,3,11
0,_San Joaquin,_060770912020,_0912020,8,0,5,1,2,4,4,3,0,0,5,0,2,0,0,1,5,1,1,1,0,0,0,2,0,3
0,_San Joaquin,_060770912080,_0912080,125,46,54,6,19,60,65,22,3,0,100,8,13,9,14,27,54,22,10,13,8,13,12,11,14,22
0,_San Joaquin,_060770912081,_0912081,127,58,48,5,16,58,69,25,12,6,84,8,10,15,24,26,44,10,10,17,5,14,10,10,5,46
0,_San Joaquin,_060770912082,_0912082,66,27,27,3,9,39,27,14,0,3,49,2,4,9,18,11,22,10,5,10,2,4,5,7,1,22
0,_San Joaquin,_060770912210,_0912210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_San Joaquin,_060770912211,_0912211,130,64,41,6,19,58,72,57,5,7,61,10,21,22,15,24,38,28,19,14,10,16,5,8,6,24
0,_San Joaquin,_060770913040,_0913040,82,39,31,4,8,48,34,21,4,0,57,6,8,1,13,23,31,12,7,13,4,7,4,6,2,27
0,_San Joaquin,_060770913070,_0913070,87,38,36,3,10,41,46,12,0,1,74,5,7,9,15,15,36,18,4,11,3,6,3,3,3,36
0,_San Joaquin,_060770913100,_0913100,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,_San Joaquin,_060770914010,_0914010,158,69,66,10,13,69,89,11,2,5,140,10,4,9,20,34,81,16,18,22,13,20,10,10,5,44
