IS_AUDITED,COUNTY_NAME,PRECINCT_NAME,PRECINCT_CODE,USA_CA_20120605_PRI_ALL_ALL_REG,USA_CA_20120605_PRI_ALL_ALL_VOTED,USA_CA_20120605_PRI_PRE_DEM_OBAMA,USA_CA_20120605_PRI_PRE_REP_KARGER,USA_CA_20120605_PRI_PRE_REP_GINGRICH,USA_CA_20120605_PRI_PRE_REP_ROMNEY,USA_CA_20120605_PRI_PRE_REP_ROEMERIII,USA_CA_20120605_PRI_PRE_REP_SANTORUM,USA_CA_20120605_PRI_PRE_REP_PAUL,USA_CA_20120605_PRI_PRE_OTH_ALL,USA_CA_20120605_PRI_USS_DEM_FERNALD,USA_CA_20120605_PRI_USS_DEM_FEINSTEIN,USA_CA_20120605_PRI_USS_DEM_LEVITT,USA_CA_20120605_PRI_USS_DEM_SHAH,USA_CA_20120605_PRI_USS_DEM_STEWART,USA_CA_20120605_PRI_USS_DEM_STRIMLING,USA_CA_20120605_PRI_USS_REP_LAUTEN,USA_CA_20120605_PRI_USS_REP_TAITZ,USA_CA_20120605_PRI_USS_REP_KRAMPE,USA_CA_20120605_PRI_USS_REP_WILLIAMS,USA_CA_20120605_PRI_USS_REP_BRAUN,USA_CA_20120605_PRI_USS_REP_KONOPIK,USA_CA_20120605_PRI_USS_REP_SHIFREN,USA_CA_20120605_PRI_USS_REP_CONLON,USA_CA_20120605_PRI_USS_REP_RAMIREZ,USA_CA_20120605_PRI_USS_REP_GLORIA,USA_CA_20120605_PRI_USS_REP_EMKEN,USA_CA_20120605_PRI_USS_REP_BORUFF,USA_CA_20120605_PRI_USS_REP_HUGHES,USA_CA_20120605_PRI_USS_REP_JACKSON,USA_CA_20120605_PRI_USS_OTH_ALL,USA_CA_20120605_PRI_PROP28_NO,USA_CA_20120605_PRI_PROP28_YES,USA_CA_20120605_PRI_PROP29_NO,USA_CA_20120605_PRI_PROP29_YES
0,_Santa Barbara,_0608330-334,_30-334,844,134,81,0,1,7,0,0,7,3,3,83,3,6,6,1,1,0,0,2,1,1,2,1,0,1,3,1,3,1,2,43,85,19,111
0,_Santa Barbara,_0608330-336,_30-336,890,110,63,1,2,6,0,0,8,4,0,54,2,5,7,2,0,2,0,0,1,1,0,2,0,0,3,0,4,8,4,33,71,22,88
0,_Santa Barbara,_0608330-337,_30-337,998,170,100,0,2,12,1,0,9,9,3,100,0,5,9,5,0,3,0,5,1,0,1,1,1,0,4,0,2,3,11,38,116,48,115
0,_Santa Barbara,_0608330-338,_30-338,1065,112,70,0,1,12,0,1,6,3,1,61,2,5,4,2,0,1,1,2,0,0,1,0,1,1,3,0,5,3,8,37,63,29,80
0,_Santa Barbara,_0608330-339,_30-339,876,98,56,0,0,7,0,0,7,1,0,58,3,3,2,2,0,1,0,2,0,1,1,2,0,0,4,0,2,1,4,30,61,16,80
0,_Santa Barbara,_0608330-341,_30-341,1249,154,86,1,0,11,0,1,12,3,1,83,3,8,10,4,0,1,0,3,0,0,0,1,0,0,6,0,5,0,13,48,91,27,127
0,_Santa Barbara,_0608330-342,_30-342,1179,159,86,0,1,19,0,0,13,9,1,95,3,9,2,2,0,4,0,0,3,0,3,2,4,0,3,0,4,4,10,51,98,38,117
0,_Santa Barbara,_0608330-349,_30-349,364,232,71,0,2,86,1,7,5,3,1,99,1,0,4,0,0,16,0,9,6,0,6,5,5,0,13,1,23,15,7,91,125,91,131
0,_Santa Barbara,_0608330-351,_30-351,42,25,18,0,0,4,1,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,6,18,8,17
0,_Santa Barbara,_0608330-352,_30-352,128,56,19,0,1,21,0,0,2,1,0,30,0,0,0,1,2,1,0,2,3,0,0,0,2,0,3,1,3,3,1,23,32,16,38
0,_Santa Barbara,_0608330-353,_30-353,141,57,20,0,0,13,0,0,3,1,0,29,0,1,0,1,0,1,0,4,1,0,1,3,2,0,4,0,5,1,0,17,40,17,40
0,_Santa Barbara,_0608330-354,_30-354,300,184,42,0,3,82,0,3,19,1,2,53,1,0,2,0,1,10,0,10,11,1,3,10,5,0,21,0,20,12,7,76,104,106,75
0,_Santa Barbara,_0608330-356,_30-356,1008,529,150,2,11,223,1,12,27,4,1,166,1,6,17,6,8,18,1,23,17,0,4,18,19,1,47,3,72,31,16,205,307,298,224
0,_Santa Barbara,_0608330-357,_30-357,887,454,126,0,8,202,1,3,16,4,1,178,1,0,10,1,6,20,0,18,9,3,2,16,15,0,66,0,37,21,18,173,264,228,220
0,_Santa Barbara,_0608330-358,_30-358,884,509,114,0,5,258,0,6,23,7,1,166,3,1,6,2,1,22,4,12,28,1,7,19,13,0,81,4,54,30,13,216,281,273,234
0,_Santa Barbara,_0608330-359,_30-359,958,553,137,0,12,244,0,7,26,6,1,190,4,2,11,4,6,33,3,17,14,4,6,20,19,0,40,0,73,31,18,206,327,292,249
0,_Santa Barbara,_0608330-361,_30-361,758,448,108,2,9,202,0,8,18,3,0,143,2,1,8,3,10,24,1,15,17,5,3,26,15,1,56,3,48,21,7,198,239,250,192
0,_Santa Barbara,_0608330-362,_30-362,846,479,92,0,11,236,2,6,25,6,4,153,2,0,8,3,2,21,1,14,17,4,3,28,15,0,51,1,55,42,8,172,292,253,219
0,_Santa Barbara,_0608330-363,_30-363,133,81,31,0,0,28,0,4,4,0,0,35,0,0,0,1,0,8,1,4,6,0,1,2,1,0,10,0,4,1,0,27,52,36,45
0,_Santa Barbara,_0608330-364,_30-364,371,192,36,0,5,96,0,0,9,2,0,53,4,0,3,3,1,10,1,4,5,2,2,9,5,0,20,0,32,10,3,70,116,118,70
0,_Santa Barbara,_0608330-366,_30-366,806,408,138,1,7,145,2,8,26,4,1,137,4,1,15,10,6,11,3,5,26,4,2,12,8,1,23,6,61,22,19,130,268,213,187
0,_Santa Barbara,_0608330-367,_30-367,55,20,2,0,0,11,0,1,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,2,4,0,6,11,7,13
0,_Santa Barbara,_0608330-368,_30-368,96,50,7,0,1,29,0,0,3,1,0,10,0,0,1,0,1,2,0,0,7,1,0,2,3,0,7,0,4,7,0,24,23,29,19
0,_Santa Barbara,_0608330-371,_30-371,184,62,27,0,0,22,0,0,1,0,2,28,0,0,2,0,1,0,0,1,6,0,1,4,0,0,5,0,3,2,4,15,43,22,39
0,_Santa Barbara,_0608330-372,_30-372,30,11,1,0,0,7,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,2,1,0,2,0,0,0,0,7,4,8,3
0,_Santa Barbara,_0608330-373,_30-373,162,68,13,0,1,32,0,3,3,1,0,19,0,0,3,1,0,3,1,5,2,1,0,2,2,0,9,0,7,3,5,26,42,42,26
0,_Santa Barbara,_0608330-374,_30-374,10,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2,2,3,1
0,_Santa Barbara,_0608330-376,_30-376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Santa Barbara,_0608330-377,_30-377,1468,708,161,1,11,259,2,35,40,6,1,206,2,4,15,14,4,33,37,23,19,12,5,13,24,0,74,5,72,58,46,258,430,431,263
0,_Santa Barbara,_0608330-379,_30-379,993,576,138,0,17,240,0,21,36,4,1,173,5,2,15,16,5,21,29,12,19,3,3,18,17,0,76,6,57,53,17,222,344,312,255
0,_Santa Barbara,_0608330-381,_30-381,914,404,107,2,10,137,0,7,30,5,2,120,3,1,8,12,7,16,23,14,11,1,1,7,20,1,36,4,42,28,25,139,260,276,125
0,_Santa Barbara,_0608330-382,_30-382,1498,875,220,5,21,353,2,31,33,7,7,302,6,2,12,24,9,36,32,15,27,5,4,49,30,0,95,4,92,48,29,348,514,533,336
0,_Santa Barbara,_0608330-383,_30-383,913,512,117,3,17,248,1,17,15,3,1,150,2,1,6,11,8,20,18,10,12,3,7,22,13,0,65,1,59,47,16,194,310,305,204
0,_Santa Barbara,_0608330-386,_30-386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Santa Barbara,_0608330-387,_30-387,245,48,6,1,3,17,0,4,7,2,0,7,0,0,1,2,0,2,1,4,2,2,1,1,1,0,7,1,2,5,7,16,32,23,25
0,_Santa Barbara,_0608330-388,_30-388,30,20,2,0,0,14,0,1,0,0,0,4,0,0,0,1,0,1,3,1,2,0,0,0,1,1,0,0,2,3,0,10,10,20,0
0,_Santa Barbara,_0608330-389,_30-389,57,9,2,0,0,3,1,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,1,4,3,8,1
0,_Santa Barbara,_0608330-391,_30-391,552,199,94,0,4,42,0,4,9,3,0,78,1,3,14,7,2,7,9,5,6,0,3,0,4,2,9,0,26,4,8,63,130,115,79
0,_Santa Barbara,_0608330-392,_30-392,32,12,0,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,1,0,1,0,1,9,3,9,3
0,_Santa Barbara,_0608330-393,_30-393,8,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0
0,_Santa Barbara,_0608330-395,_30-395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Santa Barbara,_0608330-396,_30-396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Santa Barbara,_0608330-397,_30-397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Santa Barbara,_0608332-399,_32-399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Santa Barbara,_0608333-301,_33-301,950,373,178,0,5,71,0,6,16,7,1,209,7,2,10,4,2,5,1,8,4,0,2,15,6,0,24,4,17,19,15,115,241,124,242
0,_Santa Barbara,_0608333-302,_33-302,1027,445,189,0,7,111,0,9,17,8,0,220,4,3,14,7,3,11,0,9,5,0,5,11,7,0,40,2,35,16,14,161,271,174,261
0,_Santa Barbara,_0608333-303,_33-303,800,301,157,0,3,53,0,1,20,6,5,152,7,3,11,6,0,3,1,7,2,0,2,6,7,1,15,2,15,14,11,92,190,111,179
0,_Santa Barbara,_0608333-304,_33-304,1268,565,302,0,9,91,1,7,23,5,2,338,3,4,14,13,1,16,0,12,3,0,3,11,16,1,31,4,22,7,27,186,357,200,351
0,_Santa Barbara,_0608333-306,_33-306,1190,503,226,1,5,134,2,8,17,6,3,252,5,1,10,3,5,8,2,21,6,3,3,13,2,1,49,2,39,26,19,162,325,215,277
0,_Santa Barbara,_0608334-308,_34-308,1053,587,164,1,13,230,4,17,31,8,0,197,5,1,14,16,3,22,1,20,15,1,5,33,15,3,74,1,67,23,23,236,331,327,252
0,_Santa Barbara,_0608334-309,_34-309,951,568,173,0,8,229,2,22,37,3,2,222,4,3,4,10,2,12,0,24,9,6,9,21,21,0,65,2,55,36,17,211,336,297,259
0,_Santa Barbara,_0608334-311,_34-311,991,566,149,0,18,258,3,12,16,4,3,186,2,2,19,6,1,23,1,25,22,0,3,32,18,0,49,9,83,26,11,193,359,309,250
0,_Santa Barbara,_0608335-312,_35-312,1227,663,222,1,15,215,1,20,20,9,5,265,1,0,28,9,4,19,5,31,11,3,7,33,18,3,51,4,66,41,17,210,428,351,305
0,_Santa Barbara,_0608335-313,_35-313,1314,667,182,1,12,243,1,22,30,7,0,228,6,4,24,2,6,19,6,25,15,5,6,20,28,1,68,3,69,43,20,254,392,349,309
0,_Santa Barbara,_0608336-316,_36-316,297,127,27,0,2,57,0,6,8,2,1,36,0,1,3,1,0,5,2,2,2,2,4,6,9,0,19,0,13,10,1,55,71,78,48
0,_Santa Barbara,_0608336-346,_36-346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Santa Barbara,_0608337-398,_37-398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Santa Barbara,_0608338-317,_38-317,895,294,190,0,2,35,0,5,6,5,4,176,3,3,21,5,0,0,4,0,3,5,1,3,3,3,10,1,10,4,13,72,210,141,147
0,_Santa Barbara,_0608338-318,_38-318,964,350,200,0,4,46,0,4,10,6,6,189,4,6,25,6,0,7,9,0,7,3,0,3,10,2,12,1,18,9,13,89,260,140,209
0,_Santa Barbara,_0608340-451,_40-451,326,180,44,0,3,78,0,8,15,2,0,61,0,0,3,2,1,5,0,10,10,0,4,3,7,0,30,0,19,5,7,85,93,106,73
0,_Santa Barbara,_0608340-452,_40-452,25,15,7,0,0,5,0,0,0,0,0,9,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,1,0,4,11,10,5
0,_Santa Barbara,_0608340-453,_40-453,162,82,8,0,6,34,0,8,5,5,0,12,0,0,2,4,0,3,2,6,7,0,1,1,2,0,11,3,12,3,8,35,46,52,30
0,_Santa Barbara,_0608340-455,_40-455,26,5,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,3
0,_Santa Barbara,_0608340-456,_40-456,47,25,5,0,0,17,0,1,0,0,0,7,0,0,0,0,0,0,0,0,4,0,0,1,1,0,1,0,1,4,0,14,9,18,7
0,_Santa Barbara,_0608340-457,_40-457,465,282,44,0,2,173,0,6,6,3,1,66,0,0,0,5,4,15,10,13,10,0,0,16,11,0,46,5,33,16,3,114,165,168,114
0,_Santa Barbara,_0608340-458,_40-458,21,13,3,0,0,8,0,1,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,2,0,0,4,0,2,0,1,6,7,13,0
0,_Santa Barbara,_0608340-459,_40-459,402,232,39,0,8,125,0,2,10,2,1,52,0,1,4,4,3,8,4,8,9,0,0,11,11,0,44,0,21,17,10,113,118,133,96
0,_Santa Barbara,_0608340-461,_40-461,1019,579,136,0,9,257,2,23,20,6,0,165,11,2,15,14,1,27,18,18,13,6,4,21,19,3,73,2,59,45,25,244,325,374,201
0,_Santa Barbara,_0608340-462,_40-462,850,388,74,1,4,175,0,16,18,4,1,84,6,1,11,2,2,10,20,16,10,4,2,15,6,1,51,1,44,33,17,174,202,262,122
0,_Santa Barbara,_0608340-463,_40-463,976,480,95,2,16,212,1,19,21,5,1,113,3,0,6,12,7,11,25,11,11,2,5,24,19,0,89,0,50,43,21,187,281,297,178
0,_Santa Barbara,_0608340-464,_40-464,509,219,48,0,8,78,2,12,7,5,2,54,0,0,6,9,2,8,11,6,4,8,7,6,5,0,28,1,28,14,10,88,130,129,89
0,_Santa Barbara,_0608340-466,_40-466,582,347,41,0,7,208,0,17,6,3,0,65,0,2,4,2,5,6,9,7,14,4,1,15,23,0,66,5,49,23,10,171,172,236,110
0,_Santa Barbara,_0608340-467,_40-467,880,516,85,0,13,280,2,16,29,2,2,123,7,0,9,9,1,14,17,18,11,3,3,22,9,0,111,1,62,39,13,222,278,310,194
0,_Santa Barbara,_0608340-468,_40-468,819,460,80,1,9,254,0,13,14,2,7,112,0,0,7,3,2,22,10,16,13,2,2,21,16,0,86,3,55,27,11,220,226,292,160
0,_Santa Barbara,_0608340-469,_40-469,811,461,114,0,11,206,1,18,19,6,4,132,1,0,8,14,4,18,24,10,11,8,3,18,3,2,74,3,54,30,15,171,284,283,176
0,_Santa Barbara,_0608340-471,_40-471,773,349,77,1,3,164,0,19,22,1,0,79,1,0,9,9,3,20,20,13,6,0,0,19,7,0,51,2,50,20,18,143,197,226,121
0,_Santa Barbara,_0608340-472,_40-472,822,428,83,1,9,202,0,25,29,1,1,112,1,1,3,9,2,11,6,4,8,7,11,20,18,3,73,3,63,28,15,193,230,260,162
0,_Santa Barbara,_0608340-473,_40-473,900,468,88,0,14,231,1,12,21,4,1,105,3,1,10,5,6,23,14,10,15,1,2,14,15,0,95,5,59,35,23,200,259,297,168
0,_Santa Barbara,_0608340-474,_40-474,918,456,96,1,18,212,1,22,13,2,2,107,1,0,4,10,3,24,17,16,13,1,5,21,9,0,84,3,57,38,13,186,259,276,173
0,_Santa Barbara,_0608340-476,_40-476,853,453,104,0,8,206,1,20,19,6,5,123,2,0,9,6,1,19,25,12,10,3,3,15,4,0,61,3,69,38,17,194,255,290,159
0,_Santa Barbara,_0608340-477,_40-477,878,414,85,1,5,193,2,19,22,1,3,112,1,0,5,6,0,14,26,8,15,2,4,20,7,1,73,1,57,23,6,206,200,252,156
0,_Santa Barbara,_0608340-478,_40-478,884,461,78,0,14,197,1,19,25,6,1,98,3,1,7,13,6,29,29,18,12,7,4,15,9,2,73,4,58,28,20,186,272,300,158
0,_Santa Barbara,_0608340-479,_40-479,978,468,100,2,11,210,3,24,22,6,2,129,2,1,7,8,5,18,16,20,14,3,10,10,16,1,59,6,54,43,14,182,280,274,190
0,_Santa Barbara,_0608340-481,_40-481,824,380,72,0,7,189,0,12,13,2,2,93,6,1,6,5,0,13,19,11,6,4,5,12,7,0,63,5,59,33,10,140,233,240,136
0,_Santa Barbara,_0608340-482,_40-482,1018,575,119,0,15,255,0,22,32,6,3,155,4,4,10,14,5,20,21,24,16,7,5,26,17,2,72,2,55,48,21,217,348,365,203
0,_Santa Barbara,_0608340-484,_40-484,910,435,112,0,8,180,0,21,24,4,3,121,6,2,11,15,6,16,18,12,5,3,9,9,12,1,60,2,57,30,18,167,258,301,129
0,_Santa Barbara,_0608340-486,_40-486,168,52,18,0,0,15,0,5,4,1,1,19,2,0,2,2,1,0,0,0,1,3,0,0,0,0,6,1,5,2,3,10,39,27,23
0,_Santa Barbara,_0608340-487,_40-487,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Santa Barbara,_0608340-499,_40-499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Santa Barbara,_0608346-401,_46-401,903,444,137,1,11,158,0,12,25,6,3,170,2,1,6,6,1,16,21,14,19,5,3,7,6,1,47,1,36,41,15,166,268,265,169
0,_Santa Barbara,_0608346-402,_46-402,991,523,114,1,10,224,1,20,25,5,6,159,3,1,5,8,3,21,19,16,17,5,2,11,27,1,86,2,55,21,20,231,287,333,185
0,_Santa Barbara,_0608346-403,_46-403,973,389,132,0,6,118,0,15,10,6,3,157,5,1,14,7,0,17,12,9,14,5,2,6,15,0,40,2,26,23,16,140,240,240,144
0,_Santa Barbara,_0608346-404,_46-404,904,373,107,0,8,109,1,7,13,4,5,150,1,3,10,11,1,14,10,9,1,3,5,4,10,1,47,5,19,18,17,140,223,209,155
0,_Santa Barbara,_0608346-406,_46-406,938,439,122,0,7,151,0,18,17,11,1,143,5,2,10,8,7,13,25,12,8,5,6,13,9,0,51,5,37,35,25,160,272,275,163
0,_Santa Barbara,_0608346-407,_46-407,1001,297,105,4,6,93,0,2,9,5,9,116,5,4,9,8,1,9,12,7,4,0,3,7,6,1,19,2,23,21,13,92,193,187,106
0,_Santa Barbara,_0608346-408,_46-408,716,187,76,0,4,40,0,10,5,3,4,79,0,0,9,9,1,3,7,4,10,1,0,4,3,3,7,0,8,12,10,65,115,113,72
0,_Santa Barbara,_0608346-409,_46-409,861,286,122,3,6,62,1,7,10,3,4,122,5,4,16,15,0,2,16,1,5,2,0,4,7,3,15,1,25,12,15,104,175,161,118
0,_Santa Barbara,_0608346-411,_46-411,955,383,118,2,9,123,0,10,11,7,3,128,3,0,15,14,1,10,17,5,9,3,0,22,11,0,36,2,35,31,11,158,221,241,140
0,_Santa Barbara,_0608346-412,_46-412,930,447,163,3,5,132,1,15,22,12,6,174,3,2,15,13,1,13,18,10,14,4,3,9,6,1,56,1,24,26,20,170,272,296,147
0,_Santa Barbara,_0608346-413,_46-413,944,351,137,2,6,93,0,9,15,6,5,138,3,4,12,17,0,13,18,7,4,1,1,2,8,1,38,1,20,21,19,126,222,208,139
0,_Santa Barbara,_0608346-414,_46-414,862,348,150,2,4,89,1,12,10,7,5,135,8,2,19,11,2,6,12,9,4,4,3,4,9,0,25,3,33,24,10,112,228,204,141
0,_Santa Barbara,_0608346-416,_46-416,1003,386,127,1,2,138,1,10,23,2,3,144,7,4,6,9,3,9,15,7,10,7,1,13,11,0,53,2,37,18,9,135,246,188,196
0,_Santa Barbara,_0608346-417,_46-417,978,478,140,3,13,166,0,16,22,11,5,172,4,0,9,8,2,17,16,10,11,9,6,12,12,0,44,5,52,31,21,190,279,271,199
0,_Santa Barbara,_0608346-418,_46-418,1026,461,126,2,10,176,0,21,17,7,1,144,6,3,11,14,0,17,27,7,11,6,2,14,6,0,53,1,45,38,15,172,286,276,179
0,_Santa Barbara,_0608346-498,_46-498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Santa Barbara,_0608347-421,_47-421,197,125,30,0,3,55,0,3,3,1,1,34,1,1,1,2,2,3,8,5,1,2,0,5,4,0,15,1,17,8,5,39,85,70,55
0,_Santa Barbara,_0608347-422,_47-422,976,490,85,2,14,254,0,27,12,1,3,110,6,0,8,5,2,18,30,10,13,6,6,19,20,1,83,4,55,38,7,185,296,291,195
0,_Santa Barbara,_0608347-423,_47-423,1404,613,157,1,9,246,5,21,25,6,1,179,5,3,18,14,3,14,30,14,22,9,4,9,18,2,74,2,67,50,19,206,394,325,282
0,_Santa Barbara,_0608347-426,_47-426,84,26,12,0,0,5,0,0,1,0,0,17,0,0,0,0,0,0,0,0,2,0,0,0,0,2,2,0,1,1,0,9,17,10,16
0,_Santa Barbara,_0608347-428,_47-428,1406,536,168,0,6,189,1,20,19,6,4,170,5,1,20,23,3,10,22,9,14,2,8,14,22,3,68,3,43,25,25,182,336,275,247
0,_Santa Barbara,_0608347-497,_47-497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Santa Barbara,_0608350-551,_50-551,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Santa Barbara,_0608350-552,_50-552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Santa Barbara,_0608350-554,_50-554,176,89,15,1,2,44,1,4,3,1,1,24,0,0,2,3,0,4,5,2,11,0,0,2,5,2,6,1,10,6,3,37,50,53,36
0,_Santa Barbara,_0608350-556,_50-556,170,73,9,0,2,28,2,6,6,1,0,11,2,0,0,2,0,1,7,0,9,0,1,2,6,0,7,0,10,6,3,18,54,50,22
0,_Santa Barbara,_0608350-557,_50-557,195,82,20,1,2,44,0,0,1,1,0,20,0,0,2,1,1,10,2,3,8,1,0,2,3,0,3,1,9,5,5,26,54,48,34
0,_Santa Barbara,_0608350-558,_50-558,110,53,7,0,1,35,0,1,1,0,1,6,0,0,0,0,1,2,8,1,6,0,0,2,0,0,2,1,15,4,1,21,31,36,16
0,_Santa Barbara,_0608350-559,_50-559,78,38,6,0,1,23,0,0,0,0,0,15,1,0,0,0,0,2,0,2,3,0,0,5,1,0,2,0,3,2,0,25,13,29,9
0,_Santa Barbara,_0608350-561,_50-561,26,10,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,3,2,2,3,7,8,2
0,_Santa Barbara,_0608357-501,_57-501,903,486,73,1,9,266,4,12,22,10,3,96,2,0,5,9,2,21,20,12,10,5,5,18,13,0,85,11,66,38,20,211,262,326,151
0,_Santa Barbara,_0608357-502,_57-502,761,299,94,1,8,104,2,9,18,6,0,116,1,1,2,7,3,7,13,10,7,0,5,6,11,2,30,1,29,12,12,112,178,145,151
0,_Santa Barbara,_0608357-503,_57-503,983,382,110,0,13,138,2,21,14,2,1,129,4,0,9,10,0,14,18,9,18,2,5,9,10,0,43,7,27,30,11,128,243,196,181
0,_Santa Barbara,_0608357-506,_57-506,928,409,145,1,9,120,0,16,28,7,2,156,4,0,12,14,1,12,15,14,7,3,1,5,13,1,37,4,38,15,25,132,269,228,178
0,_Santa Barbara,_0608357-507,_57-507,764,328,91,0,4,140,0,15,11,0,3,105,2,2,3,6,1,8,23,8,6,5,3,12,8,2,32,0,51,18,11,128,190,206,118
0,_Santa Barbara,_0608357-508,_57-508,840,361,140,1,10,96,0,17,13,4,3,157,6,3,8,10,4,18,15,7,3,3,2,3,9,2,33,2,23,20,7,113,237,189,170
0,_Santa Barbara,_0608357-509,_57-509,1250,473,212,1,7,100,0,7,11,8,6,202,4,2,17,21,2,8,18,8,13,5,3,8,10,1,38,2,28,20,19,152,307,250,217
0,_Santa Barbara,_0608357-511,_57-511,1019,353,116,0,17,104,1,18,11,4,1,116,4,4,19,9,3,6,16,13,7,7,3,11,15,2,28,5,30,19,11,89,259,172,177
0,_Santa Barbara,_0608357-512,_57-512,23,7,1,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,5,2,3
0,_Santa Barbara,_0608357-521,_57-521,944,446,92,0,11,197,1,29,17,4,4,123,3,0,7,8,2,14,20,6,13,1,6,24,20,0,66,4,51,31,15,172,267,266,178
0,_Santa Barbara,_0608357-522,_57-522,999,535,131,0,13,230,0,29,18,8,2,169,8,3,11,9,5,16,25,21,18,4,1,25,17,1,74,5,53,22,9,184,335,300,231
0,_Santa Barbara,_0608357-523,_57-523,1114,559,167,3,12,211,1,20,13,5,3,188,4,2,11,16,4,14,27,18,10,6,6,19,23,3,66,5,40,36,17,172,372,294,251
0,_Santa Barbara,_0608357-524,_57-524,986,374,96,2,10,162,1,12,15,2,3,109,4,0,19,9,3,9,18,11,13,0,4,9,10,2,37,1,52,30,8,125,246,241,132
0,_Santa Barbara,_0608357-526,_57-526,869,341,109,0,8,107,2,15,20,2,5,109,5,4,14,10,1,8,15,10,5,3,2,10,22,1,36,0,29,21,10,122,209,188,147
0,_Santa Barbara,_0608357-531,_57-531,987,422,125,1,9,158,2,14,11,9,1,142,1,1,10,15,2,10,18,18,16,1,2,11,7,2,35,1,57,20,21,123,287,234,183
0,_Santa Barbara,_0608357-532,_57-532,925,348,128,0,5,90,2,16,12,10,2,138,5,1,13,15,1,10,10,16,8,2,1,7,9,1,29,0,25,16,13,110,229,184,157
0,_Santa Barbara,_0608357-533,_57-533,793,225,99,0,1,59,2,5,6,0,2,88,3,2,11,13,0,4,14,8,8,1,1,1,8,2,9,0,14,6,9,55,162,101,121
0,_Santa Barbara,_0608357-534,_57-534,1014,280,153,0,1,48,0,7,7,2,3,154,8,1,18,11,0,1,15,2,2,1,1,4,4,5,16,2,10,3,8,60,206,116,156
0,_Santa Barbara,_0608357-536,_57-536,974,419,141,0,9,131,3,14,17,5,1,143,8,2,20,14,3,16,12,9,8,3,3,6,4,7,46,4,32,29,17,128,281,237,175
0,_Santa Barbara,_0608357-537,_57-537,980,354,116,1,10,119,2,13,14,5,1,125,4,0,16,13,3,10,24,6,12,1,3,13,7,4,32,1,31,14,13,106,244,191,161
