IS_AUDITED,COUNTY_NAME,PRECINCT_NAME,PRECINCT_CODE,USA_CA_20040302_PRI_ALL_ALL_REG,USA_CA_20040302_PRI_ALL_ALL_VOTED,USA_CA_20040302_PRI_PRE_DEM_LAROUCHE,USA_CA_20040302_PRI_PRE_DEM_LIEBERMAN,USA_CA_20040302_PRI_PRE_DEM_CLARK,USA_CA_20040302_PRI_PRE_DEM_KERRY,USA_CA_20040302_PRI_PRE_DEM_KUCINICH,USA_CA_20040302_PRI_PRE_DEM_DEAN,USA_CA_20040302_PRI_PRE_DEM_BRAUN,USA_CA_20040302_PRI_PRE_DEM_EDWARDS,USA_CA_20040302_PRI_PRE_DEM_GEPHARDT,USA_CA_20040302_PRI_PRE_DEM_SHARPTON,USA_CA_20040302_PRI_PRE_REP_BUSH,USA_CA_20040302_PRI_PRE_OTH_ALL,USA_CA_20040302_PRI_USS_DEM_BOXER,USA_CA_20040302_PRI_USS_REP_CASEY,USA_CA_20040302_PRI_USS_REP_KALOOGIAN,USA_CA_20040302_PRI_USS_REP_BALL,USA_CA_20040302_PRI_USS_REP_HATCH,USA_CA_20040302_PRI_USS_REP_MARIN,USA_CA_20040302_PRI_USS_REP_JONES,USA_CA_20040302_PRI_USS_REP_QURAISHI,USA_CA_20040302_PRI_USS_REP_ZANDT,USA_CA_20040302_PRI_USS_REP_STEWART,USA_CA_20040302_PRI_USS_REP_STOEN,USA_CA_20040302_PRI_USS_OTH_ALL,USA_CA_20040302_PRI_PROP55_YES,USA_CA_20040302_PRI_PROP55_NO,USA_CA_20040302_PRI_PROP56_YES,USA_CA_20040302_PRI_PROP56_NO,USA_CA_20040302_PRI_PROP57_YES,USA_CA_20040302_PRI_PROP57_NO,USA_CA_20040302_PRI_PROP58_YES,USA_CA_20040302_PRI_PROP58_NO
0,_Santa Clara,_060856528,_6528,469,149,2,2,2,60,5,4,1,16,0,3,21,5,84,7,2,0,2,1,9,1,0,0,2,2,90,56,73,70,93,53,101,46
0,_Santa Clara,_060856601,_6601,15,8,0,0,0,0,0,0,0,2,0,1,4,0,1,0,0,0,0,1,3,1,0,0,0,0,3,5,1,7,5,3,6,2
0,_Santa Clara,_060856623,_6623,13,3,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,3,3,0,3,0
0,_Santa Clara,_060856624,_6624,97,55,0,0,1,12,0,0,0,5,0,0,22,0,17,2,5,0,1,2,12,0,0,1,1,1,38,16,21,34,41,14,47,8
0,_Santa Clara,_060856625,_6625,3,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,1,2,0
0,_Santa Clara,_060856663,_6663,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2,1,1,1,1
0,_Santa Clara,_060856664,_6664,12,9,0,1,0,1,0,1,0,2,0,0,3,0,4,0,1,0,0,0,3,0,0,0,0,0,6,3,0,9,5,4,4,5
0,_Santa Clara,_060856665,_6665,2,2,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,0,2,0
0,_Santa Clara,_060856666,_6666,56,22,0,0,0,8,0,0,0,1,0,0,8,1,8,2,0,0,0,3,3,0,1,0,0,0,9,12,6,14,11,9,14,6
0,_Santa Clara,_060856667,_6667,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Santa Clara,_060856668,_6668,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,1,1,1,2,0
0,_Santa Clara,_060856672,_6672,4,3,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,1,0,2,1,2,1,3,0,3,0
0,_Santa Clara,_060856673,_6673,11,8,0,0,0,0,0,0,0,1,0,0,3,0,1,0,0,0,0,1,1,0,0,0,0,0,5,3,5,3,5,3,8,0
0,_Santa Clara,_060856675,_6675,42,27,0,0,0,7,1,0,0,2,0,0,6,2,9,2,0,0,0,1,4,0,0,0,0,0,12,13,10,16,16,10,21,5
0,_Santa Clara,_060856677,_6677,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0
0,_Santa Clara,_060856678,_6678,48,22,0,0,0,4,0,0,0,8,0,0,3,1,11,0,0,0,1,1,3,0,0,0,0,0,14,6,9,12,17,5,17,4
0,_Santa Clara,_060856679,_6679,8,7,0,1,0,2,0,0,0,0,2,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,6,1,5,2,5,2,5,2
0,_Santa Clara,_060856680,_6680,8,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,2,1,1,1,1
0,_Santa Cruz,_060871002,_1002,1222,725,2,2,10,281,102,23,2,68,4,6,86,30,447,10,3,3,5,9,49,5,6,4,9,10,388,296,333,340,377,306,452,223
0,_Santa Cruz,_060871005,_1005,1072,607,0,1,6,223,92,20,1,54,1,3,80,20,360,4,5,2,7,7,51,3,3,5,4,7,374,209,300,272,318,257,395,177
0,_Santa Cruz,_060871006,_1006,947,550,1,3,5,194,66,10,0,81,5,3,65,31,322,4,4,2,4,6,39,2,0,3,4,8,304,213,268,252,285,241,342,177
0,_Santa Cruz,_060871008,_1008,972,536,1,0,7,197,49,18,1,74,1,3,80,18,329,6,10,4,4,14,47,2,4,4,5,10,283,225,253,244,273,231,338,164
0,_Santa Cruz,_060871009,_1009,1403,806,0,4,11,308,93,28,2,93,1,7,111,30,520,8,19,5,4,7,56,1,8,9,11,10,472,300,409,362,432,334,526,230
0,_Santa Cruz,_060871011,_1011,1188,643,0,8,5,267,74,26,2,78,1,3,67,22,421,6,11,0,5,7,39,2,5,2,3,10,385,234,317,289,362,247,409,195
0,_Santa Cruz,_060871013,_1013,694,404,0,6,3,155,27,11,0,39,0,2,96,10,218,8,11,1,9,6,57,2,5,4,3,7,216,168,184,198,217,160,264,113
0,_Santa Cruz,_060871014,_1014,269,181,0,0,2,55,23,4,1,13,0,1,36,8,85,4,4,0,1,5,19,0,3,1,0,1,88,87,76,100,96,80,112,61
0,_Santa Cruz,_060871015,_1015,783,484,0,1,0,166,78,12,1,51,1,3,73,16,272,7,9,1,5,6,44,1,5,2,2,8,260,209,221,243,252,216,310,156
0,_Santa Cruz,_060871016,_1016,563,328,0,2,3,97,42,7,0,31,0,2,81,6,164,3,5,1,1,9,48,1,2,4,5,3,163,156,129,185,192,129,218,103
0,_Santa Cruz,_060871017,_1017,756,448,1,3,11,174,56,15,1,64,0,2,49,21,292,8,7,0,2,7,29,0,1,7,3,5,294,140,232,195,230,195,279,145
0,_Santa Cruz,_060871019,_1019,540,295,0,2,5,118,44,7,0,32,0,3,36,8,193,2,6,2,4,3,19,1,2,1,1,5,168,115,122,157,137,142,183,98
0,_Santa Cruz,_060871020,_1020,839,399,0,1,3,137,51,14,2,46,1,2,52,23,236,4,11,0,2,5,28,0,4,5,1,5,227,158,187,193,223,152,263,117
0,_Santa Cruz,_060871022,_1022,783,423,1,4,4,156,38,11,2,55,0,3,58,14,252,2,5,2,6,8,37,2,3,2,0,14,249,155,217,184,250,151,290,108
0,_Santa Cruz,_060871023,_1023,463,255,1,0,0,99,16,4,1,24,0,0,63,6,126,8,10,0,3,8,29,3,1,3,3,5,122,125,90,158,124,124,158,87
0,_Santa Cruz,_060871024,_1024,686,385,0,4,5,139,40,10,1,46,0,0,57,18,218,7,5,4,1,3,38,1,4,0,3,7,227,142,170,197,224,145,267,99
0,_Santa Cruz,_060871026,_1026,875,461,0,2,7,174,38,9,3,71,1,3,79,15,279,8,6,1,7,4,47,2,6,4,3,3,260,184,187,241,253,185,303,131
0,_Santa Cruz,_060871027,_1027,781,438,0,2,4,156,44,11,2,75,0,4,55,17,277,5,2,1,3,4,31,1,2,4,7,5,263,154,234,192,256,157,302,110
0,_Santa Cruz,_060871028,_1028,895,560,0,5,9,169,66,10,0,53,0,2,121,22,273,6,17,0,12,11,79,4,1,8,3,9,327,228,230,318,302,249,359,184
0,_Santa Cruz,_060871029,_1029,709,435,0,4,4,148,37,18,0,54,0,3,102,12,237,4,13,1,5,9,62,0,2,2,5,3,228,192,197,211,227,182,282,124
0,_Santa Cruz,_060871030,_1030,729,417,0,3,10,162,33,14,4,52,2,1,70,15,253,7,4,0,4,9,34,2,5,3,2,7,252,151,205,198,221,183,272,124
0,_Santa Cruz,_060871035,_1035,806,552,2,1,5,185,44,14,0,50,2,4,138,11,269,10,17,5,9,9,67,4,7,11,5,8,297,247,257,276,335,204,386,156
0,_Santa Cruz,_060871037,_1037,422,264,1,0,5,91,7,4,1,26,0,1,68,7,122,3,7,2,4,15,36,4,2,4,2,5,128,129,95,157,170,88,190,64
0,_Santa Cruz,_060871038,_1038,1268,809,2,6,6,269,42,14,1,72,2,3,191,26,376,17,32,7,9,19,92,8,7,13,11,17,403,375,304,469,493,292,566,218
0,_Santa Cruz,_060871039,_1039,1454,841,1,1,7,297,65,27,2,70,1,6,190,30,436,12,24,2,6,25,104,3,8,12,11,12,463,351,390,416,476,333,570,233
0,_Santa Cruz,_060871041,_1041,326,154,1,1,1,47,15,6,0,23,0,1,17,9,86,1,1,0,1,3,15,0,0,1,1,6,90,56,82,62,89,54,104,39
0,_Santa Cruz,_060871046,_1046,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Santa Cruz,_060871048,_1048,909,566,0,1,4,132,33,7,0,57,3,6,211,7,202,12,22,1,14,22,136,8,5,4,9,5,297,259,215,339,376,185,414,144
0,_Santa Cruz,_060871055,_1055,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Santa Cruz,_060871057,_1057,232,154,0,0,5,38,8,3,0,11,0,0,40,8,55,4,7,0,2,3,12,0,0,2,2,5,87,63,55,88,95,56,120,28
0,_Santa Cruz,_060871058,_1058,46,26,0,0,1,4,1,3,0,1,0,0,10,0,9,1,1,0,0,2,8,0,0,0,0,0,6,18,9,16,9,16,18,6
0,_Santa Cruz,_060871060,_1060,710,410,1,1,6,160,54,16,0,41,1,0,64,14,245,1,9,1,1,9,39,0,6,1,4,5,231,171,192,202,231,163,280,112
0,_Santa Cruz,_060871061,_1061,1135,670,0,4,5,233,48,20,3,93,1,3,129,21,371,11,27,0,6,15,63,3,4,5,5,10,351,296,300,344,388,263,453,193
0,_Santa Cruz,_060871064,_1064,242,143,0,3,2,36,6,3,0,18,0,1,39,5,57,5,7,1,1,3,18,1,3,2,3,4,77,62,56,78,88,48,100,37
0,_Santa Cruz,_060871066,_1066,32,19,0,0,0,7,2,2,0,2,0,0,1,1,11,0,0,0,0,0,1,0,0,0,0,3,11,8,11,7,7,12,11,8
0,_Santa Cruz,_060871069,_1069,93,52,0,0,1,27,5,2,0,2,0,1,4,2,35,0,0,0,1,0,4,0,0,0,0,1,34,16,27,23,29,21,28,20
0,_Santa Cruz,_060871077,_1077,45,29,0,2,0,12,0,3,0,4,0,0,1,3,19,0,0,0,0,0,1,0,0,0,0,0,15,13,6,23,11,18,15,14
0,_Santa Cruz,_060871078,_1078,162,93,0,0,2,25,7,1,1,12,0,2,22,1,41,1,4,1,2,2,9,0,0,1,3,1,45,42,36,49,54,36,62,28
0,_Santa Cruz,_060871079,_1079,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Santa Cruz,_060871101,_1101,627,390,0,0,2,166,45,12,1,58,2,3,49,10,251,2,4,0,0,7,33,1,1,3,3,3,202,178,175,197,195,176,246,124
0,_Santa Cruz,_060871103,_1103,759,508,1,3,6,182,35,11,0,61,1,2,91,17,264,10,18,1,3,8,49,2,3,3,3,7,242,239,209,275,295,188,353,128
0,_Santa Cruz,_060871113,_1113,639,394,1,2,6,129,19,12,1,47,1,3,109,4,199,4,6,1,2,7,81,5,3,4,4,3,200,180,165,214,243,142,272,106
0,_Santa Cruz,_060871202,_1202,805,434,2,4,7,189,20,10,0,40,2,0,73,10,259,8,8,0,7,8,28,4,5,4,7,6,250,168,200,210,247,165,296,120
0,_Santa Cruz,_060872001,_2001,996,450,0,5,3,171,25,13,3,55,3,5,105,3,249,7,10,0,2,8,67,0,7,5,1,3,226,206,185,252,264,172,295,138
0,_Santa Cruz,_060872002,_2002,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Santa Cruz,_060872003,_2003,128,77,0,0,0,20,6,3,1,6,0,1,25,2,29,0,2,0,1,0,14,0,0,1,2,1,29,46,28,47,42,33,47,28
0,_Santa Cruz,_060872004,_2004,888,502,0,3,11,145,51,14,0,60,1,1,104,21,257,5,12,2,5,11,76,2,3,0,5,12,269,218,213,267,278,207,334,154
0,_Santa Cruz,_060872006,_2006,941,542,0,2,4,154,25,12,1,59,0,2,161,10,237,2,17,5,8,11,117,3,1,3,5,4,247,282,212,308,316,210,386,139
0,_Santa Cruz,_060872008,_2008,555,268,1,2,3,72,15,11,1,34,1,3,67,13,116,2,7,0,6,6,49,3,0,3,5,6,121,135,113,147,164,94,187,71
0,_Santa Cruz,_060872010,_2010,929,539,1,4,4,164,40,9,2,58,2,2,146,17,243,7,18,2,5,9,91,3,5,6,5,8,259,260,196,323,323,198,385,136
0,_Santa Cruz,_060872013,_2013,511,283,0,3,2,112,16,5,0,28,1,1,70,5,152,4,4,0,4,7,44,2,2,1,3,3,124,147,94,177,180,97,193,81
0,_Santa Cruz,_060872015,_2015,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Santa Cruz,_060872022,_2022,458,285,0,2,0,101,34,2,2,18,0,3,71,6,143,3,6,0,2,5,47,2,4,1,3,4,141,139,104,172,142,131,175,92
0,_Santa Cruz,_060872023,_2023,1065,694,2,6,10,237,38,23,1,84,4,3,153,14,385,7,13,3,7,7,117,3,6,8,8,7,369,309,308,355,405,272,473,197
0,_Santa Cruz,_060872024,_2024,1010,641,1,7,5,244,45,19,0,73,0,3,124,28,372,13,10,1,6,13,63,2,7,8,8,15,360,255,296,311,365,254,434,187
0,_Santa Cruz,_060872025,_2025,537,310,1,0,3,119,29,9,4,47,0,1,46,7,189,4,3,1,2,7,17,2,3,5,2,5,186,111,148,145,177,120,218,80
0,_Santa Cruz,_060872026,_2026,400,263,0,1,1,98,31,9,0,27,0,2,45,8,166,5,1,0,0,3,36,0,2,5,3,1,157,100,126,125,146,108,179,73
0,_Santa Cruz,_060872029,_2029,808,492,0,1,3,181,63,5,1,73,2,7,75,13,296,4,7,3,3,9,53,2,3,2,2,7,295,180,227,244,281,191,331,135
0,_Santa Cruz,_060872030,_2030,870,523,0,2,9,184,39,21,2,67,1,3,99,17,298,12,15,2,3,12,48,4,5,6,5,3,302,204,253,252,323,184,368,135
0,_Santa Cruz,_060872031,_2031,774,520,0,3,5,178,28,18,1,59,1,1,125,16,267,13,13,3,4,13,77,1,6,3,1,9,284,221,216,286,321,187,365,140
0,_Santa Cruz,_060872032,_2032,970,638,0,0,8,219,26,22,2,77,0,0,148,11,333,10,5,4,4,12,110,3,9,6,10,5,364,253,301,314,401,219,452,167
0,_Santa Cruz,_060872033,_2033,1229,748,2,4,11,261,53,24,0,80,0,1,168,15,399,7,16,2,6,15,113,4,7,7,6,7,393,334,306,410,442,284,531,195
0,_Santa Cruz,_060872034,_2034,72,31,0,0,1,16,2,0,0,2,0,0,5,1,18,0,2,0,0,0,2,0,0,0,0,0,18,13,6,25,21,10,23,8
0,_Santa Cruz,_060872035,_2035,1118,714,0,3,6,258,59,17,3,108,3,2,121,20,420,5,9,2,12,13,78,3,8,4,8,8,422,271,351,334,417,268,498,179
0,_Santa Cruz,_060872037,_2037,969,530,0,5,7,154,28,13,0,54,1,1,175,11,231,7,13,1,12,18,116,5,5,3,3,11,269,254,211,304,349,173,391,124
0,_Santa Cruz,_060872040,_2040,942,602,0,3,7,183,44,15,0,57,2,4,173,24,271,3,17,3,6,9,125,2,6,4,2,5,291,294,224,354,346,239,401,177
0,_Santa Cruz,_060872041,_2041,312,190,0,0,3,71,12,4,0,25,0,0,41,4,104,2,2,2,0,4,40,0,0,0,1,2,98,84,74,107,103,78,121,62
0,_Santa Cruz,_060872042,_2042,63,43,0,0,2,17,3,0,0,3,0,0,9,0,24,0,1,0,0,1,6,0,0,0,0,1,19,22,13,29,21,21,24,18
0,_Santa Cruz,_060872048,_2048,806,480,0,1,7,175,37,10,0,55,0,2,90,10,264,5,9,3,1,10,53,3,7,9,3,5,253,210,217,242,281,183,327,136
0,_Santa Cruz,_060872049,_2049,43,26,0,1,1,7,2,1,0,6,0,0,4,1,13,1,2,0,0,0,3,0,0,0,0,2,7,17,8,17,9,16,13,12
0,_Santa Cruz,_060872050,_2050,23,14,0,0,0,2,2,0,0,1,0,0,6,0,5,0,2,0,1,0,2,1,0,0,0,0,9,4,6,7,11,3,11,3
0,_Santa Cruz,_060872051,_2051,1303,763,0,5,7,282,63,25,2,84,0,2,158,21,423,12,21,4,6,12,94,5,5,11,10,9,424,305,359,363,424,299,485,236
0,_Santa Cruz,_060872052,_2052,1120,684,0,1,1,223,20,16,0,55,1,2,210,9,288,21,20,2,8,21,147,3,11,6,2,6,347,310,280,379,458,205,513,139
0,_Santa Cruz,_060872053,_2053,1135,692,0,3,2,236,34,14,1,71,0,0,199,9,329,12,19,1,11,16,143,0,8,8,7,3,370,292,310,357,452,218,507,155
0,_Santa Cruz,_060872054,_2054,661,401,1,1,3,156,37,14,0,44,0,2,69,4,228,6,6,1,2,6,52,4,2,2,3,5,220,173,192,200,239,155,272,119
0,_Santa Cruz,_060872055,_2055,1417,891,0,4,5,281,88,23,2,121,1,5,189,31,475,19,14,3,8,12,136,1,10,13,10,13,480,379,395,464,512,350,632,228
0,_Santa Cruz,_060872057,_2057,129,81,0,1,1,24,10,3,0,8,0,0,18,3,46,1,1,0,1,3,10,0,1,1,0,0,41,39,38,40,50,30,60,20
0,_Santa Cruz,_060872066,_2066,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Santa Cruz,_060872201,_2201,917,489,0,7,3,173,47,15,1,52,2,5,101,15,277,5,9,1,4,13,60,2,5,3,5,8,253,216,218,245,263,200,316,145
0,_Santa Cruz,_060872202,_2202,608,327,0,4,6,117,39,8,0,38,0,3,51,8,182,4,9,1,0,6,42,2,1,3,3,2,206,109,147,170,201,117,223,92
0,_Santa Cruz,_060872204,_2204,847,539,0,5,6,174,55,13,1,70,1,4,110,11,296,6,12,1,12,6,68,2,5,5,5,5,313,203,249,270,313,201,369,144
0,_Santa Cruz,_060872205,_2205,820,488,0,1,8,194,41,24,1,49,0,1,80,9,286,3,6,1,3,11,52,6,4,7,7,4,269,191,214,251,260,209,309,152
0,_Santa Cruz,_060872206,_2206,625,346,0,1,7,126,25,11,3,41,0,3,67,9,190,0,13,0,5,6,34,0,1,5,5,8,204,127,147,190,183,145,206,122
0,_Santa Cruz,_060872208,_2208,842,398,0,3,8,138,55,13,1,53,0,2,44,15,247,5,8,2,2,4,29,0,2,3,2,4,222,162,178,204,203,187,249,139
0,_Santa Cruz,_060872331,_2331,634,243,0,3,1,105,3,5,0,34,4,1,49,3,139,2,5,0,2,10,25,0,3,1,6,2,151,82,122,114,158,74,161,68
0,_Santa Cruz,_060872341,_2341,287,120,0,1,2,53,7,4,1,12,1,0,21,1,81,3,2,0,3,4,8,0,2,0,1,0,65,54,59,60,65,51,81,36
0,_Santa Cruz,_060872366,_2366,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Santa Cruz,_060873001,_3001,86,53,0,0,1,18,8,0,0,6,0,2,5,4,35,0,0,0,0,0,3,0,0,0,0,1,34,18,30,18,23,28,28,22
0,_Santa Cruz,_060873002,_3002,490,270,0,0,1,83,61,9,0,18,1,1,31,26,152,2,4,0,1,4,25,1,0,3,1,6,166,100,121,132,135,123,153,101
0,_Santa Cruz,_060873003,_3003,869,511,0,0,6,163,92,15,1,71,3,3,56,29,321,2,10,2,4,6,30,2,1,1,5,6,297,204,260,225,228,257,312,166
0,_Santa Cruz,_060873004,_3004,1258,734,1,4,8,241,106,20,1,99,0,7,105,36,441,6,15,3,5,12,64,2,6,6,8,8,390,330,353,350,333,384,433,273
0,_Santa Cruz,_060873005,_3005,26,14,0,0,0,9,0,0,0,1,0,0,1,2,10,0,0,0,0,0,0,0,0,0,0,1,9,5,10,4,10,4,13,1
0,_Santa Cruz,_060873006,_3006,32,20,0,0,0,9,4,0,1,3,0,0,0,1,16,0,0,1,0,0,0,0,0,0,0,1,15,3,13,3,13,3,13,2
0,_Santa Cruz,_060873008,_3008,789,409,0,2,4,127,57,19,2,49,0,3,66,15,235,3,11,4,4,5,35,1,6,4,1,5,245,148,205,185,241,151,284,105
0,_Santa Cruz,_060873009,_3009,30,26,0,0,0,7,4,2,0,1,0,0,8,0,12,0,0,0,1,0,8,0,0,0,0,0,10,15,12,14,14,11,19,7
0,_Santa Cruz,_060873012,_3012,32,8,0,0,0,5,1,0,0,2,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,7,1,6,2,5,2,7,1
0,_Santa Cruz,_060873013,_3013,59,33,0,0,1,10,7,0,0,5,0,0,6,1,21,2,0,0,0,2,1,0,0,0,0,0,18,14,14,15,21,10,24,8
0,_Santa Cruz,_060873101,_3101,1145,662,2,7,7,226,111,25,2,81,0,9,79,31,408,6,11,0,4,10,38,0,9,1,2,8,400,236,349,279,329,300,385,238
0,_Santa Cruz,_060873102,_3102,1221,758,0,4,11,282,135,21,2,95,1,8,84,18,502,7,8,2,3,9,48,3,2,3,6,3,481,252,407,306,383,338,454,260
0,_Santa Cruz,_060873104,_3104,1185,750,0,5,9,286,128,25,2,89,1,9,73,36,512,4,5,0,6,13,39,5,3,5,4,7,512,212,387,320,422,283,470,224
0,_Santa Cruz,_060873105,_3105,989,678,1,5,5,235,86,20,6,76,1,6,113,16,387,1,10,1,5,10,94,1,2,1,8,5,373,289,328,323,366,288,436,207
0,_Santa Cruz,_060873108,_3108,932,557,0,4,8,190,124,32,4,52,0,4,40,35,370,4,8,0,4,4,24,1,1,2,3,4,362,182,319,206,272,253,319,205
0,_Santa Cruz,_060873113,_3113,1162,708,0,4,8,275,94,29,2,63,1,12,91,45,441,8,14,2,5,6,55,0,5,6,8,15,411,280,342,330,368,318,450,231
0,_Santa Cruz,_060873114,_3114,1141,654,0,3,6,238,149,27,5,78,1,8,27,52,475,3,5,2,3,2,15,0,3,3,1,13,424,205,362,246,283,339,376,238
0,_Santa Cruz,_060873115,_3115,975,588,0,6,9,224,100,28,1,63,0,5,57,27,400,1,11,2,3,8,27,1,2,2,7,5,360,208,321,235,289,260,336,198
0,_Santa Cruz,_060873116,_3116,910,529,1,1,10,161,142,22,1,60,1,5,30,38,366,3,2,0,2,2,15,0,1,1,4,8,369,147,311,190,223,270,281,203
0,_Santa Cruz,_060873119,_3119,1049,545,1,3,5,179,120,31,2,67,0,5,24,50,372,0,6,1,1,3,11,2,0,2,2,14,383,150,329,195,279,236,316,191
0,_Santa Cruz,_060873121,_3121,1272,690,0,3,9,222,172,40,3,77,0,5,38,46,471,3,1,3,3,6,19,2,2,2,2,9,485,181,378,265,289,351,371,258
0,_Santa Cruz,_060873123,_3123,881,379,0,2,6,118,73,9,4,41,1,12,35,25,237,2,4,0,3,2,17,0,2,2,4,4,268,97,202,153,201,161,231,126
0,_Santa Cruz,_060873125,_3125,754,494,1,4,8,183,71,18,0,57,0,6,58,16,297,1,7,0,2,3,29,2,1,7,6,10,272,206,240,220,264,208,305,156
0,_Santa Cruz,_060873129,_3129,670,426,0,2,7,146,83,15,5,53,2,6,33,23,294,4,5,0,2,2,17,2,2,1,3,5,264,148,250,158,228,174,272,122
0,_Santa Cruz,_060873130,_3130,1121,693,0,6,6,256,111,37,5,79,0,1,74,30,449,5,6,3,4,8,41,4,3,2,3,5,403,271,345,315,355,311,425,223
0,_Santa Cruz,_060873140,_3140,724,495,0,4,7,180,41,14,2,67,0,2,106,6,262,4,9,1,2,7,74,3,8,3,7,0,266,215,216,265,298,183,337,140
0,_Santa Cruz,_060873143,_3143,553,376,0,4,1,143,87,16,0,35,0,3,34,19,265,1,0,1,1,5,28,2,2,3,0,2,269,98,226,125,206,145,234,111
0,_Santa Cruz,_060873145,_3145,1100,709,3,3,7,258,115,29,1,84,0,5,75,39,453,3,8,0,5,8,44,2,6,4,3,8,430,250,364,300,353,311,443,216
0,_Santa Cruz,_060873146,_3146,1104,675,0,4,8,246,173,18,1,63,1,6,42,56,481,3,5,4,2,5,24,2,1,4,3,12,455,199,405,235,316,316,390,229
0,_Santa Cruz,_060873148,_3148,742,392,0,1,4,129,96,16,2,38,0,2,25,30,252,1,5,0,3,1,13,1,2,2,2,3,273,102,210,153,179,188,217,146
0,_Santa Cruz,_060873151,_3151,693,436,0,1,8,143,71,16,0,59,2,2,62,22,273,2,1,0,2,7,42,2,1,6,4,4,265,153,209,195,241,168,271,128
0,_Santa Cruz,_060873153,_3153,1011,591,0,3,4,212,102,16,3,71,4,1,53,44,376,1,8,2,6,3,34,0,4,4,5,15,365,199,311,245,291,263,348,200
0,_Santa Cruz,_060873158,_3158,666,375,0,3,2,118,82,4,1,52,0,1,33,27,239,3,3,1,3,3,16,2,1,4,3,3,223,136,187,165,186,175,229,122
0,_Santa Cruz,_060873160,_3160,569,271,0,1,5,89,63,12,2,27,0,13,2,16,187,0,1,0,1,1,0,0,1,0,1,1,223,41,142,105,104,137,129,111
0,_Santa Cruz,_060873161,_3161,293,158,0,1,3,68,41,4,0,13,0,2,4,10,117,0,1,0,1,0,1,1,1,0,1,1,128,19,82,45,48,73,71,51
0,_Santa Cruz,_060873163,_3163,577,267,0,2,2,78,69,14,0,26,0,3,10,21,172,1,0,1,1,5,2,0,0,1,3,3,215,43,125,109,112,122,141,82
0,_Santa Cruz,_060873165,_3165,466,256,0,2,1,69,90,7,2,19,0,9,3,27,176,0,0,0,0,2,0,0,0,0,0,4,215,24,136,79,93,112,122,74
0,_Santa Cruz,_060873166,_3166,353,182,0,0,3,38,61,6,1,15,0,5,4,25,102,0,2,0,0,0,2,0,0,0,1,1,144,30,81,78,56,96,75,70
0,_Santa Cruz,_060873168,_3168,283,115,0,1,4,34,24,4,0,9,0,2,9,12,71,1,1,2,0,5,1,0,0,0,1,1,85,24,46,57,44,58,67,38
0,_Santa Cruz,_060873169,_3169,320,176,0,4,2,60,36,3,0,15,0,2,3,18,105,0,0,0,0,2,0,1,0,0,0,5,128,38,81,70,63,94,77,78
0,_Santa Cruz,_060873171,_3171,964,616,0,4,7,216,113,8,1,75,2,9,77,23,369,4,5,2,2,6,49,1,6,3,10,8,348,253,283,315,310,293,400,195
0,_Santa Cruz,_060873178,_3178,798,405,0,4,4,139,82,10,1,53,1,6,16,28,265,1,4,0,2,1,8,0,0,0,2,8,262,120,218,155,182,198,224,142
0,_Santa Cruz,_060873181,_3181,518,301,0,1,2,122,43,13,0,43,1,3,19,21,216,1,2,0,0,4,7,2,2,4,2,4,199,94,163,120,134,154,171,109
