IS_AUDITED,COUNTY_NAME,PRECINCT_NAME,PRECINCT_CODE,USA_CA_20201103_GEN_ALL_ALL_REG,USA_CA_20201103_GEN_ALL_ALL_VOTED,USA_CA_20201103_GEN_PRE_DEM_BIDEN,USA_CA_20201103_GEN_PRE_REP_TRUMP,USA_CA_20201103_GEN_PRE_OTH_ALL,USA_CA_20201103_GEN_PROP14_NO,USA_CA_20201103_GEN_PROP14_YES,USA_CA_20201103_GEN_PROP15_NO,USA_CA_20201103_GEN_PROP15_YES,USA_CA_20201103_GEN_PROP16_NO,USA_CA_20201103_GEN_PROP16_YES,USA_CA_20201103_GEN_PROP17_NO,USA_CA_20201103_GEN_PROP17_YES,USA_CA_20201103_GEN_PROP18_NO,USA_CA_20201103_GEN_PROP18_YES,USA_CA_20201103_GEN_PROP19_NO,USA_CA_20201103_GEN_PROP19_YES,USA_CA_20201103_GEN_PROP20_NO,USA_CA_20201103_GEN_PROP20_YES,USA_CA_20201103_GEN_PROP21_NO,USA_CA_20201103_GEN_PROP21_YES,USA_CA_20201103_GEN_PROP22_NO,USA_CA_20201103_GEN_PROP22_YES,USA_CA_20201103_GEN_PROP23_NO,USA_CA_20201103_GEN_PROP23_YES,USA_CA_20201103_GEN_PROP24_NO,USA_CA_20201103_GEN_PROP24_YES,USA_CA_20201103_GEN_PROP25_NO,USA_CA_20201103_GEN_PROP25_YES
0,_San Bernardino,_06071UNI2068,_UNI2068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_San Bernardino,_06071UNI2069,_UNI2069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_San Bernardino,_06071UNI2070,_UNI2070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_San Bernardino,_06071UNI2071,_UNI2071,30,26,10,14,0,16,7,13,11,16,7,15,9,13,11,18,6,11,13,18,5,5,18,21,3,14,10,15,9
0,_San Bernardino,_06071UNI2072,_UNI2072,3,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1
0,_San Bernardino,_06071UNI2075,_UNI2075,331,265,103,155,5,167,88,184,73,202,52,155,104,188,69,124,130,142,114,197,59,87,175,192,64,123,130,193,58
0,_San Bernardino,_06071UNI2086,_UNI2086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_San Bernardino,_06071UNI2088,_UNI2088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_San Bernardino,_06071UNI2089,_UNI2089,8,7,0,7,0,7,0,7,0,7,0,5,2,5,2,7,0,0,7,7,0,1,6,5,2,5,2,3,4
0,_San Bernardino,_06071UNI2090,_UNI2090,41,30,11,18,1,19,10,25,5,22,8,16,14,20,10,16,14,11,19,22,7,10,19,23,7,18,11,23,6
0,_San Bernardino,_06071UNI2106,_UNI2106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_San Bernardino,_06071UNI2107,_UNI2107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_San Bernardino,_06071UNI2108,_UNI2108,318,259,124,124,4,119,124,142,106,158,83,99,149,163,92,126,124,140,102,158,89,109,138,172,79,106,141,135,108
0,_San Bernardino,_06071UNI2116,_UNI2116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_San Bernardino,_06071UNI2117,_UNI2117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_San Bernardino,_06071UNI2118,_UNI2118,134,115,64,49,1,43,65,56,54,65,44,33,76,51,59,65,45,71,37,60,49,68,43,61,46,34,73,43,62
0,_San Bernardino,_06071UNI2119,_UNI2119,8,6,4,0,2,1,5,1,5,2,4,1,5,2,4,3,2,6,0,2,3,4,2,2,4,3,3,1,4
0,_San Bernardino,_06071UNI2120,_UNI2120,26,22,13,7,2,13,8,8,13,13,8,4,17,12,9,10,11,16,5,14,7,12,9,17,4,10,10,8,12
0,_San Bernardino,_06071UNI2121,_UNI2121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_San Bernardino,_06071UNI2122,_UNI2122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_San Bernardino,_06071UNI2123,_UNI2123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_San Bernardino,_06071UNI2124,_UNI2124,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0
0,_San Bernardino,_06071UNI2132,_UNI2132,29,24,11,13,0,11,12,16,7,15,8,11,12,14,9,13,10,15,8,13,10,11,12,14,9,10,14,13,11
0,_San Bernardino,_06071UNI2133,_UNI2133,111,87,20,61,6,59,24,62,20,71,13,49,35,64,22,44,39,40,46,64,20,25,60,65,20,35,48,59,24
0,_San Bernardino,_06071UNI2134,_UNI2134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_San Bernardino,_06071UNI2135,_UNI2135,39,39,19,19,1,26,11,20,18,25,13,17,21,25,13,21,16,16,21,26,11,14,24,24,13,16,20,20,15
0,_San Bernardino,_06071UNI2136,_UNI2136,42,37,12,24,1,20,16,26,10,25,11,21,16,28,9,23,14,18,17,26,11,10,27,20,17,14,20,23,12
0,_San Bernardino,_06071UNI2171,_UNI2171,5,3,0,3,0,2,1,3,0,3,0,3,0,3,0,2,1,0,3,2,1,1,2,2,1,2,1,3,0
0,_San Bernardino,_06071UNI2172,_UNI2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_San Bernardino,_06071UNI2184,_UNI2184,142,128,60,61,5,73,50,75,52,73,49,54,72,71,56,62,64,99,24,76,48,49,77,71,52,50,76,71,54
0,_San Bernardino,_06071UNI2185,_UNI2185,10,11,8,3,0,2,8,4,7,2,8,1,9,2,8,3,7,7,2,3,7,6,4,5,5,4,7,6,5
0,_San Bernardino,_06071UNI2189,_UNI2189,1095,835,400,396,24,400,386,489,303,531,260,408,388,537,263,411,375,417,356,512,274,294,500,541,254,333,449,502,273
0,_San Bernardino,_06071UNI2190,_UNI2190,384,301,79,215,4,183,107,229,63,227,64,199,92,226,68,191,101,162,128,224,67,95,199,216,78,167,125,222,66
0,_San Bernardino,_06071UNI2191,_UNI2191,142,123,28,91,2,66,49,82,33,94,21,73,44,94,24,69,47,50,63,95,21,33,82,88,29,55,58,83,31
0,_San Bernardino,_06071UNI2193,_UNI2193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_San Bernardino,_06071UNI2194,_UNI2194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_San Bernardino,_06071UNI2198,_UNI2198,2,2,2,0,0,2,0,2,0,1,1,2,0,1,1,0,2,0,2,1,1,0,2,1,1,0,2,1,1
0,_San Bernardino,_06071UNI2200,_UNI2200,989,903,282,591,9,550,307,648,219,676,176,551,320,657,218,489,353,413,444,703,161,221,646,658,199,434,413,634,204
0,_San Bernardino,_06071UNI2202,_UNI2202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_San Bernardino,_06071UNI2205,_UNI2205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_San Bernardino,_06071UNI2207,_UNI2207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_San Bernardino,_06071UNI2209,_UNI2209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_San Bernardino,_06071UNI2210,_UNI2210,2,2,2,0,0,1,1,1,1,2,0,0,2,0,2,1,1,1,1,1,1,1,1,2,0,0,1,0,1
0,_San Bernardino,_06071UNI2218,_UNI2218,520,428,265,143,11,188,216,244,172,242,166,161,256,231,188,191,221,239,174,283,128,135,282,303,113,176,230,248,155
0,_San Bernardino,_06071UNI2219,_UNI2219,293,235,150,77,3,110,116,147,82,126,103,84,142,131,94,104,119,137,85,132,92,80,148,165,61,75,141,124,96
0,_San Bernardino,_06071UNI2229,_UNI2229,43,34,16,16,1,13,21,22,12,21,13,11,22,25,9,21,13,22,12,15,19,15,19,17,17,8,26,15,19
0,_San Bernardino,_06071UNI2230,_UNI2230,237,153,94,52,7,49,92,74,72,78,67,52,95,77,67,57,86,90,53,85,56,53,89,84,60,47,91,91,47
0,_San Bernardino,_06071UNI2231,_UNI2231,1316,910,566,305,26,387,481,480,400,544,327,349,528,474,403,367,499,579,295,540,332,345,527,540,339,314,543,532,324
0,_San Bernardino,_06071UNI2233,_UNI2233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_San Bernardino,_06071UNI2235,_UNI2235,6,5,1,2,2,3,2,5,0,4,1,4,1,3,2,5,0,2,3,5,0,1,4,4,1,3,2,4,1
0,_San Bernardino,_06071UNI2236,_UNI2236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_San Bernardino,_06071UNI2238,_UNI2238,900,689,371,280,23,289,358,335,318,381,268,270,386,365,297,315,327,436,212,378,277,317,335,390,262,279,374,352,290
0,_San Bernardino,_06071UNI2239,_UNI2239,1046,937,475,427,26,473,419,522,390,567,323,410,500,558,356,460,431,572,301,563,328,424,464,607,297,438,440,531,350
0,_San Bernardino,_06071UNI2243,_UNI2243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_San Bernardino,_06071UNI2244,_UNI2244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_San Bernardino,_06071UNI2245,_UNI2245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_San Bernardino,_06071UNI2246,_UNI2246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_San Bernardino,_06071UNI2247,_UNI2247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_San Bernardino,_06071UNI2248,_UNI2248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_San Bernardino,_06071UNI2249,_UNI2249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_San Bernardino,_06071UNI2250,_UNI2250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_San Bernardino,_06071UNI2251,_UNI2251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_San Bernardino,_06071UNI2252,_UNI2252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_San Bernardino,_06071UNI2255,_UNI2255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_San Bernardino,_06071UNI2256,_UNI2256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_San Bernardino,_06071UNI2278,_UNI2278,5,5,0,5,0,1,4,1,4,4,1,3,2,4,1,3,2,5,0,2,3,3,2,4,1,0,5,1,4
0,_San Bernardino,_06071UNI2280,_UNI2280,461,397,104,272,14,252,131,284,104,310,78,257,128,324,68,218,166,193,193,312,74,116,272,302,82,189,184,290,88
0,_San Bernardino,_06071UNI2281,_UNI2281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_San Bernardino,_06071UNI2282,_UNI2282,300,175,83,80,11,66,104,54,118,101,70,71,96,108,62,50,117,97,70,91,74,80,87,83,85,38,123,79,82
0,_San Bernardino,_06071UNI2283,_UNI2283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_San Bernardino,_06071UNI2284,_UNI2284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_San Bernardino,_06071UNI2287,_UNI2287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_San Bernardino,_06071UNI2289,_UNI2289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_San Bernardino,_06071UNI2291,_UNI2291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_San Bernardino,_06071UNI2292,_UNI2292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_San Bernardino,_06071UNI2293,_UNI2293,288,205,102,95,4,105,92,98,100,126,68,77,123,121,77,89,105,128,63,110,85,91,106,124,74,86,108,94,99
0,_San Bernardino,_06071UNI2294,_UNI2294,375,304,138,161,5,169,122,177,114,204,87,146,144,183,111,155,138,144,143,202,88,113,177,192,101,114,165,168,115
0,_San Bernardino,_06071UNI2295,_UNI2295,16,11,3,5,3,9,2,5,6,6,5,3,8,6,5,6,5,6,5,9,2,2,9,9,2,4,7,6,5
0,_San Bernardino,_06071UNI2296,_UNI2296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_San Bernardino,_06071UNI2297,_UNI2297,7,7,3,3,0,2,4,6,1,6,1,5,2,5,2,4,3,4,3,6,1,1,6,4,3,4,2,4,3
0,_San Bernardino,_06071UNI2298,_UNI2298,8,3,2,1,0,2,1,2,1,2,1,2,1,3,0,2,1,1,2,2,1,1,2,3,0,2,1,2,1
0,_San Bernardino,_06071UNI2299,_UNI2299,68,66,26,38,1,39,22,45,18,51,10,35,26,43,22,29,33,32,30,44,19,27,36,42,22,26,36,44,19
0,_San Bernardino,_06071UNI2300,_UNI2300,346,299,114,170,9,182,97,200,86,209,73,173,111,208,80,159,128,144,137,211,70,86,199,221,62,140,137,188,86
0,_San Bernardino,_06071UNI2301,_UNI2301,70,58,23,35,0,29,27,34,21,41,14,35,22,40,17,28,26,23,34,42,15,21,36,39,17,31,23,36,19
0,_San Bernardino,_06071UNI2302,_UNI2302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_San Bernardino,_06071UNI2303,_UNI2303,3,3,1,2,0,2,1,2,1,2,1,0,3,2,1,2,1,0,3,3,0,2,0,0,3,0,3,2,1
0,_San Bernardino,_06071UNI2304,_UNI2304,2,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,2,2,0,0,2,2,0,2,0,2,0
0,_San Bernardino,_06071UNI2305,_UNI2305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_San Bernardino,_06071UNI2311,_UNI2311,16,8,4,4,0,6,1,6,1,4,3,3,4,4,3,6,1,5,2,3,4,5,2,4,3,6,1,5,2
0,_San Bernardino,_06071UNI2313,_UNI2313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_San Bernardino,_06071UNI2314,_UNI2314,26,23,11,12,0,14,9,14,9,14,8,14,9,15,8,7,15,16,6,18,5,11,11,17,6,8,14,13,8
0,_San Bernardino,_06071UNI2315,_UNI2315,221,177,75,94,4,101,73,116,58,136,38,93,80,126,48,87,84,93,80,125,49,58,115,137,38,74,98,103,71
0,_San Bernardino,_06071UNI2316,_UNI2316,55,38,21,15,0,19,19,24,14,27,11,15,23,24,14,17,21,24,13,19,19,18,20,23,15,16,21,16,18
0,_San Bernardino,_06071UNI2317,_UNI2317,18,12,4,8,0,9,3,9,3,9,3,8,4,9,3,5,7,4,8,10,2,4,8,10,2,4,8,9,3
0,_San Bernardino,_06071UNI2318,_UNI2318,963,873,343,497,17,539,300,594,245,661,172,522,321,624,227,498,333,398,427,666,169,284,555,629,214,430,387,558,259
0,_San Bernardino,_06071UNI2319,_UNI2319,14,15,3,12,0,10,4,12,3,12,1,12,3,12,2,8,4,4,9,13,1,2,12,11,1,8,4,12,0
0,_San Bernardino,_06071UNI2320,_UNI2320,204,188,61,122,2,117,60,143,39,140,36,126,53,146,38,111,66,98,79,152,31,44,140,135,43,100,77,131,39
0,_San Bernardino,_06071UNI2321,_UNI2321,315,286,102,170,7,174,100,209,67,212,63,177,101,222,58,160,118,134,137,233,42,86,186,208,66,143,134,188,85
0,_San Bernardino,_06071UNI2322,_UNI2322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_San Bernardino,_06071UNI2323,_UNI2323,98,77,38,38,1,44,31,42,34,48,26,40,35,44,32,38,36,41,33,42,34,33,43,39,37,35,37,43,28
0,_San Bernardino,_06071UNI2324,_UNI2324,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0
0,_San Bernardino,_06071UNI2325,_UNI2325,2,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,2,2,0,2,0,2,0,2,0,2,0
0,_San Bernardino,_06071UNI2326,_UNI2326,400,356,120,226,7,207,136,257,87,271,70,219,124,256,87,180,159,171,168,273,66,81,260,274,68,175,160,233,101
0,_San Bernardino,_06071UP10841,_UP10841,2091,1856,936,852,32,1003,751,1186,607,1215,565,989,800,1210,591,935,806,911,849,1245,519,577,1210,1297,481,831,913,1144,594
0,_San Bernardino,_06071UP10842,_UP10842,2162,1953,877,1009,33,1173,683,1382,516,1373,501,1148,741,1368,527,1068,790,976,883,1439,437,514,1376,1496,384,930,929,1309,520
0,_San Bernardino,_06071UP10843,_UP10843,1909,1707,877,772,26,918,695,1055,591,1074,560,878,760,1105,548,894,727,900,713,1129,489,570,1059,1119,491,772,823,1006,570
0,_San Bernardino,_06071UP10851,_UP10851,1987,1769,858,855,36,1057,628,1205,517,1188,516,969,746,1202,515,951,736,920,769,1257,439,541,1169,1298,397,905,758,1115,545
0,_San Bernardino,_06071UP10852,_UP10852,1455,1310,637,628,28,748,492,856,409,895,356,724,541,913,363,687,570,695,559,951,317,377,896,923,345,602,632,823,407
0,_San Bernardino,_06071UP10853,_UP10853,1910,1673,913,704,34,888,692,1036,579,1022,573,810,801,1055,567,831,768,920,686,1127,480,572,1050,1192,424,763,831,976,594
0,_San Bernardino,_06071UP11277,_UP11277,1195,1017,512,467,21,544,414,605,376,640,322,484,493,640,339,467,498,521,443,648,324,314,664,704,269,412,545,607,336
0,_San Bernardino,_06071UP11278,_UP11278,38,33,22,9,2,14,18,15,18,16,17,13,20,18,15,15,18,23,10,15,16,9,24,19,13,12,18,19,12
0,_San Bernardino,_06071UP11279,_UP11279,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_San Bernardino,_06071UP11834,_UP11834,122,123,54,67,2,69,45,77,42,87,31,67,51,84,36,69,50,67,50,88,31,26,93,83,36,65,53,84,33
0,_San Bernardino,_06071UP11835,_UP11835,1016,845,460,356,16,419,374,482,331,539,267,384,433,532,287,385,417,452,350,519,281,283,528,573,237,380,416,474,299
0,_San Bernardino,_06071UP20836,_UP20836,204,190,90,98,0,99,77,121,58,119,57,100,77,139,41,95,78,94,82,130,44,46,132,129,45,83,89,118,54
0,_San Bernardino,_06071UP20837,_UP20837,255,233,99,129,1,145,76,169,54,166,54,143,80,173,50,125,97,102,120,179,44,56,165,177,46,134,85,153,62
0,_San Bernardino,_06071UP20844,_UP20844,1279,1139,447,648,21,750,336,831,266,826,267,676,417,835,276,630,458,549,535,878,215,300,796,862,229,584,498,785,292
0,_San Bernardino,_06071UP20845,_UP20845,1233,1109,432,635,22,711,356,824,263,805,259,678,402,774,306,674,398,527,539,871,200,295,782,834,241,595,470,752,304
0,_San Bernardino,_06071UP20846,_UP20846,1130,967,495,438,17,503,404,548,379,582,334,490,440,599,339,447,461,536,378,633,290,325,608,608,317,364,540,573,320
0,_San Bernardino,_06071UP20847,_UP20847,2315,2073,956,1022,49,1183,784,1369,637,1349,634,1119,885,1370,635,1084,868,1068,899,1478,499,592,1403,1466,533,998,943,1274,659
0,_San Bernardino,_06071UP20848,_UP20848,103,97,51,43,2,40,52,62,30,63,27,47,44,67,27,45,43,43,45,71,18,21,68,64,24,47,42,65,23
0,_San Bernardino,_06071UP20849,_UP20849,2056,1876,878,943,29,1101,682,1262,552,1267,515,1051,757,1329,490,1043,733,923,860,1356,432,556,1241,1372,421,898,871,1204,554
0,_San Bernardino,_06071UP20850,_UP20850,2094,1885,826,993,31,1146,664,1341,492,1328,484,1112,715,1359,488,1024,788,932,879,1417,395,503,1330,1412,406,939,854,1220,549
0,_San Bernardino,_06071UP20854,_UP20854,165,152,85,61,5,82,61,76,65,103,41,84,60,109,37,70,73,94,51,103,40,49,96,99,44,69,74,91,52
0,_San Bernardino,_06071UP20855,_UP20855,426,370,203,162,5,218,137,242,119,254,104,204,157,251,112,208,151,186,168,266,91,92,266,277,83,176,185,238,115
0,_San Bernardino,_06071UP21275,_UP21275,54,50,16,32,1,30,18,34,14,40,9,31,17,37,12,36,13,28,20,36,13,16,32,40,8,26,21,32,15
0,_San Bernardino,_06071UP21276,_UP21276,834,731,365,350,9,449,254,474,235,484,214,372,331,508,206,412,288,373,327,523,182,220,487,546,157,378,311,453,224
0,_San Bernardino,_06071UP21280,_UP21280,436,370,181,176,8,212,142,235,127,264,94,201,160,256,108,184,168,197,150,254,98,119,236,260,93,175,176,240,106
0,_San Bernardino,_06071UP21289,_UP21289,979,817,442,333,27,381,389,434,351,506,271,360,420,484,301,371,394,441,326,461,324,302,482,525,255,304,456,466,287
0,_San Bernardino,_06071UP21838,_UP21838,297,256,122,126,5,140,104,175,74,186,64,136,114,172,79,146,101,122,121,173,72,93,154,179,67,126,115,168,69
0,_San Bernardino,_06071UP31284,_UP31284,28,21,14,6,1,9,11,9,12,12,8,12,9,13,8,8,12,12,9,13,8,11,10,14,7,9,12,16,4
0,_San Bernardino,_06071UP31285,_UP31285,60,52,26,25,0,19,28,22,25,26,22,17,29,22,25,23,24,27,18,25,22,14,32,28,19,19,28,23,24
0,_San Bernardino,_06071UP31290,_UP31290,2258,1948,1136,723,50,874,954,1033,825,1112,726,799,1057,1101,778,942,889,1066,768,1099,753,634,1230,1204,659,762,1046,1123,662
0,_San Bernardino,_06071UP31291,_UP31291,2733,2088,1303,712,42,834,1140,1002,999,1172,815,725,1272,1081,921,843,1115,1199,770,1023,959,771,1225,1169,818,735,1208,1120,811
0,_San Bernardino,_06071UP31292,_UP31292,3099,2478,1706,680,67,931,1426,1009,1371,1254,1101,815,1561,1177,1227,1009,1342,1539,812,1118,1250,968,1433,1349,1033,815,1526,1169,1126
0,_San Bernardino,_06071UP31293,_UP31293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_San Bernardino,_06071UP31294,_UP31294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_San Bernardino,_06071UP31522,_UP31522,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,1,0,1,0
0,_San Bernardino,_06071UP31523,_UP31523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_San Bernardino,_06071UP31524,_UP31524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_San Bernardino,_06071UP31836,_UP31836,1046,918,491,388,26,468,398,529,356,573,297,422,461,565,319,456,408,497,368,556,315,342,538,608,270,392,472,548,303
0,_San Bernardino,_06071UP41281,_UP41281,964,726,409,291,17,341,343,387,312,420,268,336,357,441,256,328,351,397,273,399,286,255,437,455,240,264,403,392,275
0,_San Bernardino,_06071UP41282,_UP41282,1121,904,487,384,19,457,413,520,359,554,321,446,440,558,324,414,451,495,377,547,329,302,578,584,291,396,463,544,318
0,_San Bernardino,_06071UP41283,_UP41283,766,611,368,221,15,283,300,334,263,364,223,268,324,355,243,284,301,333,251,364,225,212,382,374,214,245,331,345,225
0,_San Bernardino,_06071UP41286,_UP41286,2173,1753,1025,661,45,782,860,904,767,1040,619,684,985,990,688,727,907,982,659,967,693,634,1043,1102,562,650,980,930,687
0,_San Bernardino,_06071UP41287,_UP41287,2062,1530,1000,470,38,624,819,730,737,793,660,527,941,804,661,595,839,901,543,772,689,578,887,881,580,514,923,765,657
0,_San Bernardino,_06071UP41288,_UP41288,1449,1130,687,401,28,478,597,557,538,599,479,397,692,640,454,485,583,669,403,606,477,437,641,683,402,406,651,602,447
0,_San Bernardino,_06071UP41460,_UP41460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_San Bernardino,_06071UP41833,_UP41833,1130,917,588,301,20,422,457,464,437,541,356,331,565,511,395,415,470,568,324,501,393,369,535,523,369,352,532,500,365
0,_San Bernardino,_06071UP41837,_UP41837,27,24,21,0,3,5,19,7,17,9,15,9,15,12,12,5,19,19,5,11,13,11,13,9,15,8,15,9,14
0,_San Bernardino,_06071UP41962,_UP41962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_San Bernardino,_06071VIC0368,_VIC0368,606,479,263,194,12,227,229,265,198,291,162,212,244,288,170,237,218,248,198,301,152,157,303,294,165,166,284,283,160
0,_San Bernardino,_06071VIC0369,_VIC0369,1959,1511,680,776,35,795,636,933,515,979,449,753,689,983,460,740,679,763,659,987,448,498,942,979,468,625,800,973,431
0,_San Bernardino,_06071VIC0377,_VIC0377,2023,1454,915,474,42,586,812,684,724,805,596,517,889,799,616,618,772,847,547,857,546,572,838,845,560,464,916,780,594
0,_San Bernardino,_06071VIC0378,_VIC0378,1625,1177,694,446,25,526,605,585,557,647,480,502,637,678,465,551,581,644,482,701,432,469,661,695,441,402,709,671,434
0,_San Bernardino,_06071VIC0379,_VIC0379,2,2,0,2,0,2,0,2,0,2,0,2,0,1,1,2,0,0,2,2,0,0,2,2,0,2,0,2,0
0,_San Bernardino,_06071VIC0418,_VIC0418,2,2,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,0,1,1,1,1,1,1,1,1,1,1
