IS_AUDITED,COUNTY_NAME,PRECINCT_NAME,PRECINCT_CODE,USA_CA_20140603_PRI_ALL_ALL_REG,USA_CA_20140603_PRI_ALL_ALL_VOTED,USA_CA_20140603_PRI_ATG_DEM_HARRIS,USA_CA_20140603_PRI_ATG_REP_HAGGERLY,USA_CA_20140603_PRI_ATG_REP_WYMAN,USA_CA_20140603_PRI_ATG_REP_KING,USA_CA_20140603_PRI_ATG_REP_GOLD,USA_CA_20140603_PRI_ATG_OTH_OTHER,USA_CA_20140603_PRI_CON_DEM_YEE,USA_CA_20140603_PRI_CON_DEM_PEREZ,USA_CA_20140603_PRI_CON_DEM_BLAIR,USA_CA_20140603_PRI_CON_REP_EVANS,USA_CA_20140603_PRI_CON_REP_SWEARENGEN,USA_CA_20140603_PRI_CON_OTH_OTHER,USA_CA_20140603_PRI_CON_DEM_AGBEDE,USA_CA_20140603_PRI_CON_DEM_BROWN,USA_CA_20140603_PRI_CON_REP_CHAMP,USA_CA_20140603_PRI_CON_REP_DONNELLY,USA_CA_20140603_PRI_CON_REP_AGUIRRE,USA_CA_20140603_PRI_CON_REP_BLOUNT,USA_CA_20140603_PRI_CON_REP_KASHKARI,USA_CA_20140603_PRI_CON_REP_WINSTON,USA_CA_20140603_PRI_GOV_OTH_OTHER,USA_CA_20140603_PRI_INS_DEM_JONES,USA_CA_20140603_PRI_INS_REP_GAINES,USA_CA_20140603_PRI_INS_OTH_OTHER,USA_CA_20140603_PRI_LTG_DEM_KOREVAAR,USA_CA_20140603_PRI_LTG_DEM_NEWSOM,USA_CA_20140603_PRI_LTG_REP_YANG,USA_CA_20140603_PRI_LTG_REP_FENNELL,USA_CA_20140603_PRI_LTG_REP_NEHRING,USA_CA_20140603_PRI_LTG_OTH_OTHER,USA_CA_20140603_PRI_PROP41_NO,USA_CA_20140603_PRI_PROP41_YES,USA_CA_20140603_PRI_PROP42_NO,USA_CA_20140603_PRI_PROP42_YES,USA_CA_20140603_PRI_SOS_DEM_DROBMAN,USA_CA_20140603_PRI_SOS_DEM_YEE,USA_CA_20140603_PRI_SOS_DEM_CRESSMAN,USA_CA_20140603_PRI_SOS_DEM_PADILLA,USA_CA_20140603_PRI_SOS_REP_ALLMOND,USA_CA_20140603_PRI_SOS_REP_PETERSON,USA_CA_20140603_PRI_SOS_OTH_OTHER,USA_CA_20140603_PRI_SPI_NOP_GUTIERREZ,USA_CA_20140603_PRI_SPI_NOP_TUCK,USA_CA_20140603_PRI_SPI_NOP_TORLAKSON,USA_CA_20140603_PRI_TRS_DEM_CHIANG,USA_CA_20140603_PRI_TRS_REP_CONLON,USA_CA_20140603_PRI_TRS_OTH_OTHER
0,_San Mateo,_060813614,_3614,1461,511,324,27,31,37,26,13,97,129,12,105,48,21,0,353,13,48,1,5,49,2,10,276,127,17,13,344,18,17,82,5,151,315,195,235,32,38,30,147,35,80,46,34,70,294,279,129,25
0,_San Mateo,_060813616,_3616,1295,446,277,19,29,32,22,19,85,128,12,81,40,23,1,308,5,43,1,4,54,0,13,252,116,15,12,297,20,15,70,11,143,267,164,218,26,30,29,122,32,62,56,42,76,235,241,110,28
0,_San Mateo,_060813617,_3617,1390,477,302,16,36,31,23,17,110,132,11,71,52,20,4,329,9,39,4,6,54,0,13,272,114,18,20,312,21,13,67,15,143,302,175,249,36,33,21,146,26,77,48,47,87,241,265,120,31
0,_San Mateo,_060813620,_3620,1263,477,274,21,30,52,29,14,88,137,14,81,60,17,0,319,16,31,3,12,58,2,14,259,133,12,10,290,18,20,89,8,171,265,193,230,38,29,24,141,28,60,57,42,83,245,259,141,20
0,_San Mateo,_060813621,_3621,1385,442,274,26,33,34,25,18,113,105,16,87,43,23,2,309,9,42,1,3,47,0,13,265,111,16,22,279,26,14,69,10,149,264,160,230,40,21,18,126,23,66,68,50,113,216,253,124,30
0,_San Mateo,_060813624,_3624,1236,444,263,14,32,45,20,24,115,106,11,81,59,14,3,299,11,31,0,4,66,2,14,245,125,11,13,281,18,12,84,12,128,285,137,255,54,21,22,113,35,67,54,45,82,232,239,118,29
0,_San Mateo,_060813626,_3626,529,203,126,7,15,21,15,3,44,53,3,34,31,10,0,136,5,21,1,3,31,0,4,117,52,6,4,134,7,7,39,4,62,126,73,108,15,11,10,57,9,40,28,14,49,103,107,64,12
0,_San Mateo,_060813627,_3627,111,58,24,6,8,10,4,0,12,6,0,19,14,1,0,20,2,4,2,2,19,0,5,25,25,2,0,24,7,5,15,3,15,40,25,28,4,6,0,10,8,9,12,10,17,21,23,27,3
0,_San Mateo,_060813629,_3629,18,2,1,0,1,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,1,1,0,2,0,0,0,2,0,0,0,0,0,2,2,0,0
0,_San Mateo,_060813630,_3630,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_San Mateo,_060813631,_3631,76,29,19,0,2,4,1,1,7,6,2,8,2,1,0,20,3,1,0,0,4,0,0,16,10,1,1,18,0,3,6,0,13,13,12,14,1,1,2,10,2,3,3,3,5,16,15,9,2
0,_San Mateo,_060813632,_3632,15,5,4,0,0,0,0,0,2,0,0,1,0,0,0,4,0,0,0,0,0,0,0,3,1,0,0,4,0,0,0,0,4,1,5,0,0,2,0,1,0,0,0,0,0,3,3,1,0
0,_San Mateo,_060813633,_3633,120,44,22,0,4,6,4,3,12,4,2,8,9,2,0,30,3,2,0,0,5,0,1,20,13,3,2,25,1,5,4,2,18,24,14,25,5,4,3,9,1,4,5,6,6,18,18,17,3
0,_San Mateo,_060813634,_3634,30,3,0,0,0,2,1,0,0,0,0,3,0,0,0,1,0,2,0,0,0,0,0,0,3,0,0,0,2,0,1,0,2,1,0,3,0,1,0,0,0,2,0,0,0,3,0,3,0
0,_San Mateo,_060813635,_3635,23,5,2,0,0,0,0,1,0,2,0,0,0,1,0,4,0,0,0,0,0,0,1,2,0,1,4,0,0,0,0,1,0,5,2,3,2,0,0,0,0,0,1,0,2,0,2,0,1
0,_San Mateo,_060813637,_3637,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_San Mateo,_060813638,_3638,205,73,40,4,3,9,2,5,18,20,2,16,4,1,0,51,0,9,0,2,6,0,2,39,20,6,3,42,4,0,16,1,30,37,29,37,3,1,1,29,4,12,9,6,11,45,39,22,7
0,_San Mateo,_060813701,_3701,987,321,202,14,24,15,20,13,97,63,14,52,28,14,1,245,4,23,0,3,23,2,8,193,66,16,12,221,15,12,36,8,84,215,120,159,22,21,17,91,15,37,51,38,50,166,190,71,19
0,_San Mateo,_060813702,_3702,985,344,196,8,38,32,22,14,81,80,15,63,45,8,2,220,14,37,1,10,42,0,9,184,101,10,14,204,19,16,58,6,134,187,116,196,24,22,32,79,20,67,36,32,65,164,179,102,22
0,_San Mateo,_060813703,_3703,656,221,111,10,17,20,29,15,42,55,3,55,30,8,2,136,7,30,0,2,30,1,5,111,76,8,9,121,15,8,49,5,68,138,72,124,23,14,5,51,27,37,27,29,50,100,103,77,12
0,_San Mateo,_060813704,_3704,15,5,2,0,1,0,0,0,0,2,0,0,1,1,0,5,0,0,0,0,0,0,0,4,1,0,0,3,0,0,1,0,2,3,4,1,0,1,0,2,0,1,1,1,3,1,2,1,1
0,_San Mateo,_060813706,_3706,121,35,24,0,1,1,5,1,9,10,0,5,4,1,0,26,2,3,1,0,2,0,1,26,6,0,1,25,1,1,4,1,18,16,16,13,2,6,2,9,2,4,3,2,6,18,18,10,2
0,_San Mateo,_060813707,_3707,65,26,11,7,3,0,0,1,3,4,0,9,2,3,0,11,5,1,0,0,4,0,3,9,11,2,1,13,2,2,4,1,11,11,9,11,1,2,2,4,2,6,4,6,5,9,11,9,2
0,_San Mateo,_060813708,_3708,95,40,24,3,3,5,3,0,7,7,0,11,5,3,0,29,0,3,0,0,7,0,0,21,12,0,2,23,2,0,10,0,11,25,19,17,3,3,0,11,3,8,6,4,7,19,18,14,0
0,_San Mateo,_060813709,_3709,208,90,57,3,7,3,7,7,23,22,1,17,10,3,0,63,0,12,1,1,7,1,1,52,24,6,2,62,3,2,15,2,29,54,34,46,6,8,8,20,7,16,10,8,18,49,52,24,5
0,_San Mateo,_060813710,_3710,530,182,110,4,22,12,8,7,46,41,5,29,17,8,0,130,3,19,0,0,21,0,6,95,46,9,4,117,4,8,29,6,62,105,56,97,15,10,13,45,13,20,26,12,43,80,97,46,11
0,_San Mateo,_060813711,_3711,4,2,2,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1
0,_San Mateo,_060813712,_3712,62,22,14,2,0,2,1,1,8,4,0,4,1,1,0,17,0,3,0,0,1,0,0,15,4,0,0,14,0,0,6,0,5,15,6,14,0,1,0,10,2,2,2,1,2,16,14,6,0
0,_San Mateo,_060813720,_3720,680,201,128,10,6,14,16,12,58,45,13,22,26,14,0,135,1,18,0,1,28,1,13,121,48,11,9,121,19,11,19,10,57,134,53,128,6,13,14,79,4,28,31,30,34,103,114,46,20
0,_San Mateo,_060813721,_3721,1459,411,250,22,11,24,38,30,104,91,15,59,56,18,2,276,4,59,6,4,35,0,8,225,110,14,12,252,28,23,46,12,134,246,140,223,21,31,27,133,14,71,46,75,71,177,235,103,28
0,_San Mateo,_060813723,_3723,24,10,3,1,1,0,2,3,2,2,0,2,1,3,0,4,0,1,0,0,1,0,4,5,2,3,0,5,0,3,2,0,3,7,5,5,0,0,0,4,1,2,3,5,2,3,4,2,4
0,_San Mateo,_060813801,_3801,387,180,95,11,9,11,14,9,37,34,7,36,19,7,3,120,3,18,0,1,21,2,4,89,47,7,5,112,17,9,15,5,65,89,53,96,12,20,14,44,7,31,21,25,27,78,85,49,12
0,_San Mateo,_060813802,_3802,1607,812,368,58,66,41,81,47,165,86,10,156,143,35,4,460,10,99,8,10,133,5,25,288,287,24,20,414,96,71,84,12,285,407,267,367,25,83,36,136,28,214,87,82,149,285,298,294,38
0,_San Mateo,_060813803,_3803,209,74,39,6,1,9,7,3,13,11,3,7,19,1,0,45,2,8,0,0,18,0,0,30,26,3,2,41,7,6,12,0,25,46,31,37,2,7,1,19,3,15,9,8,13,33,34,25,2
0,_San Mateo,_060813806,_3806,770,238,109,23,13,23,23,12,39,37,5,52,43,14,0,134,0,21,1,4,57,0,8,97,87,6,3,124,19,20,39,11,87,137,88,123,8,23,11,46,6,67,32,31,52,93,91,91,14
0,_San Mateo,_060813807,_3807,72,24,9,6,2,3,0,2,7,2,0,4,8,1,0,12,0,6,1,0,3,0,1,8,14,1,0,11,4,4,2,0,14,9,4,18,3,1,3,3,0,10,3,6,5,11,9,12,1
0,_San Mateo,_060813808,_3808,550,169,55,11,18,17,30,13,15,21,3,40,58,6,0,76,9,30,1,0,46,4,0,38,91,4,2,67,25,24,37,2,77,81,62,89,3,11,2,28,4,62,30,22,48,59,46,92,6
0,_San Mateo,_060813811,_3811,65,18,9,3,2,0,0,0,6,1,0,2,3,0,0,7,0,2,0,0,8,0,0,6,6,0,0,9,2,2,2,0,8,8,5,9,1,1,1,4,1,8,1,2,2,6,9,3,1
0,_San Mateo,_060813812,_3812,165,96,36,9,7,10,6,10,11,10,2,20,20,6,0,45,0,14,1,1,23,0,1,28,39,2,6,37,5,15,17,2,30,49,34,38,1,8,4,10,5,34,12,17,20,28,28,37,7
0,_San Mateo,_060813901,_3901,1122,524,318,25,19,32,48,25,143,117,13,62,83,24,3,364,2,30,4,4,89,2,13,308,132,11,22,337,37,20,63,13,128,347,150,308,24,51,45,132,4,87,97,64,110,244,301,136,20
0,_San Mateo,_060813903,_3903,965,411,255,14,22,27,27,15,126,81,4,50,62,12,0,283,0,30,5,7,67,1,2,229,109,10,25,244,36,19,51,2,127,248,107,246,15,30,17,139,3,79,49,29,94,182,229,114,15
0,_San Mateo,_060813905,_3905,1136,453,244,41,25,42,34,14,114,72,8,78,84,12,1,283,6,40,1,6,97,1,6,215,156,5,13,258,36,40,71,4,162,260,148,254,19,35,25,120,9,118,58,38,129,172,223,159,9
0,_San Mateo,_060814001,_4001,683,56,42,3,1,2,3,1,13,20,3,4,6,3,2,39,1,3,2,0,2,1,5,43,6,5,1,46,1,1,4,2,13,41,19,31,4,14,1,21,3,3,2,15,7,28,39,7,6
0,_San Mateo,_060814002,_4002,607,67,62,0,0,2,1,0,21,32,5,0,0,4,1,60,0,0,0,0,0,0,3,57,1,5,3,55,0,0,1,4,8,55,18,43,5,20,4,31,0,0,3,28,4,28,60,3,1
0,_San Mateo,_060814003,_4003,619,77,60,5,1,1,0,4,27,25,1,1,5,9,1,57,0,1,3,1,0,2,5,59,4,8,7,53,1,0,5,8,10,62,35,35,4,14,8,32,0,8,6,26,4,37,58,3,8
0,_San Mateo,_060814004,_4004,583,57,49,1,0,0,1,5,15,21,7,3,3,5,6,43,0,3,0,0,0,0,4,46,2,6,6,39,0,1,1,7,5,47,15,35,1,16,8,20,0,2,7,20,8,22,42,4,7
0,_San Mateo,_060814005,_4005,652,76,62,2,0,2,0,4,24,24,14,3,1,4,1,65,0,3,0,0,2,0,4,60,3,6,7,60,1,2,2,2,9,63,28,43,3,14,20,23,2,3,5,21,7,39,61,3,5
0,_San Mateo,_060814006,_4006,709,88,70,6,1,1,3,4,36,21,9,6,3,7,6,63,0,5,0,3,0,1,7,63,10,8,10,59,3,0,5,8,22,63,23,56,7,16,9,35,1,3,6,26,6,41,61,2,19
0,_San Mateo,_060814007,_4007,759,83,61,1,4,4,2,5,24,28,6,9,2,7,0,58,1,6,0,0,2,4,9,53,8,12,5,53,4,5,3,7,19,60,31,45,4,14,3,32,3,7,8,22,8,37,59,10,7
0,_San Mateo,_060814008,_4008,691,77,62,3,1,2,2,1,26,23,11,2,3,2,3,59,0,4,0,0,0,1,3,59,4,5,10,58,1,0,1,2,8,66,15,54,2,20,9,31,2,0,2,24,4,37,64,2,2
0,_San Mateo,_060814009,_4009,684,95,83,2,0,1,0,4,22,45,12,3,2,4,3,74,0,4,0,0,0,1,9,80,4,7,4,72,1,0,1,12,19,74,29,58,2,18,7,47,1,2,6,41,8,40,79,4,6
0,_San Mateo,_060814010,_4010,446,72,52,1,2,3,4,5,13,24,4,11,3,10,0,49,1,4,0,0,3,2,11,47,10,9,8,46,0,1,5,9,13,52,12,52,2,9,10,27,2,8,9,24,10,29,46,7,14
0,_San Mateo,_060814011,_4011,901,145,114,3,4,4,4,5,48,33,6,13,5,30,1,107,0,7,0,2,2,1,20,98,16,17,8,98,5,1,5,19,23,114,51,82,9,14,21,59,4,9,18,42,20,62,90,13,31
0,_San Mateo,_060814013,_4013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_San Mateo,_060814014,_4014,757,102,87,2,0,0,3,5,29,31,13,12,2,6,4,85,0,4,0,1,0,0,6,75,5,9,3,82,5,2,2,6,15,84,19,76,8,25,19,31,0,5,6,30,7,50,78,6,12
0,_San Mateo,_060814015,_4015,428,69,60,0,1,1,3,1,15,23,8,6,3,6,2,54,0,2,0,0,2,0,7,54,4,5,4,49,1,0,2,6,9,56,16,47,3,10,7,24,2,1,9,26,10,27,53,5,8
0,_San Mateo,_060814401,_4401,759,254,160,9,15,13,17,16,71,56,6,30,33,18,1,178,3,18,0,5,31,1,8,148,61,13,5,163,24,12,19,11,71,168,95,121,7,26,21,88,6,38,36,37,51,122,152,61,17
0,_San Mateo,_060814402,_4402,666,205,155,7,1,8,10,4,64,55,5,22,12,17,0,158,1,11,0,2,19,0,8,141,29,9,9,151,10,7,18,3,55,138,63,117,7,20,24,77,3,22,26,27,34,100,138,34,12
0,_San Mateo,_060814403,_4403,768,63,51,0,1,0,2,5,20,24,7,3,1,1,4,46,0,1,0,0,1,1,4,48,4,6,4,44,2,2,1,4,13,48,16,40,8,16,6,23,1,2,1,20,8,30,53,4,2
0,_San Mateo,_060814404,_4404,1225,146,122,4,4,1,1,8,39,49,18,3,9,12,3,109,0,10,1,0,0,1,15,109,12,16,15,94,13,1,3,13,18,121,44,85,13,20,6,67,2,7,13,56,13,65,107,10,20
0,_San Mateo,_060814406,_4406,56,14,7,1,0,0,2,1,5,1,1,1,3,0,0,9,0,1,0,0,3,0,0,7,4,0,3,6,1,2,1,0,1,12,2,10,0,4,0,3,0,3,2,3,4,3,7,3,0
0,_San Mateo,_060814407,_4407,1797,530,382,19,12,20,25,30,181,106,12,39,56,60,1,410,3,32,2,1,39,0,27,356,89,22,22,369,26,19,28,32,154,344,154,326,29,56,61,169,8,55,78,67,75,280,341,90,47
0,_San Mateo,_060814409,_4409,1524,520,348,19,11,21,27,29,165,90,11,56,58,24,3,390,4,36,1,1,57,0,9,310,102,10,21,356,25,18,39,14,139,323,144,275,27,51,24,155,13,62,74,63,106,213,314,90,29
0,_San Mateo,_060814412,_4412,1113,370,241,10,9,13,25,23,110,56,19,26,49,30,1,269,2,18,2,0,46,1,15,221,69,15,22,239,27,11,22,13,86,260,110,213,20,29,23,109,2,45,68,49,71,159,214,71,23
0,_San Mateo,_060814414,_4414,423,94,63,3,3,3,10,4,27,18,2,19,11,7,0,72,1,10,0,1,9,0,0,58,24,1,5,65,5,2,10,4,20,66,27,58,2,10,12,24,2,18,18,16,20,48,58,23,4
0,_San Mateo,_060814415,_4415,666,192,105,13,7,8,20,12,52,36,2,28,35,6,2,109,0,14,1,0,49,2,3,101,53,8,7,110,15,6,38,2,58,120,58,107,7,16,9,48,3,39,35,18,42,89,99,57,10
0,_San Mateo,_060814431,_4431,50,19,13,0,0,1,3,0,8,5,0,0,1,1,0,14,0,0,0,0,3,0,0,14,1,0,1,14,0,0,3,0,5,12,6,12,1,4,0,9,0,1,1,1,5,10,11,5,0
0,_San Mateo,_060814432,_4432,3,2,2,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,2,1,1,0,1,1,0,0,0,0,1,0,1,2,0,0
0,_San Mateo,_060814433,_4433,221,96,63,3,1,9,7,6,19,28,6,10,17,6,0,73,1,7,1,0,12,0,1,59,22,5,6,62,11,2,10,1,18,73,27,56,8,7,10,28,2,16,14,14,14,54,56,23,6
0,_San Mateo,_060814434,_4434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_San Mateo,_060814435,_4435,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_San Mateo,_060814436,_4436,21,3,2,0,1,0,0,0,1,1,0,1,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,1,2,0,2,0,0,0,2,0,0,0,1,0,2,2,0,1
0,_San Mateo,_060814501,_4501,712,106,65,4,3,3,11,15,18,32,7,9,14,13,3,74,2,15,1,1,1,1,5,70,21,8,4,70,5,7,9,6,30,70,45,52,3,13,8,46,3,12,11,41,12,42,62,19,14
0,_San Mateo,_060814502,_4502,730,152,96,8,8,6,15,11,32,45,12,18,13,18,2,95,5,17,0,0,15,0,14,99,35,8,11,87,14,7,17,9,54,90,53,90,6,8,8,63,6,20,24,32,26,76,85,45,12
0,_San Mateo,_060814503,_4503,990,297,204,15,8,10,17,24,91,66,15,35,31,20,2,212,1,32,3,3,28,1,8,192,59,14,12,198,14,13,31,13,81,194,93,167,13,23,32,104,4,46,34,51,47,139,194,61,16
0,_San Mateo,_060814505,_4505,1192,203,149,9,4,8,10,12,67,58,13,14,19,15,1,150,2,11,2,2,14,0,15,147,31,12,12,148,11,6,11,7,52,141,64,116,10,17,19,84,5,20,26,65,15,91,141,30,18
0,_San Mateo,_060814506,_4506,857,173,121,4,10,4,8,11,40,60,10,18,11,10,9,114,1,15,2,1,9,0,19,114,25,15,12,109,4,7,12,17,43,121,56,103,7,15,19,69,3,23,14,58,18,61,106,26,23
0,_San Mateo,_060814507,_4507,122,42,25,2,4,3,4,2,9,12,2,9,4,3,2,21,1,6,0,0,6,0,4,24,11,4,1,23,3,2,5,4,11,29,13,26,1,6,6,12,0,11,2,13,7,17,21,13,5
0,_San Mateo,_060814508,_4508,98,31,16,0,0,1,8,1,4,5,0,6,7,5,0,17,3,5,0,0,5,0,1,11,10,3,1,17,2,2,6,1,11,18,12,17,3,1,2,4,1,6,8,7,10,6,14,10,2
0,_San Mateo,_060814601,_4601,871,165,113,10,8,7,8,10,39,56,9,21,11,20,3,111,1,20,2,3,6,1,16,110,36,13,9,116,6,6,18,7,54,107,60,101,14,16,12,62,12,14,23,45,32,73,98,38,21
0,_San Mateo,_060814602,_4602,976,161,103,7,11,5,11,10,27,60,12,12,25,12,0,116,1,15,2,2,10,0,10,105,30,11,8,115,3,2,25,5,56,101,74,79,11,15,12,64,6,14,25,44,33,73,96,31,19
0,_San Mateo,_060814603,_4603,467,135,78,6,16,6,9,17,22,44,11,23,18,10,1,89,3,19,0,3,5,0,15,80,33,14,5,84,7,7,17,14,39,92,50,73,11,11,9,47,9,16,16,34,21,70,84,33,15
0,_San Mateo,_060814604,_4604,1426,252,178,10,14,9,8,14,41,102,15,41,9,23,6,176,11,22,2,2,8,0,16,170,45,19,20,159,14,8,20,15,62,179,92,144,37,20,15,94,20,21,15,81,31,120,158,46,24
0,_San Mateo,_060814606,_4606,819,169,103,5,8,4,11,23,44,51,10,14,16,16,2,117,1,8,0,3,12,1,17,103,31,20,17,105,3,5,13,16,33,131,47,114,32,17,18,44,4,16,17,50,23,77,103,24,27
0,_San Mateo,_060814607,_4607,838,233,128,12,12,14,20,19,53,61,11,39,18,19,1,151,10,20,1,3,19,0,16,131,59,15,13,142,7,9,38,10,77,144,89,123,17,17,14,78,20,30,26,37,42,107,116,62,21
0,_San Mateo,_060814608,_4608,842,177,122,6,8,9,8,11,42,48,10,24,17,18,1,129,1,11,0,0,12,0,15,116,35,9,19,106,7,7,13,11,52,119,75,86,17,11,17,51,13,14,26,44,23,78,108,28,27
0,_San Mateo,_060814609,_4609,974,245,173,7,7,14,6,14,64,80,7,25,19,12,6,189,2,10,3,3,13,1,13,159,46,13,12,177,6,6,24,10,47,174,68,144,22,23,15,80,11,19,30,54,31,120,156,43,16
0,_San Mateo,_060814611,_4611,638,221,141,10,14,18,14,12,69,59,7,37,20,8,1,153,8,19,0,1,20,0,11,129,49,16,13,142,13,4,33,5,65,144,82,115,24,27,5,77,10,36,17,38,35,109,128,58,19
0,_San Mateo,_060814612,_4612,1565,561,340,30,50,28,36,21,121,144,12,93,61,35,0,399,12,43,0,5,67,4,19,302,145,28,13,365,21,24,88,24,189,337,194,299,46,38,33,154,38,81,74,68,108,266,301,146,41
0,_San Mateo,_060814613,_4613,561,185,114,6,13,8,16,4,49,45,3,31,17,9,4,121,6,19,0,2,19,1,9,110,42,5,6,118,6,7,31,8,54,119,73,86,19,7,14,63,9,19,30,26,33,88,107,42,9
0,_San Mateo,_060814614,_4614,812,224,153,12,14,9,15,11,51,65,9,32,15,21,0,156,3,21,2,1,20,0,13,130,46,14,10,150,8,9,27,9,69,134,75,119,11,16,16,89,11,24,21,42,33,105,130,45,21
0,_San Mateo,_060814615,_4615,737,183,131,9,6,5,13,7,38,66,11,24,12,18,1,130,6,9,2,1,12,2,16,125,30,13,6,131,7,8,18,9,51,122,66,98,18,15,19,63,7,16,22,37,24,103,117,35,20
0,_San Mateo,_060814616,_4616,1451,402,226,16,29,27,36,28,80,117,11,61,45,44,3,270,6,45,4,4,44,0,17,223,100,31,14,256,18,12,58,21,135,237,159,189,38,25,28,121,19,59,49,62,67,195,218,108,39
0,_San Mateo,_060814617,_4617,603,169,103,3,18,12,8,14,41,56,3,23,19,5,1,118,7,12,0,0,17,1,7,99,37,14,7,112,11,5,19,8,59,105,60,89,15,9,11,61,15,17,9,29,27,87,97,43,13
0,_San Mateo,_060814618,_4618,1465,357,237,12,24,20,22,13,81,111,24,46,40,21,4,259,11,23,1,3,31,3,12,235,63,17,15,232,9,13,57,17,92,243,120,209,30,33,27,113,26,28,54,59,66,187,217,67,43
0,_San Mateo,_060814619,_4619,500,114,92,3,5,0,3,7,23,44,9,6,2,14,3,86,2,3,0,0,1,0,15,84,9,14,7,84,3,2,2,12,22,90,37,68,11,8,8,52,1,5,10,30,11,58,79,5,18
0,_San Mateo,_060814620,_4620,903,194,144,6,7,4,6,10,56,69,8,13,12,12,4,147,3,11,0,0,11,0,10,134,24,13,11,134,2,2,22,12,53,130,67,114,22,25,13,72,9,11,17,50,18,97,133,26,12
0,_San Mateo,_060814621,_4621,793,210,129,8,20,10,8,13,49,63,11,26,20,13,2,144,5,14,3,1,17,1,14,120,44,18,15,131,10,4,20,10,47,153,64,126,15,17,14,74,10,23,22,35,34,113,118,47,22
0,_San Mateo,_060814622,_4622,1143,201,133,6,12,11,11,13,43,58,23,26,12,18,1,144,4,10,1,1,13,0,16,125,32,24,4,139,10,3,24,11,43,151,78,108,17,18,16,65,15,16,28,44,28,103,120,40,21
0,_San Mateo,_060814625,_4625,794,183,124,9,12,6,11,4,49,57,11,23,10,9,3,134,4,13,0,0,10,1,13,117,30,13,6,127,6,6,15,14,40,125,46,103,21,19,11,59,7,21,15,27,16,105,114,33,13
0,_San Mateo,_060814626,_4626,764,170,117,0,10,9,8,6,43,58,5,16,11,11,0,123,4,11,1,0,13,0,9,114,29,6,7,115,2,0,21,13,49,116,60,92,12,11,9,69,9,12,24,29,16,94,107,30,14
0,_San Mateo,_060814627,_4627,1410,429,275,16,18,42,32,17,102,117,18,76,46,25,2,298,8,37,1,6,50,1,18,256,115,13,19,275,24,15,65,10,126,277,142,252,33,37,28,117,23,66,67,59,72,246,241,120,32
0,_San Mateo,_060814629,_4629,641,199,126,10,7,18,14,10,45,53,10,40,22,9,1,133,2,25,0,1,27,0,5,107,60,9,9,122,14,4,34,3,60,129,67,111,24,18,6,55,24,23,19,23,40,100,115,57,11
0,_San Mateo,_060814630,_4630,787,202,128,9,14,11,8,10,51,56,6,27,25,7,0,144,5,18,0,3,18,0,11,124,41,7,8,134,10,4,30,10,73,109,74,100,15,24,15,50,16,21,28,30,32,105,115,43,16
0,_San Mateo,_060814631,_4631,730,234,149,7,11,15,22,9,49,79,4,33,26,10,3,166,6,20,0,2,26,2,3,136,58,12,7,155,6,13,35,6,69,149,95,115,16,22,13,79,11,29,32,28,40,128,142,54,12
0,_San Mateo,_060814633,_4633,2184,730,416,36,56,65,57,34,155,174,19,141,93,42,3,496,20,79,3,4,74,1,25,405,204,24,24,428,34,33,155,24,228,451,242,416,49,49,48,192,68,107,91,87,115,380,406,201,45
0,_San Mateo,_060814636,_4636,186,71,34,4,10,15,3,2,12,16,1,21,15,1,1,35,0,6,0,0,26,0,0,30,33,5,0,32,4,1,26,1,24,45,24,44,2,1,5,19,7,14,9,5,21,40,33,34,1
0,_San Mateo,_060814637,_4637,434,127,69,8,6,8,13,8,30,28,9,17,16,8,0,86,3,13,0,2,14,0,3,73,31,9,6,75,8,12,19,2,46,71,50,59,9,21,3,33,10,16,14,22,22,58,69,31,11
