IS_AUDITED,COUNTY_NAME,PRECINCT_NAME,PRECINCT_CODE,USA_CA_20060606_PRI_ALL_ALL_REG,USA_CA_20060606_PRI_ALL_ALL_VOTED,USA_CA_20060606_PRI_PROP81_YES,USA_CA_20060606_PRI_PROP81_NO,USA_CA_20060606_PRI_PROP82_YES,USA_CA_20060606_PRI_PROP82_NO,USA_CA_20060606_PRI_GOV_DEM_ANGELIDES,USA_CA_20060606_PRI_GOV_DEM_WESTLY,USA_CA_20060606_PRI_GOV_DEM_OTHER,USA_CA_20060606_PRI_GOV_REP_SCHWARZENEGGER,USA_CA_20060606_PRI_GOV_REP_OTHER,USA_CA_20060606_PRI_GOV_OTH_OTHER,USA_CA_20060606_PRI_LTG_DEM_GARAMENDI,USA_CA_20060606_PRI_LTG_DEM_SPEIER,USA_CA_20060606_PRI_LTG_DEM_FIGUEROA,USA_CA_20060606_PRI_LTG_REP_MCCLINTOCK,USA_CA_20060606_PRI_LTG_REP_FARMER,USA_CA_20060606_PRI_LTG_OTH_OTHER,USA_CA_20060606_PRI_SOS_DEM_BOWEN,USA_CA_20060606_PRI_SOS_DEM_ORTIZ,USA_CA_20060606_PRI_SOS_REP_MCPHERSON,USA_CA_20060606_PRI_SOS_OTH_OTHER,USA_CA_20060606_PRI_CON_DEM_DUNN,USA_CA_20060606_PRI_CON_DEM_CHIANG,USA_CA_20060606_PRI_CON_REP_HARRIS,USA_CA_20060606_PRI_CON_REP_STRICKLAND,USA_CA_20060606_PRI_CON_REP_MALDONADO,USA_CA_20060606_PRI_CON_REP_DAVIS,USA_CA_20060606_PRI_CON_REP_STRIERINGER,USA_CA_20060606_PRI_CON_OTH_OTHER,USA_CA_20060606_PRI_INS_DEM_BUSTAMANTE,USA_CA_20060606_PRI_INS_DEM_KRAFT,USA_CA_20060606_PRI_INS_REP_POIZNER,USA_CA_20060606_PRI_INS_OTH_OTHER,USA_CA_20060606_PRI_TRS_DEM_LOCKYER,USA_CA_20060606_PRI_TRS_REP_PARRISH,USA_CA_20060606_PRI_TRS_REP_RICHMAN,USA_CA_20060606_PRI_TRS_OTH_OTHER,USA_CA_20060606_PRI_ATG_DEM_DELGADILLO,USA_CA_20060606_PRI_ATG_DEM_BROWN,USA_CA_20060606_PRI_ATG_REP_POOCHIGIAN,USA_CA_20060606_PRI_ATG_OTH_OTHER,USA_CA_20060606_PRI_USS_DEM_FEINSTEIN,USA_CA_20060606_PRI_USS_DEM_CHURCH,USA_CA_20060606_PRI_USS_DEM_FERNALD,USA_CA_20060606_PRI_USS_REP_MOUNTJOY,USA_CA_20060606_PRI_USS_OTH_OTHER
0,_San Francisco,_060753828,_3828,881,425,284,97,238,149,198,133,6,23,4,14,48,279,10,20,4,14,212,66,19,14,130,123,1,9,8,4,2,14,251,39,17,16,260,6,9,16,57,268,14,15,307,7,17,16,13
0,_San Francisco,_060753829,_3829,825,396,274,83,215,146,187,101,10,23,3,11,52,228,13,22,3,10,172,65,20,9,118,106,1,3,6,1,4,9,207,47,15,8,236,6,6,8,45,243,13,10,257,5,19,13,8
0,_San Francisco,_060753831,_3831,813,424,239,139,208,189,155,149,6,37,4,18,60,230,16,36,4,15,194,57,30,16,102,131,2,19,9,1,2,16,206,64,27,13,244,18,15,14,62,239,28,13,270,9,9,29,14
0,_San Francisco,_060753832,_3832,802,317,216,77,179,114,147,91,12,9,3,12,53,182,9,7,2,13,154,40,8,14,103,79,0,2,3,0,1,14,164,48,8,11,189,2,5,12,39,195,6,12,204,2,17,5,12
0,_San Francisco,_060753833,_3833,882,308,234,50,201,83,149,63,16,8,3,10,38,156,23,10,1,12,125,63,12,13,101,82,0,4,7,0,1,11,160,33,10,12,177,5,6,13,54,157,11,11,179,9,14,11,13
0,_San Francisco,_060753834,_3834,832,293,205,59,186,78,138,63,20,4,5,23,32,159,20,4,4,22,143,48,5,23,98,91,2,2,2,0,1,22,156,36,5,20,171,3,5,18,44,166,5,18,169,1,22,5,18
0,_San Francisco,_060753835,_3835,815,376,218,117,200,141,140,109,15,42,3,10,58,182,17,37,8,9,169,53,41,10,127,99,0,15,17,4,5,14,160,61,31,10,208,18,18,11,68,175,34,10,222,7,18,33,8
0,_San Francisco,_060753836,_3836,825,327,192,111,185,121,134,107,8,22,5,6,35,195,14,18,7,6,164,56,22,7,118,99,1,9,11,3,1,6,175,50,21,7,202,12,9,7,44,195,20,5,225,3,13,18,6
0,_San Francisco,_060753837,_3837,836,385,236,106,181,166,169,116,8,26,6,17,46,234,7,28,2,19,165,62,20,19,111,103,1,11,9,0,4,19,187,62,14,17,227,12,11,19,62,219,18,17,256,6,15,17,18
0,_San Francisco,_060753838,_3838,742,352,231,97,185,143,171,107,4,20,3,7,38,225,16,21,1,6,185,49,20,8,116,107,1,5,9,0,3,8,192,49,14,9,224,7,8,8,45,220,13,8,237,5,21,17,7
0,_San Francisco,_060753839,_3839,793,334,230,79,184,120,144,116,7,18,2,9,53,201,11,17,2,7,150,60,14,9,99,111,0,5,4,0,5,8,188,51,10,8,220,7,5,8,49,203,10,6,240,4,8,6,6
0,_San Francisco,_060753841,_3841,784,309,216,60,193,88,144,77,6,18,1,20,32,177,14,17,1,20,131,56,14,19,91,77,0,8,6,0,2,19,158,43,12,19,180,6,8,17,40,176,12,18,192,3,17,14,16
0,_San Francisco,_060753842,_3842,888,391,279,84,245,127,179,117,9,15,5,15,43,245,18,16,4,12,191,57,9,13,120,107,2,4,3,1,2,14,206,48,9,14,243,3,9,15,63,232,11,12,264,8,16,8,13
0,_San Francisco,_060753843,_3843,870,335,243,64,226,83,149,82,3,19,0,24,46,163,19,20,1,22,116,72,16,22,96,86,0,12,3,1,2,24,171,33,14,22,178,10,8,24,45,167,16,22,190,2,15,15,25
0,_San Francisco,_060753844,_3844,739,258,198,45,169,78,119,59,14,10,3,10,34,133,18,10,1,7,117,42,8,8,87,63,1,3,3,1,2,7,150,17,8,7,159,3,6,7,27,151,7,7,157,5,13,7,9
0,_San Francisco,_060753845,_3845,812,333,225,79,182,127,167,90,10,12,1,11,58,185,19,8,2,10,165,52,8,10,111,93,0,1,4,2,1,11,192,38,10,7,204,4,5,10,49,217,7,10,244,2,16,8,9
0,_San Francisco,_060753846,_3846,712,269,193,65,162,95,117,78,7,15,3,15,45,138,13,15,2,13,120,38,15,13,83,70,1,8,6,0,2,13,136,29,14,11,166,5,12,12,38,154,14,13,176,5,9,12,12
0,_San Francisco,_060753847,_3847,806,314,214,83,188,113,144,101,10,13,2,12,42,182,19,14,1,12,157,39,13,13,102,84,1,5,8,0,0,13,164,49,13,12,209,4,11,12,36,211,12,12,213,4,19,13,13
0,_San Francisco,_060753848,_3848,808,290,199,67,162,109,137,82,6,4,5,8,42,164,18,5,2,7,124,50,6,7,99,83,0,3,0,2,2,7,160,40,6,5,181,3,4,6,39,184,5,5,196,4,15,4,4
0,_San Francisco,_060753849,_3849,722,261,167,64,159,81,123,64,2,15,2,18,27,131,23,11,4,13,100,47,13,13,69,69,1,8,1,4,2,14,121,34,13,13,138,7,8,13,32,141,14,11,154,2,12,13,12
0,_San Francisco,_060753851,_3851,794,298,191,72,148,116,122,90,2,20,5,17,41,156,13,20,4,15,110,56,17,16,80,88,0,11,3,1,3,16,146,39,17,12,159,7,8,14,39,160,13,14,186,3,5,17,13
0,_San Francisco,_060753852,_3852,601,316,173,104,149,136,110,127,7,32,4,12,40,194,6,32,4,12,140,59,30,11,94,107,1,16,12,1,7,12,162,42,25,11,191,12,14,12,48,184,26,9,214,3,14,29,12
0,_San Francisco,_060753853,_3853,756,298,197,78,152,120,133,96,9,14,3,6,39,181,16,16,3,7,144,53,19,6,98,86,2,5,2,0,7,6,152,50,14,6,178,5,12,6,48,184,14,6,210,6,15,15,7
0,_San Francisco,_060753854,_3854,847,410,252,118,205,172,178,128,10,31,3,11,58,238,13,33,1,10,203,47,27,10,120,139,4,11,8,0,6,10,223,48,22,10,252,15,14,10,52,245,23,10,280,8,14,23,11
0,_San Francisco,_060753855,_3855,778,330,203,92,152,147,151,99,13,17,4,12,48,199,8,20,1,14,161,53,18,13,109,97,2,10,4,1,1,13,181,45,16,11,207,7,8,12,46,199,17,8,219,12,9,15,11
0,_San Francisco,_060753856,_3856,852,305,196,84,181,100,143,89,6,11,3,11,39,162,35,9,2,8,138,67,7,7,117,89,0,6,1,0,1,7,177,41,7,7,206,4,4,8,47,179,7,7,214,6,14,8,8
0,_San Francisco,_060753857,_3857,495,281,144,105,111,138,86,91,0,49,4,4,22,150,4,47,8,4,98,39,43,5,55,104,1,20,15,2,9,4,127,35,34,4,159,29,15,4,37,141,35,3,173,1,5,30,4
0,_San Francisco,_060753858,_3858,899,349,215,96,181,141,156,104,13,29,2,9,34,214,21,29,0,9,149,77,23,10,107,118,1,12,7,0,2,10,180,56,20,8,222,13,10,10,44,216,20,7,231,9,18,21,10
0,_San Francisco,_060753859,_3859,862,345,227,80,185,125,157,90,6,23,2,14,40,178,23,22,2,15,135,68,19,16,88,98,1,11,5,0,4,16,183,37,17,11,201,11,10,15,45,195,18,12,228,4,11,17,14
0,_San Francisco,_060753861,_3861,782,328,218,84,188,120,134,95,11,18,4,13,46,166,25,17,3,10,119,85,16,11,110,99,0,4,4,1,7,11,181,37,15,11,202,11,8,12,65,176,13,10,214,7,11,14,12
0,_San Francisco,_060753862,_3862,795,403,226,145,182,192,141,144,7,62,2,8,61,219,10,59,2,5,166,71,48,7,113,132,3,27,12,3,5,6,194,68,40,5,258,30,16,5,73,209,42,5,272,7,13,40,7
0,_San Francisco,_060753863,_3863,783,359,207,117,168,160,134,140,12,19,3,8,60,216,11,22,0,9,161,70,20,8,107,138,2,5,9,0,3,8,208,56,15,7,229,13,6,9,65,216,17,9,252,9,14,16,6
0,_San Francisco,_060753864,_3864,823,391,255,105,212,154,172,115,10,26,5,15,63,212,11,26,6,16,158,70,25,16,119,113,1,17,5,1,4,16,214,48,22,13,238,15,13,14,49,235,21,13,261,4,15,23,15
0,_San Francisco,_060753865,_3865,742,291,181,73,183,75,136,68,10,21,3,12,36,154,19,23,2,10,120,70,22,10,77,105,0,7,12,0,5,10,160,33,18,10,179,9,14,10,50,158,17,8,188,4,12,20,12
0,_San Francisco,_060753866,_3866,833,379,223,112,206,139,166,117,9,19,3,14,49,213,28,22,1,11,149,79,18,15,119,117,2,10,3,0,2,14,195,62,17,14,249,5,13,15,66,212,18,12,255,4,22,15,13
0,_San Francisco,_060753867,_3867,927,436,269,130,234,172,201,119,10,21,5,18,59,251,18,23,3,13,176,83,18,18,123,137,1,6,9,2,2,18,230,65,17,15,265,6,13,18,57,258,15,15,299,8,10,15,18
0,_San Francisco,_060753868,_3868,737,324,215,79,189,113,140,97,13,17,1,19,43,178,23,17,0,19,120,73,14,16,103,86,0,6,5,0,2,18,180,34,12,17,191,7,7,15,42,192,10,16,210,6,14,10,12
0,_San Francisco,_060753869,_3869,39,22,11,10,13,9,6,10,0,0,0,2,5,10,0,0,0,2,9,4,0,2,8,4,0,0,0,0,0,2,12,0,0,2,14,0,0,2,0,17,0,2,15,0,0,0,2
0,_San Francisco,_060753871,_3871,470,195,120,45,106,68,92,60,5,7,3,4,28,116,10,9,1,5,82,45,7,4,66,69,1,5,2,0,1,5,106,30,6,5,116,5,2,5,26,124,5,4,135,3,9,5,4
0,_San Francisco,_060753872,_3872,899,396,235,125,200,165,165,118,13,27,4,17,59,216,19,26,5,16,155,76,26,16,118,122,2,11,5,3,3,17,210,47,22,15,225,8,17,15,51,224,23,15,270,2,17,21,15
0,_San Francisco,_060753901,_3901,783,240,162,52,164,48,92,64,21,7,1,20,35,87,40,9,0,18,91,64,7,20,79,77,0,0,6,1,1,19,138,23,5,20,144,4,3,19,62,105,7,16,129,9,21,6,20
0,_San Francisco,_060753902,_3902,762,234,160,46,162,48,94,48,14,5,5,20,34,86,30,5,4,17,70,60,7,16,74,51,0,1,6,1,1,17,127,16,7,18,130,6,4,17,41,117,9,14,129,11,8,8,17
0,_San Francisco,_060753903,_3903,712,287,207,46,196,60,106,65,20,11,5,19,36,110,31,13,3,20,91,75,15,18,81,80,1,4,10,0,0,19,131,38,13,19,147,9,5,19,47,139,13,18,156,5,15,15,20
0,_San Francisco,_060753904,_3904,838,275,199,52,189,67,139,58,9,7,2,20,35,127,34,9,1,17,98,77,9,14,82,80,1,2,4,1,2,16,167,26,10,13,166,7,2,14,57,144,7,13,174,4,17,8,15
0,_San Francisco,_060753905,_3905,710,214,153,36,129,67,76,62,14,4,1,9,27,86,32,5,1,8,67,58,6,8,59,66,0,1,3,0,2,8,117,14,5,8,120,2,3,8,39,105,6,8,123,6,10,5,11
0,_San Francisco,_060753906,_3906,770,208,168,30,153,44,75,56,16,9,6,10,24,87,35,8,4,11,74,61,10,11,75,56,1,0,6,0,5,10,111,28,11,12,111,6,7,12,42,96,12,9,113,7,19,8,14
0,_San Francisco,_060753907,_3907,728,256,190,46,177,62,112,62,11,9,4,17,47,91,46,11,0,19,87,71,11,16,81,70,0,4,6,0,2,19,155,20,6,15,143,4,6,18,73,108,9,17,149,5,14,8,18
0,_San Francisco,_060753908,_3908,733,251,169,47,164,59,101,61,6,10,1,17,28,97,39,6,2,18,65,71,7,18,67,62,0,2,8,1,0,16,135,20,8,16,139,3,5,16,50,109,8,16,140,6,11,8,16
0,_San Francisco,_060753909,_3909,843,258,174,60,178,57,120,61,15,9,2,13,42,105,47,8,3,11,86,93,9,9,107,61,0,3,4,0,2,10,161,20,9,8,171,4,4,10,61,124,8,9,154,12,16,5,8
0,_San Francisco,_060753911,_3911,873,304,202,72,192,92,138,62,8,9,2,24,36,138,25,9,1,22,111,53,9,21,90,74,2,2,3,1,3,22,145,33,9,19,154,8,4,21,51,142,11,18,159,7,22,10,23
0,_San Francisco,_060753912,_3912,772,240,163,46,173,36,112,50,18,4,2,22,42,88,40,5,1,21,86,62,3,22,79,63,0,2,1,1,1,21,137,23,4,17,128,2,2,20,55,112,3,19,129,5,25,4,19
0,_San Francisco,_060753913,_3913,673,205,144,45,144,46,85,33,13,7,3,17,27,65,35,6,4,14,64,59,8,14,64,48,2,1,2,1,2,15,94,18,7,14,110,7,0,14,42,82,7,14,104,6,12,6,15
0,_San Francisco,_060753914,_3914,691,220,160,34,162,35,82,59,5,6,4,18,35,88,24,9,3,17,72,60,8,17,86,47,0,1,5,1,2,17,114,19,8,14,119,6,2,14,57,83,8,16,117,4,14,8,16
0,_San Francisco,_060753915,_3915,851,264,192,48,181,59,109,64,8,10,2,21,32,100,51,9,3,19,89,64,12,22,88,64,1,3,4,1,4,22,152,29,10,16,158,3,9,21,64,116,8,19,142,13,15,10,21
0,_San Francisco,_060753916,_3916,895,287,190,69,177,84,126,65,16,12,2,21,40,105,48,14,1,21,91,76,14,21,77,82,2,5,3,1,3,20,150,32,12,21,150,11,4,21,66,126,11,19,167,7,16,12,19
0,_San Francisco,_060753917,_3917,771,256,171,60,181,57,109,74,14,9,2,12,40,97,57,4,7,12,86,82,10,11,87,82,0,2,7,1,1,12,157,23,9,11,154,3,8,11,69,117,9,10,163,6,17,8,12
0,_San Francisco,_060753918,_3918,961,242,164,50,164,58,93,55,11,12,13,13,39,78,35,13,11,10,73,67,23,12,88,52,2,8,9,1,0,11,125,30,17,10,128,12,11,10,41,113,16,9,135,10,10,15,12
0,_San Francisco,_060753919,_3919,669,214,157,38,143,54,93,47,13,12,4,13,24,88,33,13,2,11,63,69,11,12,75,60,2,6,5,0,1,13,116,22,11,14,121,6,6,12,42,97,15,12,122,7,15,16,10
0,_San Francisco,_060753921,_3921,763,300,195,76,211,66,140,64,10,14,5,28,28,149,26,17,4,24,127,54,18,26,86,88,1,4,10,1,3,27,156,26,15,24,172,12,8,26,42,151,19,25,169,4,12,20,23
0,_San Francisco,_060753922,_3922,845,317,223,55,220,67,164,55,13,9,2,19,46,134,46,8,1,18,124,67,9,19,94,100,1,3,4,0,0,19,166,40,6,17,189,5,3,18,52,160,4,18,181,12,19,6,18
0,_San Francisco,_060753923,_3923,756,331,231,77,206,105,156,95,4,13,4,10,37,197,14,17,1,13,154,54,17,13,90,110,2,3,8,1,1,13,171,43,15,12,201,8,6,13,46,199,13,10,222,5,15,15,10
0,_San Francisco,_060753924,_3924,625,238,163,46,148,67,111,64,8,7,2,9,38,124,16,7,2,7,96,48,9,7,81,59,1,4,2,0,1,7,126,25,7,5,143,4,4,5,31,140,9,5,149,6,14,8,8
0,_San Francisco,_060753925,_3925,772,322,228,68,209,94,151,85,12,14,0,18,31,192,25,14,0,15,148,58,13,19,113,87,1,1,6,0,4,18,168,46,13,17,200,5,8,19,45,199,12,16,200,3,26,13,19
0,_San Francisco,_060753926,_3926,864,364,248,82,240,98,182,96,9,16,6,13,54,191,37,18,3,16,153,97,21,15,117,128,1,6,7,0,5,14,211,47,17,13,246,10,11,14,57,221,16,13,218,21,25,16,12
0,_San Francisco,_060753927,_3927,788,369,270,82,232,119,192,86,15,14,4,27,43,213,24,13,3,23,173,67,14,23,115,111,2,6,2,2,3,23,216,48,13,22,239,3,10,23,50,228,12,25,240,5,24,11,19
0,_San Francisco,_060753928,_3928,834,322,227,64,219,80,162,92,12,11,4,16,54,182,16,12,3,19,170,50,11,19,111,91,0,6,4,0,1,17,192,33,8,19,209,6,5,17,44,201,8,11,215,5,20,7,16
0,_San Francisco,_060753929,_3929,878,377,264,78,248,100,178,95,10,15,6,23,60,188,24,18,3,20,181,64,15,21,118,113,0,7,7,1,4,19,216,35,14,22,241,11,7,19,50,218,13,16,235,6,23,14,17
0,_San Francisco,_060753931,_3931,894,312,229,54,203,81,124,77,13,8,6,16,35,148,27,9,6,14,114,69,11,13,93,87,4,7,4,0,0,14,170,26,11,11,176,8,5,12,45,165,9,13,183,3,16,11,12
0,_San Francisco,_060753932,_3932,886,370,264,66,218,127,194,93,15,14,4,16,49,219,30,14,4,14,164,82,13,15,138,106,0,5,5,2,2,15,227,39,12,13,236,6,5,13,65,222,12,10,237,5,27,13,9
0,_San Francisco,_060753933,_3933,762,264,179,62,154,88,122,84,11,12,4,7,49,139,24,14,3,6,102,72,14,6,101,79,0,6,6,1,4,6,168,28,9,4,187,10,5,5,43,154,12,5,187,3,10,11,5
0,_San Francisco,_060753934,_3934,794,302,206,66,190,87,145,82,11,13,2,11,47,160,21,14,1,11,117,75,13,11,101,101,3,3,6,0,0,11,174,39,12,9,192,7,5,10,46,178,11,9,191,4,19,11,9
0,_San Francisco,_060753935,_3935,872,317,202,89,188,106,143,85,8,16,1,9,54,144,29,13,2,7,114,78,15,10,114,88,1,6,8,0,0,8,176,37,12,7,191,7,6,8,53,174,12,4,202,5,11,11,7
0,_San Francisco,_060753936,_3936,881,323,197,91,179,110,145,76,10,27,3,10,55,133,38,25,2,10,119,84,26,10,112,92,3,10,6,4,3,10,173,40,21,10,189,7,18,10,64,159,24,10,211,8,10,24,9
0,_San Francisco,_060753937,_3937,743,293,205,56,179,88,128,76,14,13,2,15,52,131,34,13,2,13,104,77,13,14,89,98,1,3,6,2,0,12,164,34,12,12,180,8,5,13,49,167,13,11,190,6,14,12,14
0,_San Francisco,_060753938,_3938,211,40,28,7,32,5,19,6,2,0,0,3,10,13,3,0,0,3,14,8,0,3,7,16,0,0,0,0,0,3,17,6,0,3,23,0,0,3,6,18,0,2,25,0,0,0,3
0,_San Francisco,_060753939,_3939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_San Francisco,_060753939A,_3939A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_San Joaquin,_060770011101,_0011101,564,57,33,22,41,16,24,15,13,0,1,0,31,14,10,1,0,0,39,13,0,0,20,33,0,0,1,0,0,0,40,11,0,0,48,1,0,0,13,41,1,0,43,8,4,1,0
0,_San Joaquin,_060770011102,_0011102,538,70,35,29,35,32,29,13,7,11,3,0,30,8,10,10,5,0,24,23,14,0,27,19,1,6,3,1,4,0,35,14,13,0,43,8,7,0,26,22,13,0,43,2,3,15,0
0,_San Joaquin,_060770011103,_0011103,684,65,39,18,41,19,29,20,5,1,0,0,29,13,10,1,0,0,31,18,1,0,23,26,0,0,0,0,1,0,35,16,1,1,44,0,0,1,16,37,0,0,44,6,3,1,0
0,_San Joaquin,_060770011104,_0011104,877,79,44,32,44,31,36,18,7,7,6,0,40,6,13,10,2,0,14,38,12,0,24,22,0,4,6,3,0,0,51,4,12,0,48,4,10,0,29,29,11,0,49,1,6,14,0
0,_San Joaquin,_060770011105,_0011105,441,47,25,18,27,18,18,15,4,2,3,2,29,4,2,3,3,2,22,14,5,2,17,18,2,2,1,0,1,2,25,11,6,2,29,1,5,2,13,24,6,0,32,3,1,5,2
0,_San Joaquin,_060770011106,_0011106,723,95,56,34,54,36,44,24,10,5,4,0,40,15,23,6,2,0,27,48,7,0,45,30,1,4,1,0,2,0,69,10,8,0,71,6,3,0,35,42,8,0,72,5,3,7,0
0,_San Joaquin,_060770011107,_0011107,778,106,67,30,66,30,54,25,9,4,3,2,57,11,16,5,1,2,32,46,7,2,36,41,1,2,4,0,0,2,67,13,7,2,72,5,2,2,26,58,6,0,74,4,5,7,2
0,_San Joaquin,_060770011108,_0011108,824,78,48,27,46,26,36,18,6,10,2,0,44,9,9,8,4,0,24,32,8,0,19,38,1,5,5,1,1,0,52,8,8,0,56,7,5,0,25,37,10,0,58,1,2,11,0
0,_San Joaquin,_060770011109,_0011109,711,74,44,19,39,30,28,30,5,3,4,0,31,10,21,5,2,0,28,30,7,0,27,32,0,2,4,1,1,0,49,9,6,0,52,5,1,0,23,38,7,0,47,9,5,8,0
0,_San Joaquin,_060770011111,_0011111,478,62,45,16,29,30,29,20,0,3,4,1,32,5,11,4,1,1,30,17,4,1,19,27,0,2,4,0,0,1,38,10,3,1,43,5,1,1,20,26,4,1,40,3,5,5,1
0,_San Joaquin,_060770011112,_0011112,821,85,50,28,51,31,25,26,7,12,6,0,38,9,14,12,5,0,25,31,16,0,19,37,2,6,3,1,3,0,43,14,15,0,47,10,5,0,28,30,14,0,48,5,5,15,0
0,_San Joaquin,_060770011113,_0011113,967,124,82,33,70,52,48,31,5,14,8,2,49,17,14,18,4,2,46,30,16,2,46,32,1,8,6,5,2,2,60,23,18,2,73,14,8,2,35,49,18,1,74,3,6,19,2
0,_San Joaquin,_060770011114,_0011114,624,85,51,29,36,45,34,17,3,17,6,0,38,13,3,21,2,0,26,21,21,0,22,27,0,11,9,0,2,0,41,14,20,0,44,10,12,1,15,41,20,0,44,3,5,22,0
0,_San Joaquin,_060770011115,_0011115,697,56,39,8,40,13,18,18,8,2,2,1,24,9,7,4,1,1,20,19,2,1,20,16,0,1,2,0,0,2,38,2,1,2,34,1,2,2,15,25,1,1,39,1,3,2,1
0,_San Joaquin,_060770011116,_0011116,676,72,45,21,43,24,34,17,5,4,2,0,28,15,10,7,0,0,24,29,5,0,31,22,3,0,1,1,1,0,44,12,6,0,50,2,3,0,21,33,6,0,45,7,5,6,0
0,_San Joaquin,_060770011117,_0011117,592,50,30,14,30,18,19,8,7,7,3,0,13,11,10,9,2,0,13,21,11,0,22,12,2,0,7,1,1,0,23,10,10,0,29,4,7,0,12,21,11,0,26,4,4,11,0
0,_San Joaquin,_060770011118,_0011118,586,39,20,17,17,20,15,8,2,5,1,1,19,4,1,5,1,1,11,10,6,1,9,13,1,2,1,2,1,1,19,5,4,1,21,2,4,1,9,15,7,1,18,5,1,7,1
0,_San Joaquin,_060770011119,_0011119,621,24,16,2,13,9,8,6,1,4,0,1,15,0,2,3,1,1,5,7,3,1,6,7,0,1,3,0,0,1,12,3,3,1,12,2,2,1,2,15,3,1,16,0,0,4,1
0,_San Joaquin,_060770011121,_0011121,632,59,41,11,38,16,19,12,4,12,5,2,19,9,7,9,7,2,18,17,14,3,17,16,1,3,9,2,0,3,32,4,14,3,32,10,6,3,14,19,15,0,31,4,0,16,3
0,_San Joaquin,_060770011122,_0011122,657,66,37,19,29,26,18,26,3,3,2,0,28,7,11,4,1,0,21,24,4,0,18,27,0,0,3,0,1,0,36,7,4,0,37,3,1,0,27,16,4,0,39,2,5,3,0
0,_San Joaquin,_060770011123,_0011123,987,75,32,40,38,31,35,12,3,14,4,1,35,6,8,11,5,0,19,28,14,0,22,25,4,9,2,0,1,1,37,11,13,0,47,8,7,0,20,29,13,1,48,1,1,12,0
0,_San Joaquin,_060770011125,_0011125,769,137,77,53,50,83,52,38,7,20,8,1,57,30,10,18,5,1,39,53,20,1,39,49,1,4,11,3,4,2,76,18,19,2,87,19,6,2,42,55,22,0,86,6,7,16,2
0,_San Joaquin,_060770011126,_0011126,529,104,59,37,52,49,35,27,7,19,4,2,42,19,9,21,1,2,36,24,20,2,22,39,3,6,6,4,4,2,46,20,21,2,59,13,9,2,23,48,21,1,59,2,9,21,1
0,_San Joaquin,_060770011127,_0011127,795,84,36,43,37,44,38,20,1,13,5,0,40,13,9,12,4,0,16,42,17,0,36,24,1,9,5,1,1,0,54,9,15,0,57,9,7,0,32,30,17,0,53,2,4,18,0
0,_San Joaquin,_060770011128,_0011128,724,97,56,27,59,33,39,31,9,5,4,3,61,6,11,7,3,3,25,51,8,3,38,35,0,3,3,1,2,3,71,7,7,2,61,3,6,2,31,47,9,2,66,2,12,8,2
0,_San Joaquin,_060770011131,_0011131,552,69,32,30,27,39,21,16,4,8,4,4,26,13,4,11,2,4,21,19,11,6,14,27,1,2,3,3,2,5,34,8,10,6,36,7,4,6,14,28,12,2,36,3,5,11,6
0,_San Joaquin,_060770011133,_0011133,616,83,52,23,37,41,28,26,3,15,4,0,34,19,2,17,2,1,29,24,15,0,23,27,3,5,6,0,3,1,44,11,17,0,49,8,9,1,19,38,15,0,54,1,1,14,0
0,_San Joaquin,_060770011134,_0011134,758,122,79,31,58,58,70,36,5,2,2,0,66,11,31,3,0,0,50,51,3,0,47,54,0,2,1,0,0,0,94,11,2,0,92,2,1,0,29,80,2,0,97,7,7,2,0
0,_San Joaquin,_060770011135,_0011135,752,69,42,20,31,33,33,17,5,5,1,0,28,12,12,6,1,0,29,27,5,1,25,29,0,3,2,1,1,1,42,9,6,0,45,4,2,0,19,34,7,0,50,1,3,5,1
0,_San Joaquin,_060770011136,_0011136,588,75,36,30,41,29,36,17,7,10,1,0,30,7,20,9,1,0,23,30,10,0,22,31,2,5,4,0,0,0,45,12,9,0,47,8,2,0,22,37,10,0,44,5,8,8,0
0,_San Joaquin,_060770011137,_0011137,815,101,56,41,58,39,33,18,6,23,5,2,32,15,10,24,2,1,18,33,24,2,23,26,0,5,16,2,2,2,46,11,19,2,49,11,14,1,22,33,22,1,54,3,2,22,2
0,_San Joaquin,_060770011138,_0011138,733,66,43,20,36,26,30,11,9,10,2,1,17,22,10,11,1,1,27,20,8,1,24,25,1,6,0,0,4,1,37,12,8,1,46,6,5,1,23,26,9,1,40,0,6,10,1
0,_San Joaquin,_060770011139,_0011139,572,83,53,16,44,36,41,21,12,2,3,1,42,7,20,4,1,1,36,27,3,1,36,28,1,1,1,1,1,1,57,12,4,1,58,3,2,1,21,48,3,1,59,6,6,4,1
0,_San Joaquin,_060770011143,_0011143,541,49,19,21,20,27,19,12,2,7,1,0,20,9,6,8,0,0,14,17,5,0,14,17,0,4,2,0,0,0,27,4,5,0,28,3,2,0,11,21,5,0,31,0,1,5,0
0,_San Joaquin,_060770011146,_0011146,555,72,34,35,39,31,27,20,5,10,1,1,29,16,6,10,0,1,25,20,10,1,27,21,1,3,5,0,1,1,41,9,9,1,47,6,4,1,21,27,9,0,43,5,2,10,1
